Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Anthony Heygood,RB,6-2,210,3,0.8778,229,,16,12,Cardinal O'Hara,Springfield,PA,Purdue
Desmond Tardy,ATH,6-1,180,3,0.8778,229,,15,3,Warren Central,Indianapolis,IN,Purdue
Brandon Jackson,RB,6-0,220,3,0.8778,229,,16,6,Horn Lake,Horn Lake,MS,Nebraska
Christian Varner,CB,5-11,170,3,0.8778,229,,15,6,Randallstown,Randallstown,MD,Maryland
Quentin Chaney,ATH,6-6,205,3,0.8778,229,,15,3,Booker T. Washington,Tulsa,OK,Oklahoma
Martel Thatch,S,6-2,180,3,0.8778,229,,15,8,Dudley,Greensboro,NC,North Carolina
Miles Williams,WR,6-1,199,3,0.8778,229,,32,10,Fitch,Youngstown,OH,Michigan State
Adam Ulatoski,OT,6-6,270,3,0.8778,229,,18,32,Southlake Carroll,Southlake,TX,Texas
Kwame Agyeman,S,6-0,195,3,0.8778,229,,15,6,Lake Park,Roselle,IL,Oregon
Charles Stewart,CB,6-1,188,3,0.8778,229,,15,6,Harrison,Farmington,MI,Michigan
Nate Kimbrough,WR,6-3,175,3,0.8778,229,,32,29,Santa Fe,Santa Fe Springs,CA,Arizona State
Marcus Carter,S,6-0,190,3,0.8778,229,,15,6,Fort Payne,Fort Payne,AL,Alabama
Justin Hoskins,RB,5-11,190,3,0.8778,229,,16,6,Creston,Grand Rapids,MI,Notre Dame
Brouce Mompremier,OLB,6-0,210,3,0.8778,229,,13,33,Miami Edison,Miami,FL,South Florida
Maurice Crum,OLB,6-1,215,3,0.8778,229,,13,33,Tampa Bay Tech,Tampa,FL,Notre Dame
Octavius Darby,TE,6-4,225,3,0.8778,229,,5,33,Chaminade-Madonna,Hollywood,FL,NC State
Nic Redwine,OLB,6-3,215,3,0.8778,229,,13,32,Tyler Lee,Tyler,TX,Texas
Shannon Tevaga,OG,6-3,300,3,0.8778,229,,13,29,La Mirada,La Mirada,CA,UCLA
Jamario Thomas,RB,5-11,190,3,0.8778,229,,16,32,Spring Hill,Longview,TX,North Texas
Shae Reagan,ATH,6-3,230,3,0.8778,229,,15,32,Idalou,Idalou,TX,TCU
Jason Watkins,OT,6-9,300,3,0.8778,229,,18,33,Lake Gibson,Lakeland,FL,Florida
Mike Hart,APB,5-10,175,3,0.8778,229,,4,2,Onondaga,Nedrow,NY,Michigan
Jeremy Perry,OG,6-3,295,3,0.8778,229,,13,1,Kahuku,Kahuku,HI,Oregon State
Andy Christensen,DT,6-3,275,3,0.8778,229,,20,2,Bennington Secondary School,Bennington,NE,Nebraska
Parrish Fisher,RB,5-9,204,3,0.8778,229,,16,32,Pearce,Richardson,TX,Kansas State
Dajuan Morgan,WR,6-1,190,3,0.8778,229,,32,33,Riviera Beach Maritime Academy,Riviera Beach,FL,NC State
Lamar Herron,ATH,6-1,190,3,0.8778,229,,15,29,Natomas,Sacramento,CA,Oregon State
Brandon Gunn,RB,5-10,190,3,0.8778,229,,16,2,Omaha Central,Omaha,NE,Iowa State
Jeray Chatham,OG,6-5,270,3,0.8778,229,,13,32,Spring Westfield,Houston,TX,Oklahoma State
Darrell Jackson,DUAL,6-2,215,3,0.8778,229,,10,7,Webster Groves,St. Louis,MO,Missouri
Terrail Lambert,S,6-0,185,3,0.8778,229,,15,29,St. Bonaventure,Ventura,CA,Notre Dame
Michael Keenan,OLB,6-2,220,3,0.8778,229,,13,7,Oak Park,Kansas City,MO,Nebraska
Brad Allen,TE,6-4,240,3,0.8778,229,,5,33,Venice,Venice,FL,Vanderbilt
Cornelius Lewis,OG,6-4,305,3,0.8778,229,,13,33,Raines,Jacksonville,FL,Florida State
Eric Andino,SDE,6-4,212,3,0.8778,229,,14,6,Buffalo Grove,Buffalo Grove,IL,Michigan State
Ron Brace,OG,6-4,310,3,0.8778,229,,13,1,Burncoat Senior,Worcester,MA,Boston College
Shaun Lane,CB,5-11,175,3,0.8778,229,,15,10,Hubbard,Hubbard,OH,Ohio State
Nate Lyles,CB,6-0,195,3,0.8778,229,,15,6,Hubbard,Chicago,IL,Virginia
Jacob Griffin,OG,6-4,285,3,0.8778,229,,13,33,Armwood,Seffner,FL,South Florida
Desmond Tardy,ATH,6-1,180,3,0.8778,229,,15,3,Warren Central,Indianapolis,IN,Purdue
Martel Thatch,S,6-2,180,3,0.8778,229,,15,8,Dudley,Greensboro,NC,North Carolina
Corey Davis,ILB,6-1,302,3,0.8778,229,,18,12,Peabody,Pittsburgh,PA,Pittsburgh
Justin Hoskins,RB,5-11,190,3,0.8778,229,,16,6,Creston,Grand Rapids,MI,Notre Dame
Maurice Crum,OLB,6-1,215,3,0.8778,229,,13,33,Tampa Bay Tech,Tampa,FL,Notre Dame
Octavius Darby,TE,6-4,225,3,0.8778,229,,5,33,Chaminade-Madonna,Hollywood,FL,NC State
Jamario Thomas,RB,5-11,190,3,0.8778,229,,16,32,Spring Hill,Longview,TX,North Texas
Jeremy Perry,OG,6-3,295,3,0.8778,229,,13,1,Kahuku,Kahuku,HI,Oregon State
Parrish Fisher,RB,5-9,204,3,0.8778,229,,16,32,Pearce,Richardson,TX,Kansas State
Lamar Herron,ATH,6-1,190,3,0.8778,229,,15,29,Natomas,Sacramento,CA,Oregon State
Brandon Gunn,RB,5-10,190,3,0.8778,229,,16,2,Omaha Central,Omaha,NE,Iowa State
Brad Allen,TE,6-4,240,3,0.8778,229,,5,33,Venice,Venice,FL,Vanderbilt
Cornelius Lewis,OG,6-4,305,3,0.8778,229,,13,33,Raines,Jacksonville,FL,Florida State
Ron Brace,OG,6-4,310,3,0.8778,229,,13,1,Burncoat Senior,Worcester,MA,Boston College
Danny Gorrer,CB,5-11,180,3,0.8778,229,,15,32,Port Arthur Memorial,Port Arthur,TX,Texas A&M
Chris Ogbonnaya,WR,6-1,200,3,0.8778,229,,32,32,Strake Jesuit,Houston,TX,Texas
Casey Bulyca,OG,6-7,290,3,0.8778,229,,13,5,Woodinville,Woodinville,WA,Washington
James McClinton,DT,6-0,289,3,0.8778,229,,20,32,Garland Lakeview Centennial,Garland,TX,Kansas
Erik Haw,RB,5-11,205,3,0.8778,229,,16,10,Independence,Columbus,OH,Ohio State
Jonathan Hefney,CB,5-10,172,3,0.8667,322,,24,7,Rock Hill,Rock Hill,SC,Tennessee
Jaimie Thomas,OG,6-4,320,3,0.8667,322,,23,16,Bishop McDevitt,Harrisburg,PA,Maryland
Tremaine Johnson,SDE,6-2,255,3,0.8667,322,,18,48,Galena Park,Galena Park,TX,LSU
John Peyton,WR,6-5,195,3,0.8667,322,,39,43,Pasco,Dade City,FL,South Florida
Brandon Lang,SDE,6-5,225,3,0.8556,326,,19,19,Tucker,Tucker,GA,Georgia
Kellen Freeman-Davis,TE,6-6,229,3,0.8556,326,,12,8,Adrian,Adrian,MI,Michigan State
Craig Bokor,DT,6-3,270,3,0.8556,326,,27,17,Hopewell,Aliquippa,PA,Pittsburgh
Lawrence Miles,SDE,6-3,260,3,0.8556,329,,20,40,La Quinta,La Quinta,CA,USC
Andrew Schantz,ILB,6-1,215,3,0.8556,329,,21,40,Canyon,Canyon Country,CA,San Diego State
Chancellor Young,WR,6-2,210,3,0.8556,329,,40,6,O'Dea,Seattle,WA,Duke
Phil Trautwein,OT,6-7,310,3,0.8556,329,,23,12,Eastern Regional,Voorhees,NJ,Florida
Jordan Chambless,DUAL,6-2,200,3,0.8556,329,,12,49,Calallen,Corpus Christi,TX,Texas A&M
Kendrick Lynch,ATH,5-9,175,3,0.8556,329,,26,8,Dorman,Roebuck,SC,South Carolina
Tyler Benoit,APB,6-1,194,3,0.8556,329,,7,15,Comeaux,Lafayette,LA,West Virginia
Jamar Bryant,ATH,6-3,193,3,0.8556,329,,26,11,Richmond,Rockingham,NC,Georgia
Dorrel Scott,DT,6-3,295,3,0.8556,329,,28,8,Ridge View,Columbia,SC,Clemson
Roger Allison,FB,6-2,230,3,0.8556,329,,6,9,Lake Orion Community,Lake Orion,MI,Michigan
Jamil Walker,RB,6-2,205,3,0.8556,329,,25,11,William Fremd,Palatine,IL,Wisconsin
Dane Randolph,SDE,6-5,245,3,0.8556,329,,20,7,Wilde Lake,Columbia,MD,Maryland
Cole Linehan,SDE,6-4,270,3,0.8556,329,,20,3,Banks,Banks,OR,Oregon
Josh Winchell,OG,6-5,310,3,0.8556,329,,24,7,Southaven,Southaven,MS,South Carolina
Frank Morton,DT,6-4,280,3,0.8556,329,,28,20,Southwest DeKalb,Decatur,GA,Tulane
Ahmad Bradshaw,CB,5-10,185,3,0.8556,329,,25,7,Graham,Bluefield,VA,Virginia
D.J. Hall,WR,6-3,185,3,0.8556,329,,40,44,Choctawhatchee,Fort Walton Beach,FL,Alabama
Chris Crane,PRO,6-5,220,3,0.8556,329,,15,18,Trinity,Camp Hill,PA,Boston College
David Brown,SDE,6-3,255,3,0.8556,329,,20,11,Bob Jones,Madison,AL,Georgia Tech
Chauncey Incarnato,OT,6-6,280,3,0.8556,329,,23,16,Dover,Dover,OH,Notre Dame
Steve Gandy,OLB,6-0,190,3,0.8556,329,,18,7,Wayne County,Waynesboro,MS,Auburn
Yaniv Barnett,DT,6-3,295,3,0.8556,329,,28,49,Samuel Clemens,Schertz,TX,Arizona
Lawrence Miles,SDE,6-3,260,3,0.8556,329,,20,40,La Quinta,La Quinta,CA,USC
Andrew Schantz,ILB,6-1,215,3,0.8556,329,,21,40,Canyon,Canyon Country,CA,San Diego State
Chancellor Young,WR,6-2,210,3,0.8556,329,,40,6,O'Dea,Seattle,WA,Duke
Trenton Tuiasosopo,WDE,6-3,220,3,0.8556,329,,16,6,Mariner,Everett,WA,Washington
Gabe Ratcliff,TE,6-3,230,3,0.8556,329,,13,49,Jersey Village,Houston,TX,Tulane
Matt Raysor,DT,6-5,275,3,0.8556,329,,28,8,Bamberg-Ehrhardt,Bamberg,SC,South Carolina
Ryan Walters,DUAL,6-0,195,3,0.8556,329,,12,4,Grandview,Aurora,CO,Colorado
Antonio Heffner,PRO,6-3,180,3,0.8556,329,,15,4,Melrose,Memphis,TN,South Carolina
Adam Gunn,S,6-1,200,3,0.8556,329,,23,18,Kiski Area,Vandergrift,PA,Pittsburgh
Jeremy Ciulla,OT,6-6,275,3,0.8556,329,,23,20,Kennesaw Mountain,Acworth,GA,Michigan
Jerry Willette,SDE,6-5,240,3,0.8556,329,,20,2,Mansfield,Mansfield,MA,Boston College
Derek Lokey,DT,6-2,250,3,0.8556,329,,28,49,Denton Ryan,Denton,TX,Texas
Gary Rogers,PRO,6-5,215,3,0.8556,329,,15,6,Kamiak,Mukilteo,WA,Washington State
Leland Jones,OLB,6-2,215,3,0.8556,329,,18,20,Douglass,Atlanta,GA,Minnesota
Joe Joseph,DT,6-4,270,3,0.8556,329,,28,44,Oak Ridge,Orlando,FL,Miami
Andrew Pearman,APB,5-9,163,3,0.8556,329,,7,11,Providence Day School,Charlotte,NC,Hawaii
Brian Hoyer,PRO,6-2,189,3,0.8556,329,,15,16,St. Ignatius,Cleveland,OH,Michigan State
Anthony Reddick,S,6-1,190,3,0.8556,329,,23,44,St. Thomas Aquinas,Fort Lauderdale,FL,Miami
Ryan Purvis,TE,6-5,235,3,0.8556,329,,13,18,Lancaster Catholic,Lancaster,PA,Boston College
Scott Elliott,PRO,6-1,172,3,0.8556,329,,15,49,Bay City,Bay City,TX,Tulane
Marlin Simmons,OLB,6-1,210,3,0.8556,329,,18,40,Lynwood,Lynwood,CA,California
Samson Taylor,ATH,6-0,212,3,0.8556,329,,26,49,The Woodlands,The Woodlands,TX,Texas A&M
Kraig Urbik,OT,6-6,280,3,0.8556,329,,23,3,Hudson,Hudson,WI,Wisconsin
Jordan Grimes,OG,6-3,290,3,0.8556,329,,24,4,Plainfield,Plainfield,IN,Purdue
James Houston,CB,6-3,180,3,0.8556,329,,25,11,Starmount,Boonville,NC,Marshall
Mike Rivera,ILB,6-3,230,3,0.8556,329,,21,3,Shawnee Mission Northwest,Shawnee,KS,Kansas
Josh Gaines,SDE,6-4,245,3,0.8556,329,,20,4,Northrop,Fort Wayne,IN,Penn State
Tyease Thompson,RB,5-10,180,3,0.8556,329,,25,44,George W. Jenkins Senior,Lakeland,FL,Iowa State
Rashaun Jones,CB,6-2,185,3,0.8556,329,,25,44,Columbia,Lake City,FL,Miami
Ryan Graves,WR,6-1,170,3,0.8556,329,,40,40,Venice,Los Angeles,CA,UCLA
Corey Mills,DT,6-5,260,3,0.8556,329,,28,4,Christian Brothers,Memphis,TN,Ole Miss
Greg Coleman,RB,6-0,212,3,0.8556,329,,25,2,Iowa City West,Iowa City,IA,Iowa State
Terrell Jackson,CB,5-11,185,3,0.8556,329,,25,7,Puckett Attendance Center,Pulaski,MS,Ole Miss
Darcel McBath,CB,6-2,180,3,0.8556,329,,25,49,Gainesville,Gainesville,TX,Texas Tech
Dan Lawlor,FB,6-3,235,3,0.8556,329,,6,18,Cumberland Valley,Mechanicsburg,PA,Penn State
Phil Trautwein,OT,6-7,310,3,0.8556,329,,23,12,Eastern Regional,Voorhees,NJ,Florida
Jordan Chambless,DUAL,6-2,200,3,0.8556,329,,12,49,Calallen,Corpus Christi,TX,Texas A&M
Kendrick Lynch,ATH,5-9,175,3,0.8556,329,,26,8,Dorman,Roebuck,SC,South Carolina
Tyler Benoit,APB,6-1,194,3,0.8556,329,,7,15,Comeaux,Lafayette,LA,West Virginia
Dorrel Scott,DT,6-3,295,3,0.8556,329,,28,8,Ridge View,Columbia,SC,Clemson
Ryan Phipps,OLB,6-0,210,3,0.8556,329,,18,40,Corona Centennial,Corona,CA,Oregon
Roger Allison,FB,6-2,230,3,0.8556,329,,6,9,Lake Orion Community,Lake Orion,MI,Michigan
Dane Randolph,SDE,6-5,245,3,0.8556,329,,20,7,Wilde Lake,Columbia,MD,Maryland
Cole Linehan,SDE,6-4,270,3,0.8556,329,,20,3,Banks,Banks,OR,Oregon
Josh Winchell,OG,6-5,310,3,0.8556,329,,24,7,Southaven,Southaven,MS,South Carolina
Frank Morton,DT,6-4,280,3,0.8556,329,,28,20,Southwest DeKalb,Decatur,GA,Tulane
D.J. Hall,WR,6-3,185,3,0.8556,329,,40,44,Choctawhatchee,Fort Walton Beach,FL,Alabama
Chris Crane,PRO,6-5,220,3,0.8556,329,,15,18,Trinity,Camp Hill,PA,Boston College
David Brown,SDE,6-3,255,3,0.8556,329,,20,11,Bob Jones,Madison,AL,Georgia Tech
Yaniv Barnett,DT,6-3,295,3,0.8556,329,,28,49,Samuel Clemens,Schertz,TX,Arizona
Jordan Dizon,FB,6-1,210,3,0.8556,329,,6,2,Waimea,Waimea,HI,Colorado
Matt Raysor,DT,6-5,275,3,0.8556,329,,28,8,Bamberg-Ehrhardt,Bamberg,SC,South Carolina
Ryan Walters,DUAL,6-0,195,3,0.8556,329,,12,4,Grandview,Aurora,CO,Colorado
Jeremy Ciulla,OT,6-6,275,3,0.8556,329,,23,20,Kennesaw Mountain,Acworth,GA,Michigan
Jerry Willette,SDE,6-5,240,3,0.8556,329,,20,2,Mansfield,Mansfield,MA,Boston College
Joe Joseph,DT,6-4,270,3,0.8556,329,,28,44,Oak Ridge,Orlando,FL,Miami
Darrell Robertson,WDE,6-5,215,3,0.8556,329,,16,20,Jonesboro,Jonesboro,GA,Georgia Tech
Brian Hoyer,PRO,6-2,189,3,0.8556,329,,15,16,St. Ignatius,Cleveland,OH,Michigan State
Anthony Reddick,S,6-1,190,3,0.8556,329,,23,44,St. Thomas Aquinas,Fort Lauderdale,FL,Miami
Ryan Purvis,TE,6-5,235,3,0.8556,329,,13,18,Lancaster Catholic,Lancaster,PA,Boston College
Scott Elliott,PRO,6-1,172,3,0.8556,329,,15,49,Bay City,Bay City,TX,Tulane
Marlin Simmons,OLB,6-1,210,3,0.8556,329,,18,40,Lynwood,Lynwood,CA,California
Samson Taylor,ATH,6-0,212,3,0.8556,329,,26,49,The Woodlands,The Woodlands,TX,Texas A&M
Brandon Nicolas,SDE,6-5,260,3,0.8556,329,,20,40,Mater Dei,Santa Ana,CA,Notre Dame
James Houston,CB,6-3,180,3,0.8556,329,,25,11,Starmount,Boonville,NC,Marshall
Mike Rivera,ILB,6-3,230,3,0.8556,329,,21,3,Shawnee Mission Northwest,Shawnee,KS,Kansas
Rashaun Jones,CB,6-2,185,3,0.8556,329,,25,44,Columbia,Lake City,FL,Miami
Chase Bullock,OLB,6-3,215,3,0.8556,329,,18,11,Northern,Durham,NC,Maryland
Lance Brandenburgh,ILB,6-1,215,3,0.8556,329,,21,3,St. Thomas Aquinas,Overland Park,KS,Nebraska
Rudy Carpenter,PRO,6-3,190,3,0.8556,329,,15,40,Westlake,Thousand Oaks,CA,Arizona State
Amos Gbunblee,TE,6-4,237,3,0.8556,329,,13,49,Cy Springs,Cypress,TX,Texas A&M
Vincent Chase,TE,6-5,243,3,0.8556,329,,13,49,Irving,Irving,TX,SMU
Joe Manning,CB,6-0,175,3,0.8556,329,,25,44,Tallahassee Lincoln,Tallahassee,FL,Florida State
Kerry Franks,ATH,5-10,185,3,0.8556,329,,26,49,West Orange-Stark,Orange,TX,Texas A&M
Ryan Palmer,CB,5-9,165,3,0.8556,329,,25,49,Arlington Bowie,Arlington,TX,Texas
Will Price,ILB,6-3,240,3,0.8556,329,,21,40,Anaheim Western,Anaheim,CA,Oregon State
Roderick Johnson,OLB,6-2,230,3,0.8556,329,,18,49,Galveston Ball,Galveston,TX,Oklahoma State
Fred Strong,WR,6-3,188,3,0.8556,329,,40,49,Austin,Austin,TX,Oklahoma
Jerod Arlich,FB,6-4,240,3,0.8556,329,,6,3,Mahtomedi,Saint Paul,MN,Stanford
Michael Jones,ATH,6-3,190,3,0.8556,329,,26,49,Fort Bend Austin,Sugar Land,TX,Arizona State
Mark Bonds,RB,5-11,205,3,0.8556,329,,25,4,Warren Central,Indianapolis,IN,Western Michigan
Jeremy Gilchrist,WR,5-9,180,3,0.8556,329,,40,7,Landstown,Virginia Beach,VA,Virginia Tech
Fabian Martin,WR,5-11,175,3,0.8556,329,,40,11,Prosser Career Academy,Chicago,IL,Purdue
Isaac Price,WR,6-3,195,3,0.8556,329,,40,9,Southfield,Southfield,MI,Indiana
Keston Cheathem,WR,6-3,195,3,0.8556,329,,40,40,Pomona,Pomona,CA,Michigan
Damahco Ousley,WR,6-2,200,3,0.8556,329,,40,5,Booker T. Washington,Tulsa,OK,Tulsa
Keith Dickerson,WR,6-2,185,3,0.8556,329,,40,49,La Marque,La Marque,TX,Texas A&M
Cedric Wilson,ATH,6-1,175,3,0.8556,329,,26,44,John Carroll,Fort Pierce,FL,Kansas State
Dennis Marsh,DT,6-4,266,3,0.8556,329,,28,11,Northeast Guilford,McLeansville,NC,Maryland
Jordan Chambless,DUAL,6-2,200,3,0.8556,329,,12,49,Calallen,Corpus Christi,TX,Texas A&M
Kendrick Lynch,ATH,5-9,175,3,0.8556,329,,26,8,Dorman,Roebuck,SC,South Carolina
Tyler Benoit,APB,6-1,194,3,0.8556,329,,7,15,Comeaux,Lafayette,LA,West Virginia
Dorrel Scott,DT,6-3,295,3,0.8556,329,,28,8,Ridge View,Columbia,SC,Clemson
Ryan Phipps,OLB,6-0,210,3,0.8556,329,,18,40,Corona Centennial,Corona,CA,Oregon
Roger Allison,FB,6-2,230,3,0.8556,329,,6,9,Lake Orion Community,Lake Orion,MI,Michigan
Cole Linehan,SDE,6-4,270,3,0.8556,329,,20,3,Banks,Banks,OR,Oregon
Josh Winchell,OG,6-5,310,3,0.8556,329,,24,7,Southaven,Southaven,MS,South Carolina
Chris Crane,PRO,6-5,220,3,0.8556,329,,15,18,Trinity,Camp Hill,PA,Boston College
Nick Patterson,ATH,6-2,200,3,0.8556,329,,26,9,Hazelwood Central,Florissant,MO,Ohio State
Steve Rehring,OT,6-8,314,3,0.8556,329,,23,16,Lakota West,West Chester,OH,Ohio State
Mack Frost,WDE,6-5,235,3,0.8556,329,,16,8,Spring Valley,Columbia,SC,Maryland
Tory Degrate,WR,5-11,177,3,0.8444,452,,56,70,Waco,Waco,TX,Texas A&M
John Thompson,ILB,6-2,230,3,0.8444,452,,25,11,Crockett,Detroit,MI,Michigan
Jariette Buie,WDE,6-3,230,3,0.8444,452,,23,53,Armwood,Seffner,FL,South Florida
Martel Van Zant,S,6-2,190,3,0.8444,452,,28,70,Tyler Lee,Tyler,TX,Oklahoma State
Antonio Dixon,DT,6-4,338,3,0.8444,452,,39,53,Booker T. Washington,Miami,FL,Miami
J.D. Quinn,OG,6-3,269,3,0.8444,452,,28,70,Garland,Garland,TX,Oklahoma
Jeffrey Jack,CB,5-11,180,3,0.8444,452,,35,70,Houston Madison,Houston,TX,LSU
Kevin Stanley,CB,6-1,175,3,0.8333,459,,36,55,Victor Valley,Victorville,CA,Nevada
Austin Hinton,OG,6-4,279,3,0.8333,460,,29,14,Secaucus,Secaucus,NJ,Penn State
Justin Harper,WR,6-4,205,3,0.8333,460,,57,17,Lincoln Catawba Christian Academy,Maiden,NC,Virginia Tech
Kenny Love Jr,DT,6-3,275,3,0.8333,460,,40,14,The Pennington School,Pennington,NJ,Indiana
Matt Eichelberger,DT,6-5,325,3,0.8333,460,,40,10,Sehome,Bellingham,WA,Washington State
Mike Hamilton,RB,6-1,210,3,0.8333,460,,31,55,Melbourne,Melbourne,FL,Oklahoma State
David Chatterton,OT,6-5,290,3,0.8333,460,,32,74,Spring Hill,Longview,TX,Texas Tech
Wallace Bates,OLB,6-1,205,3,0.8333,460,,26,56,Taft,Woodland Hills,CA,Oregon State
Ian Bell,APB,5-10,190,3,0.8333,460,,11,56,Taft,Woodland Hills,CA,Washington State
William Moore,WR,6-2,200,3,0.8333,460,,57,11,Hayti,Hayti,MO,Missouri
Ell Ash,OG,6-5,273,3,0.8333,460,,29,14,Willingboro,Willingboro,NJ,Tennessee
Ray Feinga,OG,6-5,280,3,0.8333,460,,29,1,Hunter,Salt Lake City,UT,BYU
Anthony Heard,RB,6-1,215,3,0.8333,460,,31,55,J. P. Taravella,Pompano Beach,FL,Florida Atlantic
Courtney Harden,OLB,6-1,212,3,0.8333,460,,26,15,Colbert Co Sch,Leighton,AL,Auburn
Jim Tartt,OG,6-4,310,3,0.8333,460,,29,55,Wakulla,Crawfordville,FL,Florida
Xavier Fulton,DT,6-5,245,3,0.8333,460,,40,13,Homewood-Flossmoor,Flossmoor,IL,Illinois
Scott McKillop,OLB,6-2,230,3,0.8333,460,,26,23,Kiski Area,Vandergrift,PA,Pittsburgh
Tony Burks,WR,6-4,200,3,0.8333,460,,57,11,Harrison Central,Gulfport,MS,Ole Miss
Jermaine Filer,WR,6-4,210,3,0.8333,460,,57,55,Countryside,Clearwater,FL,Marshall
Curtis Painter,PRO,6-4,200,3,0.8333,460,,21,7,Lincoln,Vincennes,IN,Purdue
Thomas Nyaoga,OG,6-5,290,3,0.8333,460,,29,74,Mansfield Summit,Arlington,TX,North Carolina
Darin Harris,ATH,6-0,200,3,0.8333,460,,35,10,Decatur,Federal Way,WA,Washington
B.J. Dennard,ATH,6-1,180,3,0.8333,460,,35,7,Brophy College Preparatory,Phoenix,AZ,Arizona
Gino Cruse,DT,6-5,315,3,0.8333,460,,40,7,Desert Vista,Phoenix,AZ,Wisconsin
Mike Lucian,TE,6-3,245,3,0.8333,460,,20,8,Linganore,Frederick,MD,Penn State
Tavita Thompson,OT,6-6,275,3,0.8333,460,,32,3,St. Louis,Honolulu,HI,Oregon State
Deon Curry,WR,6-1,191,3,0.8333,460,,57,12,Detroit Country Day,Franklin,MI,Michigan State
Lamar Lewis,APB,5-9,188,3,0.8333,460,,11,55,Trinity Christian Academy,Jacksonville,FL,Florida State
Danny Amendola,WR,5-11,178,3,0.8333,460,,57,74,The Woodlands,The Woodlands,TX,Texas Tech
Jean Beljour,RB,6-0,200,3,0.8333,460,,31,14,Hackensack,Hackensack,NJ,Rutgers
Bryan Savage,PRO,6-4,210,3,0.8333,460,,21,23,The Haverford School,Haverford,PA,Wisconsin
Hugh Charles,APB,5-7,182,3,0.8333,460,,11,74,Keller,Keller,TX,Colorado
Del Roberts,WR,5-9,165,3,0.8333,460,,57,55,Amos P. Godby,Tallahassee,FL,North Carolina
James Bailey,WR,6-4,185,3,0.8333,460,,57,12,Denby,Detroit,MI,Indiana
Sammie Stroughter,ATH,5-11,178,3,0.8333,460,,35,56,Granite Bay,Granite Bay,CA,Oregon State
Britt Davis,DUAL,6-3,185,3,0.8333,460,,17,13,Riverside Brookfield,Riverside,IL,Northern Illinois
Lavarus Giles,RB,6-1,205,3,0.8333,460,,31,11,Ray Brooks School,Benoit,MS,Ole Miss
Steve Walker,ATH,5-9,175,3,0.8333,460,,35,21,Buchtel,Akron,OH,Pittsburgh
Jerami Holifield,SDE,6-5,248,3,0.8333,460,,27,15,Hoover,Hoover,AL,Alabama
Walter Winter,ILB,6-5,230,3,0.8333,460,,26,10,Juanita,Kirkland,WA,Washington
Keith Willis,FB,6-2,240,3,0.8333,460,,11,3,Xaverian Brothers,Westwood,MA,Boston College
Ezekiel Knight,ATH,6-3,215,3,0.8333,460,,35,15,Randolph County,Wedowee,AL,Alabama
Justin Harper,WR,6-4,205,3,0.8333,460,,57,17,Lincoln Catawba Christian Academy,Maiden,NC,Virginia Tech
Kenny Love Jr,DT,6-3,275,3,0.8333,460,,40,14,The Pennington School,Pennington,NJ,Indiana
John Bradshaw,OG,6-5,295,3,0.8333,460,,29,9,Stafford,Fredericksburg,VA,West Virginia
Matt Eichelberger,DT,6-5,325,3,0.8333,460,,40,10,Sehome,Bellingham,WA,Washington State
Mike Hamilton,RB,6-1,210,3,0.8333,460,,31,55,Melbourne,Melbourne,FL,Oklahoma State
David Chatterton,OT,6-5,290,3,0.8333,460,,32,74,Spring Hill,Longview,TX,Texas Tech
Wallace Bates,OLB,6-1,205,3,0.8333,460,,26,56,Taft,Woodland Hills,CA,Oregon State
Ray Feinga,OG,6-5,280,3,0.8333,460,,29,1,Hunter,Salt Lake City,UT,BYU
Anthony Heard,RB,6-1,215,3,0.8333,460,,31,55,J. P. Taravella,Pompano Beach,FL,Florida Atlantic
Thomas Nyaoga,OG,6-5,290,3,0.8333,460,,29,74,Mansfield Summit,Arlington,TX,North Carolina
Darin Harris,ATH,6-0,200,3,0.8333,460,,35,10,Decatur,Federal Way,WA,Washington
B.J. Dennard,ATH,6-1,180,3,0.8333,460,,35,7,Brophy College Preparatory,Phoenix,AZ,Arizona
Gino Cruse,DT,6-5,315,3,0.8333,460,,40,7,Desert Vista,Phoenix,AZ,Wisconsin
Mike Lucian,TE,6-3,245,3,0.8333,460,,20,8,Linganore,Frederick,MD,Penn State
Tavita Thompson,OT,6-6,275,3,0.8333,460,,32,3,St. Louis,Honolulu,HI,Oregon State
Danny Amendola,WR,5-11,178,3,0.8333,460,,57,74,The Woodlands,The Woodlands,TX,Texas Tech
Jean Beljour,RB,6-0,200,3,0.8333,460,,31,14,Hackensack,Hackensack,NJ,Rutgers
Bryan Savage,PRO,6-4,210,3,0.8333,460,,21,23,The Haverford School,Haverford,PA,Wisconsin
John Bacon,ILB,6-3,230,3,0.8333,460,,26,5,Lakewood,Denver,CO,Oregon
Dillon Hansen,OT,6-5,280,3,0.8333,460,,32,2,Las Cruces,Las Cruces,NM,Arizona
Bobby Hutchinson,OG,6-5,290,3,0.8333,460,,29,55,Greenville Hills Academy,Greenville,FL,Clemson
Cliff Avril,OLB,6-3,225,3,0.8333,460,,26,55,Clay,Green Cove Springs,FL,Purdue
Thor Pili,SDE,6-5,240,3,0.8333,460,,27,1,Timpanogos,Orem,UT,Oregon
Gerard Spexarth,OT,6-6,301,3,0.8333,460,,32,5,Andale,Andale,KS,Kansas State
