Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Dalen Stovall,WR,6-3,180,3,0.8467,NA,,182,51,Stow-Munroe Falls,Stow,OH,Toledo
Garrett Gillette,TE,6-5,225,3,0.8467,NA,,66,9,Mukwonago,Mukwonago,WI,
Adrein Strickland,OT,6-6,330,3,0.8467,NA,,111,165,Mosley,Lynn Haven,FL,South Alabama
Jaquez Moore,ATH,5-11,185,3,0.8467,NA,,96,165,Suwannee,Live Oak,FL,Duke
Kai Horton,QB,6-4,215,3,0.8467,NA,,82,194,Carthage,Carthage,TX,Tulane
Dalen Stovall,WR,6-3,180,3,0.8467,NA,,182,51,Stow-Munroe Falls,Stow,OH,Toledo
Jaylin Alderman,LB,6-1,215,3,0.8467,NA,,142,120,Valdosta,Valdosta,GA,Louisville
Owen Stoudmire,DL,6-2,315,3,0.8467,NA,,151,51,Norwayne,Creston,OH,Boston College
Jaden Mosley,S,6-0,179,3,0.8467,NA,,111,54,McGill Toolen,Mobile,AL,
Jode McDuffie,WR,5-10,170,3,0.8467,NA,,184,107,St. John Bosco,Bellflower,CA,
Patrick Tukes,DL,6-3,282,3,0.8467,NA,,153,122,Telfair County,Mcrae,GA,
Micheal Tucker,CB,6-1,177,3,0.8467,NA,,109,122,Valwood School,Valdosta,GA,
Eric Rivers,ATH,6-1,165,3,0.8467,NA,,98,39,McCallie School,Chattanooga,TN,Memphis
Timmy McClain,QB,6-1,190,3,0.8463,NA,,84,169,Seminole,Sanford,FL,South Florida
Seth Malcom,LB,6-3,195,3,0.8463,NA,,147,19,Fremont-Mills,Tabor,IA,Nebraska
Jordan Laudato,DL,6-5,240,3,0.8463,NA,,154,31,Henderson,West Chester,PA,Temple
Stevie Rocker Jr.,RB,6-0,185,3,0.8463,NA,,96,20,Canyon Del Oro,Tucson,AZ,Arizona
Cameron Friel,QB,6-4,210,3,0.8463,NA,,84,7,Kailua,Kaneohe,HI,UNLV
Eli Richey,IOL,6-5,291,3,0.8463,NA,,80,55,Southern Academy,Greensboro,AL,UAB
Ryan Lengyel,OT,6-5,275,3,0.8463,NA,,113,200,Dallas Jesuit,Dallas,TX,Baylor
Deon Silas,RB,5-6,170,3,0.8459,NA,,97,170,Steinbrenner,Lutz,FL,Iowa State
Brad Kemayou,CB,5-11,174,3,0.8459,NA,,110,2,Clarkson Football North,Mississauga,ON,Kent State
Cejae Ceasar,S,6-2,200,3,0.8459,NA,,112,40,Iowa,Iowa,LA,Louisiana
Cooper Lanz,DL,6-4,240,3,0.8459,NA,,155,201,Denton Guyer,Denton,TX,Baylor
Jordon Vaughn,ATH,6-1,210,3,0.8459,NA,,99,201,Manvel,Manvel,TX,Wyoming
J.T. Byrne,TE,6-6,238,3,0.8459,NA,,67,108,Carmel,Carmel,CA,Oregon State
Jairus Mack,WR,5-10,170,3,0.8459,NA,,185,124,Clarke Central,Athens,GA,Charlotte
Phillippe Wesley,WR,5-11,184,3,0.8459,NA,,185,108,St. Bernard,Playa Del Rey,CA,San Diego State
Luis Chavarria,IOL,6-4,310,3,0.8456,NA,,81,203,Episcopal,Bellaire,TX,Prairie View A&M
Chandler Pittman,ATH,5-11,165,3,0.8456,NA,,100,23,Magee,Magee,MS,Southern Miss
Zy McDonald,QB,5-10,185,3,0.8456,NA,,86,23,Ridgeland,Ridgeland,MS,Louisiana
Errington Truesdell,LB,6-0,215,3,0.8456,NA,,148,125,Woodward Academy,Atlanta,GA,Vanderbilt
Dylan Rollins,OT,6-5.5,284,3,0.8456,NA,,114,1,Sentinel,Missoula,MT,BYU
DD Snyder,S,6-0,175,3,0.8456,NA,,113,171,Tampa Catholic,Tampa,FL,Illinois
Tay Lanier,ATH,6-0,160,3,0.8456,NA,,100,110,Long Beach Poly,Long Beach,CA,New Mexico
Scottie Alexander,WR,6-1,183,3,0.8456,NA,,187,40,Collierville,Collierville,TN,Tulsa
Troy Everett,IOL,6-3,280,3,0.8456,NA,,81,34,Lord Botetourt,Daleville,VA,Appalachian State
Jadon Canady,CB,6-0,170,3,0.8456,NA,,111,171,Sandalwood,Jacksonville,FL,Tulane
Gavin Bartholomew,TE,6-5,248,3,0.8456,NA,,68,32,Blue Mountain,Schuylkill Haven,PA,Pittsburgh
Colby Powers,TE,6-4,235,3,0.8452,NA,,69,204,Klein Collins,Spring,TX,Arizona
James Smith,EDGE,6-3,230,3,0.8452,NA,,74,35,Princess Anne,Virginia Beach,VA,Louisiana-Monroe
Tonga Lolohea,DL,6-4,245,3,0.8450,NA,,156,205,Trinity,Euless,TX,Lamar
Deshawn McKnight,LB,6-2,215,3,0.8450,NA,,149,19,Sumter,Sumter,SC,Appalachian State
Jalen Monrrow,DL,6-4,258,3,0.8448,NA,,157,21,Jefferson,Lafayette,IN,Cincinnati
Austin Roon,LB,6-4,220,3,0.8448,NA,,150,35,Byron Center,Byron Center,MI,Syracuse
Sam Carrell,DL,6-4,254,3,0.8448,NA,,157,2,Sandia,Albuquerque,NM,Washington State
Karson Sharar,ATH,6-3,205,3,0.8448,NA,,102,20,Iowa Falls-Alden,Iowa Falls,IA,Iowa
Kelan Robinson,WR,6-2,183,3,0.8444,NA,,188,206,South Grand Prairie,Grand Prairie,TX,Kansas
Edward Vesterinen,DL,6-4,240,3,0.8444,NA,,159,1,Helsinki Roosters,Finland,FINL,West Virginia
Zxaequan Reeves,CB,6-2,180,3,0.8444,NA,,112,173,Cocoa,Cocoa,FL,Missouri
Jaylen Martin,CB,6-1,163,3,0.8444,NA,,112,173,Chamberlain,Tampa,FL,
Edgar Amaya,IOL,6-4,315,3,0.8444,NA,,83,56,Russellville,Russellville,AL,Colorado
New Zealand Williams,S,6-2,175,3,0.8444,NA,,114,111,St. Bernard,Playa Del Rey,CA,San Diego State
Kale Smith,ATH,6-0,165,3,0.8444,NA,,103,20,Midwest City,Oklahoma City,OK,Oklahoma State
Marlon Dawson,LB,6-4,227,3,0.8444,NA,,151,36,Oak Park,Oak Park,MI,Miami (OH)
Vincent Nunley,S,6-1,180,3,0.8444,NA,,114,111,Freedom,Oakley,CA,Washington
Vance Jefferson,WR,6-0,185,3,0.8444,NA,,188,111,Poway,Poway,CA,San Diego
Jayson Raines,WR,6-3,197,3,0.8444,NA,,188,24,West Orange,West Orange,NJ,Stanford
Viliami Po'uha,EDGE,6-2,260,3,0.8444,NA,,75,12,Bingham,South Jordan,UT,BYU
Tyler Bence,DL,6-3,273,3,0.8444,NA,,159,56,Huntsville,Huntsville,AL,Vanderbilt
Brandon Williams,TE,6-4,225,3,0.8444,NA,,70,20,Strom Thurmond,Johnston,SC,Wake Forest
Armani Diamond,CB,5-11,171,3,0.8444,NA,,112,56,Blount,Eight Mile,AL,Auburn
Kelan Robinson,WR,6-2,183,3,0.8444,NA,,188,206,South Grand Prairie,Grand Prairie,TX,Kansas
Dodge Sauser,OT,6-4.5,270,3,0.8444,NA,,115,21,Grinnell,Grinnell,IA,Iowa State
Tyrone Brown,LB,5-10.5,200,3,0.8444,NA,,151,206,West Orange-Stark,Orange,TX,Baylor
Kaylin Moore,ATH,6-0,180,3,0.8444,NA,,103,111,Oaks Christian,Westlake Village,CA,Colorado
Ty Marsh,S,5-10,170,3,0.8444,NA,,114,206,Denton Ryan,Denton,TX,Hawaii
Scott Giuliano,TE,6-5,232,3,0.8444,NA,,70,111,Corona Del Mar,Newport Beach,CA,Harvard
Edward Vesterinen,DL,6-4,240,3,0.8444,NA,,159,1,Helsinki Roosters,Finland,FINL,West Virginia
Zxaequan Reeves,CB,6-2,180,3,0.8444,NA,,112,173,Cocoa,Cocoa,FL,Missouri
Kalan Ellis,IOL,6-5,350,3,0.8444,NA,,83,8,St. Louis School,Honolulu,HI,Syracuse
Joseph Amos,OT,6-5,325,3,0.8444,NA,,115,206,Lancaster,Lancaster,TX,Boise State
Jaylen Martin,CB,6-1,163,3,0.8444,NA,,112,173,Chamberlain,Tampa,FL,
Jah-Mal Williams,DL,6-4,225,3,0.8444,NA,,159,173,Cardinal Gibbons,Fort Lauderdale,FL,Cincinnati
Edgar Amaya,IOL,6-4,315,3,0.8444,NA,,83,56,Russellville,Russellville,AL,Colorado
New Zealand Williams,S,6-2,175,3,0.8444,NA,,114,111,St. Bernard,Playa Del Rey,CA,San Diego State
Shawn Asbury II,CB,5-10,170,3,0.8444,NA,,112,36,North Stafford,Stafford,VA,Boston College
James Jackson,ATH,6-3,200,3,0.8444,NA,,103,36,North Cross,Roanoke,VA,Virginia
Kale Smith,ATH,6-0,165,3,0.8444,NA,,103,20,Midwest City,Oklahoma City,OK,Oklahoma State
Cam Smith,S,6-2,180,3,0.8444,NA,,114,54,Euclid,Euclid,OH,Eastern Michigan
Lardarius Webb Jr.,CB,5-10,170,3,0.8444,NA,,112,25,Jackson Academy,Jackson,MS,
Robert Wyrsch,OT,6-7,270,3,0.8441,NA,,118,116,Soquel,Soquel,CA,Washington
Corey Platt Jr.,ATH,6-1,195,3,0.8437,NA,,106,10,Little Rock Christian Academy,Little Rock,AR,Tulane
Julius Lewis,DL,6-5,280,3,0.8437,NA,,163,117,Central Catholic,Modesto,CA,Fresno State
Jaylen Lane,S,6-0,180,3,0.8437,NA,,119,211,Shadow Creek,Pearland,TX,UNLV
Myles Mendeszoon,EDGE,6-4,195,3,0.8437,NA,,76,55,Chardon,Chardon,OH,Iowa State
Jayson Gilliom,S,6-2,190,3,0.8437,NA,,119,126,North Gwinnett,Suwanee,GA,Kansas
Tristan Cox,LB,6-3,235,3,0.8433,NA,,154,12,Pulaski County,Somerset,KY,Purdue
Jalen Emery,CB,5-11,168,3,0.8433,NA,,118,212,Shadow Creek,Pearland,TX,Houston
Lu-Magia Hearns,CB,5-10,160,3,0.8433,NA,,118,118,De La Salle,Concord,CA,California
Tank Young,RB,5-6,185,3,0.8433,NA,,99,8,St. Thomas Aquinas,Overland Park,KS,Northwest Missouri State
Jalin Shephard,CB,5-9.5,167,3,0.8433,NA,,118,127,Callaway,Hogansville,GA,
Keenan Landry,DL,6-2,295,3,0.8433,NA,,164,41,Jennings,Jennings,LA,
Jaylen Hughey,ATH,6-2,230,3,0.8433,NA,,107,60,Cullman,Cullman,AL,
Jayden Gray,EDGE,6-3,235,3,0.8433,NA,,77,212,Haslet Eaton,Haslet,TX,Iowa State
Josh McCray,RB,6-1,207,3,0.8430,NA,,100,61,Enterprise,Enterprise,AL,Illinois
Cam'Ron Dabney,ATH,5-10.5,175,3,0.8430,NA,,108,128,Riverside Military Academy,Gainesville,GA,Kansas
Kelly Loiseau,ATH,5-11,190,3,0.8428,NA,,109,178,Miami Christian School,Miami,FL,
Tyler Quinn,DL,6-1.5,266,3,0.8426,NA,,165,214,Duncanville,Duncanville,TX,Colorado State
Kobe Walton,S,5-11,175,3,0.8426,NA,,121,214,West Mesquite,Mesquite,TX,Northern Arizona
Brandon Johnson,CB,5-10,170,3,0.8426,NA,,121,55,Newton-conover,Newton,NC,Duke
William Simpkins III,CB,6-2,175,3,0.8426,NA,,121,35,Quince Orchard,Gaithersburg,MD,Virginia
Jackson Anderson,IOL,6-4,290,3,0.8426,NA,,85,214,Mineola,Mineola,TX,Colorado
Tae'Shaun Johnson,WR,5-11,185,3,0.8426,NA,,191,56,Central Catholic,Toledo,OH,Bowling Green
Justin Bradford,CB,6-0,165,3,0.8426,NA,,121,129,Denmark,Alpharetta,GA,
Kadeem Leonard,LB,6-3,215,3,0.8426,NA,,155,55,Fairmont,Fairmont,NC,UCF
Jared Nedd,LB,5-11,225,3,0.8426,NA,,155,129,Carrollton,Carrollton,GA,Memphis
Tyler Gaskin,CB,5-9,165,3,0.8426,NA,,121,179,Deerfield Beach,Deerfield Beach,FL,Navy
Anthony Williams,RB,6-0,185,3,0.8422,NA,,101,180,Lake Brantley,Altamonte Springs,FL,UCF
Dante Reynolds,WR,6-0,190,3,0.8422,NA,,192,31,Kenwood Academy,Chicago,IL,Boston College
Brayden Schager,QB,6-3,200,3,0.8422,NA,,87,217,Highland Park,Dallas,TX,Hawaii
Jalil Muhammad,IOL,6-3,280,3,0.8422,NA,,86,131,Creekside,Fairburn,GA,Arkansas State
Conrad Hawley,QB,6-6,220,3,0.8422,NA,,87,22,Raymore-Peculiar,Peculiar,MO,Kansas
Weston Jones,OT,6-5,260,3,0.8422,NA,,119,37,Romeo,Romeo,MI,BYU
Tyler Onyedim,DL,6-3,277,3,0.8422,NA,,166,217,Richmond Foster,Richmond,TX,Iowa State
Kevin Wigenton II,IOL,6-5,290,3,0.8422,NA,,86,27,Hun School,Princeton,NJ,Michigan State
Zion Magalei,LB,6-3,220,3,0.8422,NA,,157,21,Chandler,Chandler,AZ,Colorado
Devean Deal,TE,6-4,225,3,0.8422,NA,,73,217,Naaman Forest,Garland,TX,Tulane
Chris Adams,OT,6-5,270,3,0.8422,NA,,119,36,South Hagerstown,Hagerstown,MD,Old Dominion
Brayden Fox,WR,6-3,200,3,0.8419,NA,,193,57,Archbishop Hoban,Akron,OH,Rutgers
Antonio Outler,RB,5-10,190,3,0.8419,NA,,102,181,Palm Beach Lakes,West Palm Beach,FL,South Dakota
Reece Jesse,WR,6-3,180,3,0.8417,NA,,194,13,Hopkinsville,Hopkinsville,KY,Louisville
Bryson Reeves,ATH,6-3,185,3,0.8417,NA,,110,119,St. Francis,La Canada Flintridge,CA,Utah
Josh Long,LB,6-4,205,3,0.8417,NA,,158,119,Loyola,Los Angeles,CA,
Terrance Anthony,WR,6-1,165,3,0.8417,NA,,194,182,Oakleaf,Orange Park,FL,
Joshua Rudolph,LB,6-0,226,3,0.8417,NA,,158,62,Park Crossing,Montgomery,AL,Austin Peay
Jay Hampton,CB,6-2,180,3,0.8417,NA,,125,26,Amory,Amory,MS,Mississippi State
Michael Murray,WR,6-2,182,3,0.8417,NA,,194,220,Lampasas,Lampasas,TX,Sam Houston
Donovan Smith,QB,6-3,200,3,0.8417,NA,,89,119,Damien,La Verne,CA,
Aaron Dumas,RB,5-9,200,3,0.8415,NA,,103,221,El Paso Americas,El Paso,TX,New Mexico
Wyatt Begeal,QB,5-11,189,3,0.8415,NA,,90,221,Cibolo Steele,Cibolo,TX,Arkansas State
Marlen Sewell,CB,6-0,178,3,0.8415,NA,,126,63,Shades Valley,Birmingham,AL,Vanderbilt
Harold West,S,5-11,170,3,0.8415,NA,,122,221,Arlington Lamar,Arlington,TX,North Texas
Drew Biber,WR,6-5,215,3,0.8415,NA,,197,10,Cedarburg,Cedarburg,WI,Purdue
Joey Bearns III,TE,6-2,245,3,0.8415,NA,,74,37,St. Frances Academy,Baltimore,MD,Maryland
Herman Smith III,ATH,5-11,190,3,0.8415,NA,,111,122,San Diego Lincoln,San Diego,CA,Jackson State
Walker Eget,QB,6-3,197,3,0.8415,NA,,90,122,West Ranch,Stevenson Ranch,CA,San Jose State
Brandon Schabert,WR,6-0.5,182,3,0.8415,NA,,197,183,American Heritage Boca/Delray,Delray Beach,FL,Florida Atlantic
Ore Adeyi,CB,5-10,175,3,0.8415,NA,,126,221,Mansfield Legacy,Mansfield,TX,Northwestern
Benji Johnson,ATH,6-3,195,3,0.8415,NA,,111,221,Hooks,Hooks,TX,New Mexico
Matt Lauter,TE,6-4,222,3,0.8415,NA,,74,122,Torrey Pines,Encinitas,CA,Boise State
Desmond Purnell,ATH,6-0,195,3,0.8415,NA,,111,9,Hayden,Topeka,KS,Kansas State
Deandrae McCray,RB,5-10,170,3,0.8411,NA,,104,184,North Florida Christian,Tallahassee,FL,Austin Peay
Luke McAllister,QB,6-5,200,3,0.8411,NA,,92,15,Palmer Ridge,Monument,CO,Colorado State
Kylen Austin,WR,6-1,170,3,0.8411,NA,,199,38,St. Paul's School,Baltimore,MD,Liberty
Ilaisa Gonebure,DL,6-4,325,3,0.8411,NA,,167,125,Rocklin,Sacramento,CA,San Diego State
Alan Wright,S,6-0,185,3,0.8411,NA,,123,132,Woodward Academy,Atlanta,GA,Vanderbilt
DJ Herman,LB,6-1,235,3,0.8411,NA,,160,11,Bishop Gorman,Las Vegas,NV,San Diego State
Evan Slocum,S,5-10,175,3,0.8411,NA,,123,132,Cartersville,Cartersville,GA,Wake Forest
Coco Lukrich,IOL,6-4,265,3,0.8411,NA,,88,13,Park City,Park City,UT,Stanford
Bryce Butler,TE,6-3,240,3,0.8411,NA,,76,6,St. John's College,Washington,DC,Ohio
Eddie Lee Marburger,QB,6-1,195,3,0.8411,NA,,92,226,Sharyland Pioneer,Mission,TX,UTSA
Khordae Sydnor,DL,6-4,230,3,0.8411,NA,,167,6,Iona Prep,New York,NY,Purdue
Trey Staley,LB,6-2,200,3,0.8411,NA,,160,132,Brookwood,Snellville,GA,Kansas
Kareem Harden,OT,6-5,290,3,0.8411,NA,,121,184,Stranahan,Fort Lauderdale,FL,FIU
Gage Pitchford,OT,6-6,280,3,0.8411,NA,,121,132,East Coweta,Sharpsburg,GA,Vanderbilt
Zay Franks,WR,6-2,180,3,0.8411,NA,,199,27,Magee,Magee,MS,Southern Miss
Derek McDonald,TE,6-4,230,3,0.8411,NA,,76,132,Marist School,Atlanta,GA,Syracuse
Devonte Wilson,CB,6-3,190,3,0.8411,NA,,128,184,Robert F. Munroe Day School,Quincy,FL,Kansas
Isaiah Pipkin,LB,6-6,220,3,0.8411,NA,,160,57,Wake Forest,Wake Forest,NC,Toledo
Brandon Warner,S,6-0,180,3,0.8411,NA,,123,41,Ridgeway,Memphis,TN,Memphis
Quintayvious Hutchins,EDGE,6-3,230,3,0.8411,NA,,78,64,Bessemer City,Bessemer,AL,Boston College
Darius Hale,RB,5-10.5,219,3,0.8407,NA,,105,227,Pearland,Pearland,TX,Central Arkansas
Rakim Cooper,DL,6-4,280,3,0.8407,NA,,169,8,St. Thomas More,Oakdale,CT,Coastal Carolina
Nicholas Vattiato,QB,5-11,169,3,0.8407,NA,,94,187,TRU Prep Academy,Miami Gardens,FL,Middle Tennessee
William Thomas,DL,6-2,286,3,0.8406,NA,,170,58,Sanderson,Raleigh,NC,
Jamarion Ellis,LB,6-2,228,3,0.8404,NA,,163,188,IMG Academy,Eastman,GA,Georgia State
Zyquez Perryman,QB,6-1,178,3,0.8404,NA,,95,65,Pleasant Grove,Pleasant Grove,AL,
Rolan Fullwood,IOL,6-5,305,3,0.8404,NA,,89,126,Lawndale,Lawndale,CA,Fresno State
Dominic Eldridge,OT,6-5,300,3,0.8404,NA,,123,228,Pinkston,Dallas,TX,Nevada
Ja'Quez Cross,ATH,5-10,170,3,0.8404,NA,,114,11,Fordyce,Fordyce,AR,Purdue
Jahmal Edrine,WR,6-3,190,3,0.8404,NA,,201,188,Fort Lauderdale,Fort Lauderdale,FL,Florida Atlantic
Ethan Onianwa,IOL,6-5,305,3,0.8404,NA,,89,228,Katy Cinco Ranch,Katy,TX,Rice
Ty Clemons,EDGE,6-3,245,3,0.8404,NA,,79,65,Sparkman,Harvest,AL,Boston College
Brock Dieu,IOL,6-2,290,3,0.8400,NA,,91,22,Casteel,Queen Creek,AZ,Washington State
Jaddai Henry,WR,6-4,192,3,0.8400,NA,,202,230,Hebron,Carrollton,TX,
Irone Jackson,ATH,5-11,168,3,0.8400,NA,,115,190,Manatee,Bradenton,FL,Central Michigan
Rickey Smith,LB,6-1,195,3,0.8400,NA,,164,190,Jones,Orlando,FL,Purdue
DJ Johnson,LB,6-3.5,225,3,0.8400,NA,,164,137,South Gwinnett,Snellville,GA,Illinois
Jaylen Smith,WR,6-0,170,3,0.8400,NA,,202,190,Mandarin,Jacksonville,FL,Bowling Green
BK Jackson,RB,5-10,195,3,0.8400,NA,,106,230,Fort Bend Ridge Point,Missouri City,TX,North Texas
Brendan Toles,CB,6-1,178,3,0.8400,NA,,129,28,Lafayette,Oxford,MS,Southern Miss
Desmond Mamudi,DL,6-3,290,3,0.8400,NA,,171,190,Carrollwood Day,Tampa,FL,Virginia Tech
Reginald Davis,RB,5-11,180,3,0.8400,NA,,106,67,Percy L. Julian,Montgomery,AL,
Tre'von Marshall,EDGE,6-4,240,3,0.8400,NA,,80,137,Locust Grove,Stockbridge,GA,Mississippi State
Ryheem Craig,EDGE,6-3,212,3,0.8396,NA,,81,59,Alexander Central,Taylorsville,NC,Louisville
Shafeek Smith,CB,5-9,165,3,0.8396,NA,,130,33,Imhotep Institute,Philadelphia,PA,
Aaron Turner,RB,5-9,175,3,0.8396,NA,,108,7,Gonzaga,Washington,DC,UConn
Dylan Jemtegaard,IOL,6-5,300,3,0.8393,NA,,92,17,Yelm,Yelm,WA,California
Sebastian Sagar,LB,6-4,215,3,0.8393,NA,,166,139,Grayson,Loganville,GA,Rhode Island
Zy Brockington,DL,6-2,250,3,0.8393,NA,,172,139,Colquitt County,Moultrie,GA,Memphis
Isi Etute,LB,6-3,205,3,0.8393,NA,,166,39,Frank W. Cox,Virginia Beach,VA,Virginia Tech
Jonah Lytle,CB,6-1,180,3,0.8393,NA,,131,58,McKinley,Canton,OH,Cincinnati
Josh Meredith,WR,6-0,170,3,0.8393,NA,,204,127,Mater Dei Catholic,Chula Vista,CA,Washington State
Errington McRae,TE,6-3,230,3,0.8389,NA,,78,12,Har-Ber,Springdale,AR,Memphis
Mason Brotherton,TE,6-4.5,242,3,0.8389,NA,,78,12,Mena,Mena,AR,Kansas
Orion Maile-Kaufusi,ATH,6-3,190,3,0.8389,NA,,116,14,East,Salt Lake City,UT,Oregon State
Cam Davis,RB,5-8,170,3,0.8389,NA,,109,232,South Oak Cliff,Dallas,TX,San Diego State
Justin Parks,CB,6-1,180,3,0.8389,NA,,132,68,Gardendale,Gardendale,AL,Arkansas State
Jaden Handy,RB,5-8.5,189,3,0.8389,NA,,109,42,Holy Cross,New Orleans,LA,Ole Miss
Omarion Fa’amoe,EDGE,6-2,255,3,0.8389,NA,,82,14,West,Salt Lake City,UT,Oregon State
Peter Manuma,ATH,6-0,165,3,0.8389,NA,,116,9,James Campbell,Ewa Beach,HI,Hawaii
Jordan Bly,WR,5-10,170,3,0.8389,NA,,205,60,Myers Park,Charlotte,NC,Old Dominion
Dominic Oliver,LB,6-3,224,3,0.8389,NA,,168,128,Valley Christian,San Jose,CA,San Diego State
Fatuvalu Iosefa,S,6-0,170,3,0.8389,NA,,126,9,Mililani,Mililani,HI,California
Justin Lynch,QB,6-1,185,3,0.8389,NA,,96,32,Mount Carmel,Chicago,IL,Temple
Tobias Fletcher,CB,5-10,165,3,0.8389,NA,,132,141,Carver,Atlanta,GA,Coastal Carolina
Tevita Mafileo,ATH,6-5,175,3,0.8389,NA,,116,14,Jordan,Sandy,UT,
Peyton Todd,P,6-5,210,3,0.8389,NA,,1,42,West Monroe,West Monroe,LA,LSU
Jaquan Lowman,S,6-1,175,3,0.8389,NA,,126,194,Apopka,Apopka,FL,Appalachian State
Jordan Davis,OT,6-5,300,3,0.8389,NA,,124,141,Creekside,Fairburn,GA,South Carolina
Matthew Weerts,LB,6-2,217,3,0.8389,NA,,168,32,Batavia,Batavia,IL,Arizona
Kyjuan Phillips,IOL,6-4,285,3,0.8389,NA,,93,194,Dr. Phillips,Orlando,FL,East Carolina
Mike Edwards III,LB,6-2,210,3,0.8389,NA,,168,68,Hewitt-Trussville,Trussville,AL,Georgia Southern
Gunnar Hansen,IOL,6-5,305,3,0.8389,NA,,93,194,St. Thomas Aquinas,Fort Lauderdale,FL,Vanderbilt
Ryan O'Hair,OT,6-8,293,3,0.8389,NA,,124,34,South Fayette Township,McDonald,PA,Miami (OH)
Phillip Lee,EDGE,6-5,195,3,0.8389,NA,,82,194,First Coast,Jacksonville,FL,Troy
Landon Morris,TE,6-5,210,3,0.8389,NA,,78,22,Fishers,Indianapolis,IN,Syracuse
Max Balthazar,RB,5-10,180,3,0.8389,NA,,109,194,TRU Prep Academy,Miami Gardens,FL,Coastal Carolina
Christian Greene,WR,6-2,170,3,0.8385,NA,,206,40,Briar Woods,Ashburn,VA,Wake Forest
Ian Kipp,QB,6-2,195,3,0.8383,NA,,97,59,Mentor,Mentor,OH,Kent State
Chris Davis Jr.,LB,6-3,220,3,0.8383,NA,,171,199,Armwood,Seffner,FL,Georgia State
Joshua Sosanya,S,6-1.5,180,3,0.8381,NA,,128,61,Wakefield,Raleigh,NC,Wake Forest
Allan Baugh,DL,6-3,253,3,0.8381,NA,,173,200,St. Thomas Aquinas,Fort Lauderdale,FL,Colorado
Floyd Dozier,DL,6-2,275,3,0.8381,NA,,173,200,Palmetto,Palmetto,FL,Buffalo
Bryce Drummond,QB,6-3,205,3,0.8381,NA,,98,21,Pawhuska,Pawhuska,OK,North Texas
Seyi Oladipo,S,5-11,175,3,0.8381,NA,,128,16,Eaglecrest,Aurora,CO,Boise State
Isaac Smith,EDGE,6-5,235,3,0.8381,NA,,84,21,Wagoner,Wagoner,OK,Texas Tech
Jeremiah Peters,EDGE,6-3,215,3,0.8381,NA,,84,200,Booker T. Washington,Miami,FL,Toledo
Richard Pearce,IOL,6-3,305,3,0.8381,NA,,95,70,Hueytown,Hueytown,AL,East Carolina
Caden Jumper,ATH,6-3,245,3,0.8378,NA,,119,18,Eatonville,Eatonville,WA,Washington
Malachi McNeal,LB,6-0,215,3,0.8378,NA,,172,34,Warren Township,Gurnee,IL,North Dakota
Ari Allen,WR,5-9,154,3,0.8378,NA,,207,203,IMG Academy,Bradenton,FL,
Preston Lavant,LB,6-2,200,3,0.8378,NA,,172,143,Crisp County,Cordele,GA,Pittsburgh
Aljay Henderson,RB,5-10,190,3,0.8378,NA,,112,28,Irvington,Irvington,NJ,Buffalo
Nickolas Tshivuadi,WR,6-4,180,3,0.8378,NA,,207,203,,,,South Florida
Cam Little,K,6-2,170,3,0.8378,NA,,1,23,Southmoore,Moore,OK,Arkansas
Johnny Martin,RB,5-10,215,3,0.8378,NA,,112,28,Timber Creek,Sicklerville,NJ,
Davion Weatherspoon,IOL,6-2,310,3,0.8370,NA,,96,38,Harper Woods,Detroit,MI,Ohio
Kenny Seymour Jr.,LB,6-1,226,3,0.8370,NA,,174,233,Fort Bend Marshall,Missouri City,TX,Rice
Ty Lyles,QB,5-11,213,3,0.8370,NA,,99,62,East Forsyth,Kernersville,NC,Coastal Carolina
Rajon Hill,CB,6-2,184,3,0.8370,NA,,134,23,Hogan Preparatory Academy,Kansas City,MO,Toledo
Cardrece Mobley,WR,6-4,190,3,0.8370,NA,,209,205,Clearwater,Clearwater,FL,South Florida
Jacques Badolato-Birdsell,RB,5-11,195,3,0.8370,NA,,114,19,Camas,Camas,WA,Nevada
Kendall Long,WR,6-3,215,3,0.8370,NA,,209,21,River Bluff,Lexington,SC,Syracuse
Steven Parker,S,6-2,170,3,0.8370,NA,,130,205,Tampa Bay Tech,Tampa,FL,Charlotte
Marquis Shoulders,RB,5-10,165,3,0.8370,NA,,114,233,Katy Tompkins,Katy,TX,Tulsa
Corban Hondru,LB,6-1,225,3,0.8370,NA,,174,35,Peters Township,Canonsburg,PA,Miami (OH)
Emari Pait,ATH,6-2,200,3,0.8370,NA,,120,129,Culver City,Culver City,CA,Fresno State
Lawrence Falatea,LB,6-4,208,3,0.8370,NA,,174,17,Alta,Sandy,UT,Washington State
TJ Lockley,ATH,6-0,175,3,0.8370,NA,,120,205,Mainland,Daytona Beach,FL,East Carolina
William Wells,CB,6-2,180,3,0.8370,NA,,134,205,Suncoast,Riviera Beach,FL,UCF
Tyler Strain,CB,5-10,180,3,0.8370,NA,,134,205,Pace,Milton,FL,Illinois
Ilija Krajnovic,OT,6-8,325,3,0.8370,NA,,126,205,IMG Academy,Serbia,SERB,Boston College
Tommy Dunn Jr.,DL,6-3,255,3,0.8367,NA,,175,235,Naaman Forest,Garland,TX,Kansas
Henry Wilson,ATH,6-0,208,3,0.8367,NA,,122,35,St. Rita,Chicago,IL,Western Michigan
