Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Riyad Wilmot,SDE,6-3,248,3,0.8574,995,,49,131,St. Thomas Aquinas,Fort Lauderdale,FL,Maryland
George Sell,OT,6-4.5,265,3,0.8570,NA,,84,37,Kenston,Chagrin Falls,OH,Wake Forest
Josh Minkins,S,6-3,183,3,0.8567,NA,,74,11,Ballard,Louisville,KY,Louisville
Kendron Wayman,SDE,6-4,215,3,0.8567,NA,,50,30,North Caroline,Ridgely,MD,Wake Forest
Max Lenzy,CB,5-10,170,3,0.8567,NA,,81,7,Tigard,Portland,OR,Montana State
Cedric Woods,CB,5-9,166,3,0.8567,NA,,81,43,Carroll,Monroe,LA,Louisiana Tech
Abner Dubar,S,6-0,176,3,0.8567,NA,,74,123,Anna,Anna,TX,Minnesota
Nicky Dalmolin,WR,6-4,215,3,0.8567,NA,,152,107,North Forsyth,Cumming,GA,Duke
Joshua Pierre-Louis,CB,5-9,165,3,0.8567,NA,,81,133,The Benjamin School,North Palm Beach,FL,NC State
Chris Keys Jr.,CB,6-1,165,3,0.8563,NA,,84,28,Collins,Collins,MS,Indiana
Luke Shouse,OT,6-6,255,3,0.8563,NA,,85,31,Ravenwood,Brentwood,TN,Ole Miss
Diante Vines,WR,5-11,189,3,0.8563,NA,,153,11,Taft School,Watertown,CT,Iowa
Jamison Kelly,S,6-0,190,3,0.8563,NA,,76,28,Columbia,Columbia,MS,Louisiana Tech
Jalen Mayala,WDE,6-5,230,3,0.8563,NA,,51,108,Archer,Lawrenceville,GA,Indiana
Devin Neal,CB,6-0,192,3,0.8563,NA,,84,12,Frederick Douglass,Lexington,KY,Baylor
Frank Gore Jr.,RB,5-8,170,3,0.8563,NA,,65,134,Miami Killian,Miami,FL,Southern Miss
Avarius Sparrow,RB,5-10,185,3,0.8563,NA,,65,134,Jones,Orlando,FL,West Virginia
Jaylon Carlies,ATH,6-2,184,3,0.8563,NA,,62,134,West Orange,Winter Garden,FL,Missouri
Jairo Faverus,CB,6-0,190,3,0.8563,NA,,84,6,Bristol Academy,Bristol,UK,West Virginia
Max Lofy,CB,5-11,170,3,0.8563,NA,,84,9,Pine Creek,Colorado Springs,CO,Wisconsin
Tucker Gleason,DUAL,6-3,215,3,0.8563,NA,,31,134,Plant,Tampa,FL,Georgia Tech
Sol-Jay Maiava-Peters,DUAL,6-0,190,3,0.8563,NA,,31,9,St. John's College,Washington,DC,BYU
DJ Warnell Jr.,CB,6-1,185,3,0.8559,NA,,88,124,Dickinson,Dickinson,TX,UCLA
Qian Magwood,WR,6-0,185,3,0.8559,NA,,154,38,Walnut Ridge,Columbus,OH,Ball State
Erin Smith,OT,6-5,280,3,0.8556,NA,,86,7,North Little Rock,North Little Rock,AR,SMU
Detraveon Brown,WR,6-0,179,3,0.8556,NA,,155,44,Northwood,Shreveport,LA,North Texas
Mason Chambers,S,6-0,200,3,0.8556,NA,,77,125,Samuel Clemens,Schertz,TX,Iowa State
Sione Fotu,ILB,6-1,225,3,0.8556,NA,,46,7,Bingham,South Jordan,UT,Utah
Lavel Davis,WR,6-6,215,3,0.8556,NA,,155,15,Woodland,Dorchester,SC,Virginia
Derrick Lewis,ILB,6-1,210,3,0.8556,NA,,46,125,Samuel Clemens,Schertz,TX,Texas Tech
Will Huggins,TE,6-7,235,3,0.8556,NA,,46,10,Shawnee Mission South,Overland Park,KS,Kansas
Sefita Tupe,DT,6-0.5,298,3,0.8556,NA,,84,94,Mater Dei,Santa Ana,CA,
Erin Smith,OT,6-5,280,3,0.8556,NA,,86,7,North Little Rock,North Little Rock,AR,SMU
Detraveon Brown,WR,6-0,179,3,0.8556,NA,,155,44,Northwood,Shreveport,LA,North Texas
Sione Fotu,ILB,6-1,225,3,0.8556,NA,,46,7,Bingham,South Jordan,UT,Utah
Lavel Davis,WR,6-6,215,3,0.8556,NA,,155,15,Woodland,Dorchester,SC,Virginia
Kejon Owens,RB,5-9.5,165,3,0.8556,NA,,67,138,Miami Central,Miami,FL,FIU
Derrick Lewis,ILB,6-1,210,3,0.8556,NA,,46,125,Samuel Clemens,Schertz,TX,Texas Tech
Will Huggins,TE,6-7,235,3,0.8556,NA,,46,10,Shawnee Mission South,Overland Park,KS,Kansas
Jaylen Stinson,ATH,5-8,160,3,0.8556,NA,,63,38,Opelika,Opelika,AL,Duke
Justin Beadles,WDE,6-5.5,232,3,0.8556,NA,,52,109,Sandy Creek,Tyrone,GA,Virginia Tech
Blake Nowell,WR,6-4,180,3,0.8556,NA,,155,15,Plainview,Ardmore,OK,TCU
Allen Merrick,ILB,6-2,240,3,0.8556,NA,,46,38,Gadsden City,Gadsden,AL,UAB
D'Eryk Jackson,ILB,6-2,235,3,0.8556,NA,,46,109,West Laurens,Dublin,GA,Kentucky
AJ Lawson,CB,6-1,177,3,0.8552,NA,,90,20,MacArthur,Decatur,IL,Iowa
Lukas Van Ness,SDE,6-5,240,3,0.8552,NA,,52,20,Barrington,Barrington,IL,Iowa
Carrington Valentine,CB,6-0,178,3,0.8552,NA,,90,39,Archbishop Moeller,Cincinnati,OH,Kentucky
Anthony Romphf,ATH,6-0,180,3,0.8552,NA,,64,28,Southfield,Southfield,MI,Purdue
Mekhi Hagens,DUAL,6-3,200,3,0.8552,NA,,33,19,Cardinal Ritter College Prep,St. Louis,MO,
Albany Casey,WDE,6-4,240,3,0.8552,NA,,53,41,Baldwin County,Bay Minette,AL,Georgia Tech
Tate Romney,OLB,6-2,200,3,0.8552,NA,,67,25,Chandler,Chandler,AZ,BYU
Jalen Hampton,RB,5-10,195,3,0.8552,NA,,69,31,Georgetown Preparatory,Rockville,MD,Virginia Tech
Alvin Williams,WDE,6-4,220,3,0.8552,NA,,53,111,Cedar Grove,Ellenwood,GA,Colorado
Rashad Whitehead,SDE,6-4,235,3,0.8552,NA,,52,111,Best Academy,Atlanta,GA,Liberty
Jay Ducker,APB,5-10,186,3,0.8552,NA,,15,4,Bellevue West,Bellevue,NE,Northern Illinois
Wesley Bailey,WDE,6-5,225,3,0.8552,NA,,53,141,Clearwater Academy International,Orleans,ON,Rutgers
Antonio Barber,WR,5-11.5,182,3,0.8552,NA,,158,32,Hough,Cornelius,NC,
Seth Figgins,TE,6-6.5,225,3,0.8552,NA,,47,8,Sheldon,Eugene,OR,
Leke Asenuga,OC,6-2,275,3,0.8550,NA,,22,128,Fort Bend Bush,Richmond,TX,New Mexico
Latrell Thompkins,SDE,6-4,240,3,0.8550,NA,,54,29,Denby,Detroit,MI,Toledo
Jacobi Johnson,OLB,6-4,225,3,0.8550,NA,,68,16,Midwest City,Oklahoma City,OK,North Texas
Kyren Lacy,WR,6-2,210,3,0.8548,NA,,159,46,Thibodaux,Thibodaux,LA,Louisiana
Kade Renfro,PRO,6-3.5,189,3,0.8544,NA,,38,129,Stephenville,Stephenville,TX,Ole Miss
Patrick Selna,OT,6-6,255,3,0.8544,NA,,87,95,Piedmont,Oakland,CA,UCLA
Avery Dunn,WDE,6-4,216,3,0.8544,NA,,56,40,Shaker Heights,Cleveland,OH,Michigan State
Dexter Williams II,DUAL,6-1,190,3,0.8544,NA,,34,113,Mount De Sales Academy,Macon,GA,Indiana
Joshua Rawlings,TE,6-5,230,3,0.8544,NA,,48,13,Woodland Hills,Pittsburgh,PA,Virginia
Casey Collier,OT,6-7,300,3,0.8544,NA,,87,129,Barbers Hill,Mont Belvieu,TX,USC
Quin Bright,ATH,5-8.5,167,3,0.8544,NA,,65,129,Cedar Hill,Cedar Hill,TX,Hawaii
Jalen Glaze,CB,6-0,185,3,0.8544,NA,,92,142,Tallahassee Lincoln,Tallahassee,FL,Minnesota
Christopher Scott Jr.,WR,6-0,160,3,0.8544,NA,,160,113,Dacula,Dacula,GA,NC State
Andre Hines Jr.,RB,6-2,205,3,0.8541,NA,,70,10,Erasmus Hall,Staten Island,NY,Boston College
Ahmani Marshall,RB,6-0,205,3,0.8541,NA,,70,33,East Forsyth,Kernersville,NC,Wake Forest
Rashad Amos,RB,6-0,213,3,0.8541,NA,,70,115,Sandy Creek,Tyrone,GA,South Carolina
Jacob Freeman,WR,5-11,195,3,0.8541,NA,,161,115,Callaway,Hogansville,GA,Georgia State
JaQuari Wiggles,SDE,6-2,263,3,0.8541,NA,,55,115,Mays,Atlanta,GA,
Tyler Scott,ATH,5-10,170,3,0.8541,NA,,66,41,Norton,Barberton,OH,Cincinnati
Ma'jon Wright,S,6-3,200,3,0.8541,NA,,78,143,Cardinal Gibbons,Fort Lauderdale,FL,Arizona
Lloyd Willis,OT,6-7,310,3,0.8541,NA,,89,143,Miami Killian,Miami,FL,Florida State
Eddie Watkins,WDE,6-3,220,3,0.8541,NA,,57,42,Hillcrest,Evergreen,AL,West Virginia
Mike Harris,CB,5-11,180,3,0.8541,NA,,93,42,Central Phenix City,Phenix City,AL,Baylor
Vincent Starling,OLB,6-2.5,192,3,0.8541,NA,,69,143,Palm Beach Lakes,West Palm Beach,FL,South Dakota
Leviticus Madison,DT,6-1,290,3,0.8541,NA,,86,30,Meridian,Meridian,MS,Morgan State
Yukari Blanchard,CB,5-11,175,3,0.8537,NA,,94,32,East Nashville Magnet School,Nashville,TN,
Moon Ashby,OLB,6-4,200,3,0.8533,NA,,70,96,Valley Christian,San Jose,CA,Washington State
Alex Lines,TE,6-4,235,3,0.8533,NA,,49,26,Higley,Gilbert,AZ,UNLV
Caleb Anderson,ATH,6-2,185,3,0.8533,NA,,67,47,East Feliciana,Jackson,LA,Louisiana
Ali Saad,DT,6-4,260,3,0.8533,NA,,87,30,Dearborn,Dearborn,MI,Minnesota
Chateau Reed,S,6-2,178,3,0.8533,NA,,79,17,Lawton,Lawton,OK,Baylor
Stanley Saole-McKenzie,DT,6-2,315,3,0.8533,NA,,87,11,St. Louis School,Honolulu,HI,California
John Holcomb,TE,6-4,215,3,0.8533,NA,,49,132,Wellington,Wellington,TX,Texas Tech
Nathaneal Floyd,CB,6-0,176,3,0.8533,NA,,95,132,A&M Consolidated,College Station,TX,Texas Tech
JJ Sparkman,WR,6-3.5,204,3,0.8533,NA,,162,132,Longview Pine Tree,Longview,TX,Texas Tech
Caleb Rogers,OT,6-4,268,3,0.8533,NA,,90,132,Mansfield Lake Ridge,Mansfield,TX,Texas Tech
Cooper McDonald,ILB,6-2,215,3,0.8533,NA,,50,132,Justin Northwest,Justin,TX,Washington
Tyler Venables,S,5-10,191,3,0.8533,NA,,79,16,D.W. Daniel,Central,SC,Clemson
An'Darius Coffey,ATH,5-11,190,3,0.8533,NA,,67,31,Winona,Winona,MS,Memphis
Sanoussi Kane,S,6-1,195,3,0.8533,NA,,79,26,Blair Academy,Blairstown,NJ,Purdue
Je'Mari Littlejohn,OLB,6-0,220,3,0.8533,NA,,70,16,Gaffney,Gaffney,SC,Appalachian State
Dontavious Turner,ATH,6-0,180,3,0.8533,NA,,67,31,South Pike,Magnolia,MS,Southern Miss
Montorie Foster,WR,6-2,175,3,0.8533,NA,,162,42,St. Edward,Lakewood,OH,Michigan State
Alven Johnson,DT,6-4,250,3,0.8533,NA,,87,47,Thrive Academy,Baton Rouge,LA,UNLV
Eric Thomas,WDE,6-3,230,3,0.8533,NA,,58,146,Booker T. Washington,Pensacola,FL,Arkansas
Trey Leroux,OT,6-8,355,3,0.8533,NA,,90,42,Norwalk,Norwalk,OH,Ohio State
Stefon Thompson,ILB,6-0,222,3,0.8530,NA,,51,34,Chambers,Charlotte,NC,Syracuse
Buddy Mack III,S,6-1,175,3,0.8530,NA,,82,18,Byrnes,Duncan,SC,Pittsburgh
Steven McBride,WR,6-0,160,3,0.8530,NA,,164,49,East Ascension,Gonzales,LA,Kansas
Rocko Griffin,RB,5-9,187,3,0.8530,NA,,73,118,South Effingham,Savannah,GA,Vanderbilt
Christian Hood,ILB,6-0,205,3,0.8530,NA,,51,137,Fort Bend Hightower,Missouri City,TX,Duke
Jamal Potts,CB,6-2,171,3,0.8530,NA,,96,147,American Heritage Boca/Delray,Delray Beach,FL,FIU
Lakeem Rudolph,WR,6-4,202,3,0.8526,NA,,165,23,Green Run,Virginia Beach,VA,Virginia Tech
Kenneth Phillips III,OLB,6-0,219,3,0.8526,NA,,72,138,Fort Bend Bush,Richmond,TX,Texas A&M
Quinton Cooley,RB,5-8,193,3,0.8522,NA,,74,35,Southern Nash,Bailey,NC,Wake Forest
Cody Lindenberg,OLB,6-2,205,3,0.8522,NA,,73,10,Anoka,Anoka,MN,Minnesota
David Ndukwe,DT,6-6,240,3,0.8522,NA,,90,119,Arabia Mountain,Lithonia,GA,Western Kentucky
Josh Baker,OC,6-3,280,3,0.8522,NA,,23,20,Eureka,Eureka,MO,Arizona
AJ Barner,TE,6-5,225,3,0.8522,NA,,51,44,Aurora,Aurora,OH,Indiana
Cole Thompson,ILB,6-2,210,3,0.8522,NA,,53,18,Norman,Norman,OK,Oklahoma State
Carl Richardson,PRO,6-4,205,3,0.8522,NA,,39,97,Salinas,Salinas,CA,Northwestern
Daved Jones Jr.,ILB,6-2,200,3,0.8522,NA,,53,44,Lakota West,West Chester,OH,Cincinnati
Bradley Ashmore,OT,6-6,280,3,0.8522,NA,,92,148,Duncan U. Fletcher,Neptune Beach,FL,Vanderbilt
Keith Miller,WR,6-2,209,3,0.8522,NA,,166,139,The Colony,The Colony,TX,Colorado
AJ Roberts,OLB,6-1,210,3,0.8522,NA,,73,11,Tottenville,Staten Island,NY,Pittsburgh
Jason Brooks Jr.,OG,6-4,290,3,0.8522,NA,,69,139,Pasadena Dobie,Houston,TX,Vanderbilt
Chris Carpenter,WR,5-11,170,3,0.8522,NA,,166,139,Jacksonville,Jacksonville,TX,Colorado
Dexter Rentz Jr.,ATH,5-8.5,155,3,0.8522,NA,,70,148,Ocoee,Ocoee,FL,Louisville
Dartravien Girod,WR,5-11,175,3,0.8522,NA,,166,50,Breaux Bridge,Breaux Bridge,LA,
Drew Francis,OLB,6-2,200,3,0.8522,NA,,73,33,Knoxville West,Knoxville,TN,Middle Tennessee
Ladd McConkey,WR,6-0,175,3,0.8522,NA,,166,119,North Murray,Chatsworth,GA,Georgia
Ronald Pledger,CB,6-1,166,3,0.8519,NA,,97,22,Phillips Academy,Chicago,IL,Western Michigan
Gavin Gerhardt,OG,6-4,300,3,0.8519,NA,,70,46,Xenia,Xenia,OH,Cincinnati
Jaqualin McGhee,SDE,6-4,255,3,0.8519,NA,,56,121,Peach County,Fort Valley,GA,Arkansas
Kaevion Mack,WR,6-3,170,3,0.8519,NA,,170,22,Peoria,Peoria,IL,Western Michigan
Ronald Pledger,CB,6-1,166,3,0.8519,NA,,97,22,Phillips Academy,Chicago,IL,Western Michigan
Gavin Gerhardt,OG,6-4,300,3,0.8519,NA,,70,46,Xenia,Xenia,OH,Cincinnati
Trent Howard,OG,6-3.5,283,3,0.8519,NA,,70,44,Briarwood Christian,Birmingham,AL,Clemson
Jestus Johnson,OC,6-3,324,3,0.8519,NA,,24,10,Gonzaga,Washington,DC,Virginia
Miles Fleming,ATH,5-10,170,3,0.8519,NA,,71,46,Bishop Hartley,Columbus,OH,Minnesota
T.J. Tampa,WR,6-2,171,3,0.8519,NA,,170,150,Lakewood,St. Petersburg,FL,Iowa State
Ioholani Raass,WDE,6-3,230,3,0.8519,NA,,59,8,Skyridge,Lehi,UT,UCLA
Derrell Bailey Jr.,SDE,6-6,255,3,0.8519,NA,,56,34,Greenback School,Greenback,TN,Virginia Tech
Tucker Melton,PRO,6-2,220,3,0.8519,NA,,40,44,Central Phenix City,Phenix City,AL,Bowling Green
Kydran Jenkins,ILB,6-0,231,3,0.8519,NA,,55,121,Jefferson County,Louisville,GA,Purdue
Jaqualin McGhee,SDE,6-4,255,3,0.8519,NA,,56,121,Peach County,Fort Valley,GA,Arkansas
Frankie Burgess,OLB,6-3,215,3,0.8515,NA,,76,153,Pahokee,Pahokee,FL,Maryland
A.J. McCarty,CB,5-11,180,3,0.8515,NA,,99,142,Brownwood,Brownwood,TX,Baylor
Derick Mourning Jr.,OLB,6-3,210,3,0.8515,NA,,76,142,Katy Paetow,Katy,TX,Arizona
Bryson Bonds,S,6-1,189,3,0.8515,NA,,83,142,Crowley,Crowley,TX,Indiana
Silas Bolden,WR,5-10,175,3,0.8511,NA,,173,98,Rancho Cucamonga,Rancho Cucamonga,CA,Oregon State
Jake Overman,TE,6-3,231,3,0.8511,NA,,52,98,Servite,Anaheim,CA,Oregon State
Hunter Escorcia,S,6-2,180,3,0.8511,NA,,84,98,Vista Murrieta,Murrieta,CA,Washington State
Justin Anderson,CB,6-1,180,3,0.8511,NA,,100,98,Menlo-Atherton,Menlo Park,CA,Washington State
Dakota Thomas,WR,6-0,160,3,0.8511,NA,,173,124,Shiloh,Snellville,GA,Western Kentucky
Michal Antoine,CB,6-0,185,3,0.8511,NA,,100,154,Cardinal Gibbons,Fort Lauderdale,FL,Iowa State
Nick Booker-Brown,DT,6-1,250,3,0.8511,NA,,91,145,Spring Westfield,Houston,TX,NC State
Rashad Green,OG,6-2.5,303,3,0.8511,NA,,72,51,University Lab,Baton Rouge,LA,Tulane
Dylan Robinson,WR,6-1,185,3,0.8511,NA,,173,145,Humble Atascocita,Humble,TX,Houston
Larry Moore,OT,6-5,275,3,0.8511,NA,,93,145,Fort Bend Marshall,Missouri City,TX,Texas Tech
Elijuwan Mack,S,6-0,185,3,0.8511,NA,,84,27,St. Joseph Regional,Montvale,NJ,Rutgers
Caine Savage,ATH,5-10,166,3,0.8511,NA,,73,98,Anaheim Western,Anaheim,CA,Utah
Isaac Hurtado,ATH,6-2,202,3,0.8511,NA,,73,98,Cypress,Cypress,CA,Army
Trevor Kardell,TE,6-5,225,3,0.8511,NA,,52,21,Lee's Summit West,Lee's Summit,MO,Kansas
Mike Pettway,WR,5-10,170,3,0.8511,NA,,173,46,Thompson,Alabaster,AL,Washington State
Hans Lillis,TE,6-4,235,3,0.8511,NA,,52,14,Germantown Academy,Fort Washington,PA,Boston College
Sam Rengert,OT,6-7,300,3,0.8511,NA,,93,48,Fairbanks,Milford Center,OH,Iowa State
Hunter Welcing,TE,6-4,220,3,0.8511,NA,,52,24,Lake Zurich,Lake Zurich,IL,Northwestern
CJ West,DT,6-2,305,3,0.8511,NA,,91,24,Nazareth Academy,La Grange Park,IL,Kent State
Cade Kootsouradis,OT,6-4,285,3,0.8511,NA,,93,154,Crestview,Crestview,FL,Georgia Tech
Marcayll Jones,WR,5-9,170,3,0.8511,NA,,173,124,Warner Robins,Warner Robins,GA,Memphis
Jacarrion Green,ATH,6-3,175,3,0.8511,NA,,73,145,Marshall,Marshall,TX,
Michael Lois,SDE,6-4,258,3,0.8507,NA,,58,10,Elkhorn Area,Elkhorn,WI,Iowa
Daryl Porter,CB,5-11,168,3,0.8507,NA,,102,156,American Heritage,Fort Lauderdale,FL,West Virginia
Phillip Wilder,OT,6-5,280,3,0.8507,NA,,96,126,Mount Zion,Jonesboro,GA,Southeast Missouri State
Will Norris,ILB,6-1,216,3,0.8507,NA,,56,22,Rock Bridge,Columbia,MO,Missouri
Billie Roberts,WDE,6-4,230,3,0.8507,NA,,60,31,Muskegon,Muskegon,MI,Bowling Green
Lawaun Powell,WR,5-11,192,3,0.8507,NA,,178,26,East St. Louis,East St. Louis,IL,Murray State
Benjamin Onwuzo,CB,5-11,185,3,0.8507,NA,,102,156,Chaminade-Madonna,Hollywood,FL,
Alonso Person,OLB,6-3,200,3,0.8507,NA,,78,104,Narbonne,Harbor City,CA,Kansas
Brian Hannibal,OG,6-2,277,3,0.8507,NA,,73,32,James Hubert Blake,Silver Spring,MD,Liberty
Ashton Allen,ATH,6-2,185,3,0.8507,NA,,76,32,The Bullis School,Potomac,MD,USC
Cornelius Forrest Jr.,TE,6-4,235,3,0.8504,NA,,56,158,Sandalwood,Jacksonville,FL,UCF
Sawyer Goram-Welch,DT,6-4,278,3,0.8500,NA,,93,149,Longview,Longview,TX,Texas
Santana Saunders,OT,6-5,270,3,0.8500,NA,,97,34,C.H. Flowers,Upper Marlboro,MD,Old Dominion
Sawyer Goram-Welch,DT,6-4,278,3,0.8500,NA,,93,149,Longview,Longview,TX,Texas
Jaylan Ford,OLB,6-2.5,205,3,0.8500,NA,,79,149,Frisco Lone Star,Frisco,TX,Texas
Ryan Frank,CB,6-2,185,3,0.8500,NA,,104,149,Magnolia West,Magnolia,TX,Texas Tech
Daylin McLemore,DUAL,6-3,195,3,0.8500,NA,,35,105,Junipero Serra,San Mateo,CA,Arizona State
Dan Villari,PRO,6-4,215,3,0.8500,NA,,41,12,Plainedge,Massapequa,NY,Michigan
Austin Bolt,ATH,6-4,200,3,0.8500,NA,,77,2,Borah Senior,Boise,ID,Boise State
Josh Kaltenberger,OC,6-5,280,3,0.8500,NA,,25,15,Seneca Valley,Harmony,PA,Purdue
Chris Mayfield,SDE,6-2,250,3,0.8500,NA,,59,49,Hilliard Bradley,Hilliard,OH,Michigan State
De'Andre Bulley,RB,6-1,220,3,0.8500,NA,,75,32,River Rouge,River Rouge,MI,Morgan State
Jared Heywood,PRO,6-2,185,3,0.8500,NA,,41,105,Inglewood,Inglewood,CA,Rhode Island
Chayce Bishop,ATH,5-11,175,3,0.8500,NA,,77,35,Independence,Thompson's Station,TN,Tennessee
Nick Billoups,ATH,6-2,193,3,0.8500,NA,,77,105,San Clemente,Long Beach,CA,Utah
Xavier Carter,CB,6-0,175,3,0.8500,NA,,104,149,Manvel,Manvel,TX,Wyoming
Rodney Robinson,CB,5-10,165,3,0.8500,NA,,104,105,Cajon,San Bernardino,CA,Boise State
Jordan Allen,OLB,6-2,201,3,0.8500,NA,,79,105,Cathedral Catholic,San Diego,CA,Syracuse
Kamo'i Latu,S,6-1,190,3,0.8500,NA,,86,12,St. Louis,Honolulu,HI,Utah
Jaylen Clark,ATH,6-3,190,3,0.8500,NA,,77,14,Lincoln,Tacoma,WA,Boise State
Dwayne Allick Jr.,OG,6-3,288,3,0.8500,NA,,74,34,DeMatha Catholic,Hyattsville,MD,Boston College
Joseph Wilson,CB,6-1,180,3,0.8500,NA,,104,149,North Shore,Houston,TX,
Cameron Jackson,OG,6-5,270,3,0.8500,NA,,74,11,Wauwatosa West,Milwaukee,WI,
David Hoyt,OT,6-8,272,3,0.8500,NA,,97,159,Tampa Catholic,Tampa,FL,Army
Deuce Vaughn,APB,5-6,166,3,0.8500,NA,,16,149,Round Rock Cedar Ridge,Round Rock,TX,Kansas State
Shiloh Means,S,6-1,195,3,0.8500,NA,,86,9,Cathedral,Indianapolis,IN,Pennsylvania
Antwon Fegans Jr.,CB,6-1,183,3,0.8500,NA,,104,47,Oxford,Oxford,AL,Arkansas State
Jacorrei Turner,OLB,6-2,205,3,0.8500,NA,,79,127,Woodward Academy,Atlanta,GA,Arkansas
Trey Boll,TE,6-4,215,3,0.8500,NA,,57,24,Collegiate School,Richmond,VA,Wake Forest
Andrew Milek,OT,6-6,295,3,0.8500,NA,,97,27,Brophy College Preparatory,Phoenix,AZ,USC
Demarcus Hendricks,OLB,6-1,226,3,0.8500,NA,,79,149,Wagner,San Antonio,TX,Texas A&M-Kingsville
Tony Anyanwu,WDE,6-2,231,3,0.8500,NA,,61,149,Sachse,Sachse,TX,Baylor
Korbyn White,ATH,5-9,170,3,0.8500,NA,,77,149,Texarkana Liberty-Eylau,Texarkana,TX,Stephen F. Austin
Cody Stufflebean,ATH,6-4,235,3,0.8500,NA,,77,11,McPherson,McPherson,KS,Kansas State
Sam Brady,OLB,6-3.5,197,3,0.8500,NA,,79,36,North Lincoln,Lincolnton,NC,Virginia
Xavier McGriff,WR,6-2,182,3,0.8500,NA,,179,159,Baldwin,Jacksonville,FL,FIU
Zach Johnson,SDE,6-4.5,235,3,0.8500,NA,,59,36,Apex Friendship,Apex,NC,
Shane Calhoun,TE,6-2,230,3,0.8500,NA,,57,159,Creekside,St. Augustine,FL,East Carolina
Jahmal Banks,WR,6-3,170,3,0.8500,NA,,179,34,St. Frances Academy,Arlington,VA,Wake Forest
Jalen Coit,WR,5-10.5,157,3,0.8500,NA,,179,19,Cheraw,Cheraw,SC,NC State
Fa'alili Fa'amoe,SDE,6-5,216,3,0.8500,NA,,59,7,Leone,American Samoa,AMER,Washington State
Donivan Wright,WR,6-0,165,3,0.8500,NA,,179,9,Lawrence Central,Indianapolis,IN,Eastern Michigan
Sean Fresch,ATH,5-9,165,3,0.8500,NA,,77,149,Austin LBJ,Austin,TX,Rice
Darius Stokes,S,5-10,175,3,0.8500,NA,,86,159,Miami Carol City,Opa Locka,FL,
Haden Carlson,PRO,6-3,185,3,0.8500,NA,,41,159,Steinbrenner,Lutz,FL,FIU
Mason Cobb,ILB,6-1,220,3,0.8500,NA,,57,9,Provo,Provo,UT,Oklahoma State
Marshall Lang,TE,6-4,225,3,0.8496,NA,,59,50,St. Xavier,Cincinnati,OH,Northwestern
Ryan Kilburg,S,6-1,187,3,0.8496,NA,,89,27,Maine South,Park Ridge,IL,Western Michigan
Zion Jackson,WR,6-1,185,3,0.8496,NA,,183,164,Seminole,Sanford,FL,Rhode Island
Noah Kim,PRO,6-2,180,3,0.8496,NA,,44,25,Westfield,Chantilly,VA,Michigan State
Robert Longerbeam,ATH,6-0,160,3,0.8493,NA,,84,26,T.C. Williams,Alexandria,VA,Rutgers
Cory Marshall,OG,6-3.5,332,3,0.8493,NA,,76,52,Northwood,Shreveport,LA,Louisiana
Daedae Hill,CB,6-0,170,3,0.8493,NA,,109,165,Palmetto,Palmetto,FL,Central Michigan
Da'Vonshai Harden,ATH,6-4,195,3,0.8493,NA,,84,12,Topeka,Topeka,KS,Northern Iowa
Isaac Smith,WR,6-3,185,3,0.8489,NA,,184,36,St. George's,Collierville,TN,Wisconsin
Rahjai Harris,RB,5-10,205,3,0.8489,NA,,76,20,Byrnes,Duncan,SC,East Carolina
Andray Pope,ATH,6-0,200,3,0.8489,NA,,86,48,Hillcrest,Evergreen,AL,Louisiana
Jamir Shepard,WR,6-2,190,3,0.8489,NA,,184,110,Palo Alto,Palo Alto,CA,
Adonis Friloux,DT,6-1,270,3,0.8489,NA,,95,53,Hahnville,Boutte,LA,Tulane
Claude Larkins,WDE,6-4,252,3,0.8489,NA,,62,166,Chaminade-Madonna,Hollywood,FL,NC State
Tyler Jones,S,6-0,180,3,0.8489,NA,,90,166,West Orange,Winter Garden,FL,Missouri
Johnny Walker,OLB,6-3,204,3,0.8489,NA,,84,166,Chamberlain,Tampa,FL,Missouri
Andres Dewerk,OT,6-7,297,3,0.8489,NA,,100,110,Los Gatos,Los Gatos,CA,USC
Khristopher Love,OG,6-3,315,3,0.8489,NA,,77,166,American Heritage,Fort Lauderdale,FL,Maryland
Ozzie Nicholas,ILB,6-1,220,3,0.8489,NA,,58,110,La Costa Canyon,Encinitas,CA,Princeton
Luke Wiginton,OT,6-5,275,3,0.8485,NA,,101,11,Bishop Dwenger,Fort Wayne,IN,Indiana
C.J. Ware,OLB,6-4,221,3,0.8485,NA,,85,37,Nolensville,Nolensville,TN,Miami (OH)
Marlowe Wax,RB,6-0,225,3,0.8485,NA,,77,37,Mount Saint Joseph,Baltimore,MD,Syracuse
Dave Herard,CB,6-0,165,3,0.8485,NA,,110,170,Stranahan,Fort Lauderdale,FL,Virginia
Jonathan Pickett,WDE,6-3.5,260,3,0.8485,NA,,63,6,Desert Pines,Las Vegas,NV,North Texas
Emmanuel Belgrave,WDE,6-2,219,3,0.8485,NA,,63,170,Miami Southridge,Miami,FL,Pittsburgh
Kaimon Rucker,SDE,6-1,243,3,0.8485,NA,,62,128,Hart County,Hartwell,GA,North Carolina
Avery Boyd,WR,6-2,195,3,0.8485,NA,,186,170,Amos P. Godby,Tallahassee,FL,Georgia Tech
Ashton Stredick,RB,5-9,175,3,0.8485,NA,,77,160,Needville,Needville,TX,California
