Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Jacobe' Ward,IOL,6-4,335,3,0.8744,795,,57,97,Benedictine Military School,Savannah,GA,Auburn
Mandrell Desir,EDGE,6-3.5,240,3,0.8744,795,,69,97,Miami Norland,Miami,FL,Florida State
Antwaun Parham,WR,6-3.5,195,3,0.8744,795,,115,97,Monarch,Pompano Beach,FL,Tulane
Sean Cuono,RB,5-10,185,3,0.8744,795,,63,97,Clearwater Central Catholic,Clearwater,FL,Indiana
Bekkem Kritza,QB,6-5,198,3,0.8744,795,,51,97,Chaminade-Madonna,Hollywood,FL,Penn State
Ethan Stendel,LB,6-3,215,3,0.8743,818,,83,4,Caledonia,Caledonia,MN,Minnesota
Davion Dixon,DL,6-2,290,3,0.8742,819,,90,104,Miami Palmetto,Miami,FL,Notre Dame
Justin DeVaughn,WR,6-0,160,3,0.8742,820,,118,27,Mergenthaler Vocational,Pikesville,MD,Maryland
Remington Moss,S,6-1.5,185,3,0.8739,821,,69,25,St. Michael the Archangel Catholic,Fredericksburg,VA,Wisconsin
Josiah Broxton,LB,5-10,210,3,0.8739,821,,84,105,Florida State University School,Tallahassee,FL,Vanderbilt
Javion Butts,S,6-0,180,3,0.8739,821,,69,98,Jones County,Gray,GA,North Carolina
Terrell Wilfong,WR,6-3,160,3,0.8739,821,,119,24,West Orange,West Orange,NJ,Syracuse
Braylon Collier,WR,6-1,170,3,0.8739,821,,119,31,Perkins,Sandusky,OH,Michigan State
Vanzale Hinton,CB,6-0.5,185,3,0.8739,821,,76,10,Paducah Tilghman,Paducah,KY,Vanderbilt
Jaden Nickens,WR,6-3,190,3,0.8739,821,,119,65,Sierra Canyon,Chatsworth,CA,Kansas
James Finley,CB,6-1,170,3,0.8736,828,,77,14,Andrean,Merrillville,IN,Northern Illinois
Jacorey Watson,WR,5-10,175,3,0.8736,829,,122,113,Shadow Creek,Pearland,TX,Baylor
Kolbe Harmon,CB,5-11,165,3,0.8736,829,,78,28,Brentwood Academy,Brentwood,TN,Duke
Carson Boyd,QB,5-10.5,178,3,0.8736,829,,53,13,Cardinal Ritter College Prep,St. Louis,MO,Illinois
Cornelius Warren III,RB,5-9,165,3,0.8736,829,,66,113,North Crowley,Fort Worth,TX,Arizona
Cameron White,LB,6-1,225,3,0.8736,829,,85,106,Armwood,Seffner,FL,Louisville
Jaden Perez,WR,5-11.5,165,3,0.8736,829,,122,113,Claudia Taylor Johnson,San Antonio,TX,Oklahoma State
Alex Shieldnight,EDGE,6-3,235,3,0.8736,829,,70,14,Wagoner,Wagoner,OK,Oklahoma
AJ Lewis Jr.,WR,6-0,195,3,0.8736,829,,122,18,Oak Grove,Hattiesburg,MS,Mississippi State
Romando Johnson,EDGE,6-3,250,3,0.8736,829,,70,106,Monarch,Pompano Beach,FL,West Virginia
Lamar Williams,OT,6-6,270,3,0.8736,829,,59,106,Gadsden County,Havana,FL,Maryland
Witten Van Hoy,OT,6-7,305,3,0.8736,829,,59,28,Benton,Benton,LA,TCU
Julius Columbus,DL,6-2,286,3,0.8736,829,,91,99,Gainesville,Gainesville,GA,Duke
DK Mays,DL,6-4,250,3,0.8736,829,,91,28,Baton Rouge Central,Baton Rouge,LA,Houston
Legend Lyons,WR,6-2,190,3,0.8736,829,,122,66,Charter Oak,Covina,CA,Minnesota
Justin Thompson,LB,6-1.5,220,3,0.8736,829,,85,28,Our Lady of Good Counsel,Olney,MD,Pittsburgh
Mantrez Walker,LB,6-1,225,3,0.8733,844,,87,100,Buford,Buford,GA,Colorado
Manny Fuller,S,6-0,185,3,0.8733,844,,71,116,El Paso Del Valle,El Paso,TX,Utah
Aaron Mattingly,TE,6-4.5,200,3,0.8733,844,,39,29,Green Hill,Mt. Juliet,TN,UAB
Joshua Johnson,CB,6-3,185,3,0.8733,844,,79,32,Ironton,Ironton,OH,Penn State
Noah Fox-Flores,TE,6-4,240,3,0.8731,848,,40,4,Graham-Kapowsin,Graham,WA,UCLA
Mark Iheanachor,LB,6-2,215,3,0.8731,848,,88,67,Narbonne,Harbor City,CA,SMU
Jordan Fields,OT,6-4,265,3,0.8731,848,,61,117,North Shore,Houston,TX,Pittsburgh
Allen Gant,S,5-11,200,3,0.8731,848,,72,117,Lubbock Coronado,Lubbock,TX,UTEP
Brandon Caesar,DL,6-4,255,3,0.8731,848,,93,33,Cleveland Heights,Cleveland,OH,West Virginia
Noah Fox-Flores,TE,6-4,240,3,0.8731,848,,40,4,Graham-Kapowsin,Graham,WA,UCLA
Mark Iheanachor,LB,6-2,215,3,0.8731,848,,88,67,Narbonne,Harbor City,CA,SMU
Floyd Guidry,DL,6-0,285,3,0.8731,848,,93,117,Spring High,Spring,TX,TCU
Jordan Fields,OT,6-4,265,3,0.8731,848,,61,117,North Shore,Houston,TX,Pittsburgh
Jaylan Beckley,IOL,6-3.5,290,3,0.8728,857,,59,121,Trinity Christian Academy,Addison,TX,Oklahoma State
Andre Lovett Jr.,S,6-2,180,3,0.8728,857,,73,20,Eisenhower,Blue Island,IL,Illinois
Malakhi Boone,LB,6-1.5,235,3,0.8728,857,,90,109,South Sumter,Bushnell,FL,UCF
Niklas Fisher,EDGE,6-3,240,3,0.8728,857,,72,121,Cy Ranch,Cypress,TX,Oregon State
Taniela Tupou,ATH,6-4,220,3,0.8728,857,,47,68,Folsom,Folsom,CA,USC
Isaiah White,DL,6-3,270,3,0.8728,857,,96,15,Ben Davis,Indianapolis,IN,Illinois
LJ Prudhomme,IOL,6-3,295,3,0.8728,857,,59,30,Captain Shreve,Shreveport,LA,Arkansas
Josiah Persinger,CB,5-11,165,3,0.8728,857,,80,26,Salem,Salem,VA,Virginia
Ian Williams,S,5-11,180,3,0.8728,857,,73,101,Cass,Cartersville,GA,Memphis
Daniel Pierre-Louis,IOL,6-4.5,290,3,0.8728,857,,59,109,Seminole Ridge,Loxahatchee,FL,Florida
Zach Taylor,IOL,6-3,315,3,0.8726,867,,62,102,Camden County,Kingsland,GA,Cincinnati
Rahim Hutchins Jr.,WR,6-0,160,3,0.8726,868,,127,123,Shadow Creek,Pearland,TX,Memphis
Josh Smith,LB,6-2,230,3,0.8725,869,,91,22,Dutch Fork,Irmo,SC,South Carolina
Deante Lindsay,CB,6-1.5,165,3,0.8725,869,,81,15,Ada,Ada,OK,Texas Tech
Cal Faulkner,ATH,6-2,185,3,0.8725,869,,48,103,New Lumpkin County,Dahlonega,GA,Georgia Tech
Sam Hayward,EDGE,6-3,205,3,0.8722,872,,73,111,Providence,Jacksonville,FL,Army
Quentin Murphy,ATH,6-1,205,3,0.8722,873,,49,7,Parkview Magnet,Little Rock,AR,Arkansas
Joseph Smith,CB,5-11.5,170,3,0.8722,873,,82,124,Legacy the School of Sport Sciences,Spring,TX,Arizona State
Cooper Catalano,LB,6-2,200,3,0.8722,873,,92,7,Germantown,Germantown,WI,Wisconsin
Brad Fitzgibbon,DL,6-4,280,3,0.8722,873,,97,21,Marist,Chicago,IL,Iowa
Julian McFadden,WR,5-10.5,170,3,0.8722,873,,128,20,LaSalle College,Philadelphia,PA,Syracuse
Donovan Jones,LB,6-0,202,3,0.8722,873,,92,124,Waco Midway,Waco,TX,Texas Southern
Evan Powell,DL,6-3,245,3,0.8722,873,,97,30,Huntingtown,Huntingtown,MD,East Carolina
Royal Capell,WR,5-10,190,3,0.8719,880,,129,126,Cibolo Steele,Cibolo,TX,Oklahoma State
Tyren Polley,S,5-10,180,3,0.8719,880,,75,126,Duncanville,Duncanville,TX,SMU
Jayden Glosten,S,5-10.5,190,3,0.8719,880,,75,31,University Lab,Baton Rouge,LA,Louisiana
Seaonta Stewart Jr.,CB,6-2,180,3,0.8719,880,,83,34,Winton Woods,Cincinnati,OH,Indiana
Adonis Moise,WR,6-0,180,3,0.8719,880,,129,112,IMG Academy,Bradenton,FL,Kansas State
Nizyi Davis,TE,6-4,215,3,0.8719,880,,41,16,Lawrence Central,Indianapolis,IN,Wisconsin
Will Saba,IOL,6-5,270,3,0.8719,880,,63,27,Loudoun Valley,Purcellville,VA,Wake Forest
Tim Griffin,DL,6-5,255,3,0.8719,880,,99,104,Alcovy,Covington,GA,Cincinnati
Cannon Valenzuela,LB,6-3,200,3,0.8719,880,,94,126,Jacksboro,Jacksboro,TX,Colorado State
Jayden Sellers,WR,5-11,165,3,0.8717,889,,131,23,South Florence,Florence,SC,South Carolina
Nate Tilmon,S,6-0,185,3,0.8717,889,,77,129,Mansfield Timberview,Arlington,TX,Utah
Kuol Kuol II,OT,6-5,250,3,0.8717,889,,62,35,Centerville,Dayton,OH,Iowa State
Jayden Elijah,OT,6-7,265,3,0.8717,889,,62,25,Matawan Regional,Matawan,NJ,Rutgers
Jackson Doman,TE,6-6,215,3,0.8717,889,,42,3,Canby,Canby,OR,BYU
Jack Shaffer,OT,6-6,315,3,0.8717,889,,62,2,Bismarck,Bismarck,ND,Washington
Myron Robinson,LB,6-1,220,3,0.8717,889,,95,129,East Central,San Antonio,TX,Arizona
Pupu Sepulona,EDGE,6-2,260,3,0.8717,889,,74,6,St. Louis,Honolulu,HI,Utah
Jerome Bettis Jr.,WR,6-2,190,3,0.8714,897,,132,105,Woodward Academy,Atlanta,GA,Notre Dame
Mason Woods,ATH,6-2,218,3,0.8714,897,,50,10,Iowa City West,Iowa City,IA,Iowa
Markeylin Batton,RB,5-10,180,3,0.8714,897,,67,131,Atlanta,Atlanta,TX,Arkansas
Carmello Brooks,DL,6-3,275,3,0.8714,897,,100,131,Katy Paetow,Katy,TX,Houston
Samuel Lateju,EDGE,6-5,250,3,0.8714,897,,75,26,The Lawrenceville School,Lawrenceville,NJ,Wisconsin
Caden O'Rourke,EDGE,6-5,220,3,0.8714,897,,75,22,Lincoln-Way East,Frankfort,IL,Northwestern
Jerome Bettis Jr.,WR,6-2,190,3,0.8714,897,,132,105,Woodward Academy,Atlanta,GA,Notre Dame
Mason Woods,ATH,6-2,218,3,0.8714,897,,50,10,Iowa City West,Iowa City,IA,Iowa
Markeylin Batton,RB,5-10,180,3,0.8714,897,,67,131,Atlanta,Atlanta,TX,Arkansas
Carmello Brooks,DL,6-3,275,3,0.8714,897,,100,131,Katy Paetow,Katy,TX,Houston
Cameron Gorin,OT,6-5,260,3,0.8714,897,,65,17,Hamilton Southeastern,Fishers,IN,Louisville
Samuel Lateju,EDGE,6-5,250,3,0.8714,897,,75,26,The Lawrenceville School,Lawrenceville,NJ,Wisconsin
Jayden Savoury,TE,6-6,220,3,0.8714,897,,43,14,Orchard Lake St. Mary's,Orchard Lake,MI,Michigan State
Mickey Vaccarello,LB,6-4,210,3,0.8714,897,,96,21,Peters Township,Canonsburg,PA,Stanford
Javar Thomas,LB,6-3,195,3,0.8714,897,,96,131,Aldine Nimitz,Houston,TX,Texas Southern
Devon Oliver,DL,6-3,275,3,0.8714,897,,100,32,Parkway,Bossier City,LA,Yale
Vernon Allen III,WR,6-3,185,3,0.8714,897,,132,31,Perry Hall,Nottingham,MD,Rutgers
Keylan Abrams,LB,6-0,195,3,0.8711,914,,100,136,DeSoto,DeSoto,TX,TCU
Sael Reyes,S,6-0,190,3,0.8711,914,,78,136,DeSoto,DeSoto,TX,SMU
Jaden Williams,EDGE,6-4,255,3,0.8711,914,,77,69,Mission Viejo,Mission Viejo,CA,Boise State
Aiden Manutai,S,6-0,195,3,0.8708,917,,79,7,Kahuku,Kahuku,HI,California
Tre Fuller,S,6-0,165,3,0.8708,917,,79,33,Captain Shreve,Shreveport,LA,
Julien Horton,S,6-0,175,3,0.8708,917,,79,32,Bel Air,Bel Air,MD,West Virginia
RJ Collins,CB,5-11,170,3,0.8708,917,,84,15,Staley,Kansas City,MO,Kansas State
Adrian Holley,EDGE,6-4,240,3,0.8708,917,,78,18,Michigan City,Michigan City,IN,Kansas
Trey Glasper,ATH,6-1,170,3,0.8708,917,,51,9,Green Valley,Henderson,NV,Oregon State
Tanner Terch,ATH,6-2,185,3,0.8708,917,,51,1,Heritage,Littleton,CO,Nebraska
John Kelly,RB,6-0,185,3,0.8706,924,,68,138,Cypress Christian School,Cypress,TX,Kansas
Leo Hannan,QB,6-4,210,3,0.8706,924,,54,70,Servite,Anaheim,CA,Michigan State
Michael McDonough,IOL,6-3,275,3,0.8706,924,,65,23,Andrew,Tinley Park,IL,Illinois
Raedyn Bruens,DL,6-4,241,3,0.8706,924,,102,113,Mosley,Lynn Haven,FL,Rutgers
Jim Harris Jr.,OT,6-5,285,3,0.8706,924,,66,16,Muskegon,Muskegon,MI,Virginia
Mykah Newton,EDGE,6-2,255,3,0.8706,924,,79,113,Newberry,Newberry,FL,Miami
Demarius Robinson,RB,5-10,175,3,0.8706,924,,68,16,Santa Fe,Edmond,OK,Arizona State
Drew Nichols,IOL,6-5,270,3,0.8706,924,,65,70,Murrieta Valley,Murrieta,CA,Michigan State
Devin Ancrum,DL,6-2.5,295,3,0.8706,924,,102,106,Mill Creek,Hoschton,GA,North Carolina
Javon Lawrence,CB,6-2,170,3,0.8706,924,,85,5,North Rockland,Thiells,NY,Syracuse
Dominic Macon,DL,6-3,305,3,0.8706,924,,102,4,Adrienne C. Nelson,Happy Valley,OR,Washington
Mekhi Mixon,LB,5-11,190,3,0.8704,935,,101,24,East St. Louis,East St. Louis,IL,
Amir Leonard-Jean Charles,DL,6-4,305,3,0.8703,936,,105,30,Lipscomb Academy,Nashville,TN,West Virginia
Stevie Amar Jr.,TE,6-4,225,3,0.8703,936,,45,72,Oaks Christian,Westlake Village,CA,Boston College
Sam Haley,LB,6-3,220,3,0.8703,936,,102,30,Ensworth,Nashville,TN,TCU
Isaiah Robinson,WR,6-2,180,3,0.8703,936,,135,28,Trinity Episcopal,Richmond,VA,Virginia
Gerrick Gordon Jr.,IOL,6-3.5,270,3,0.8703,936,,67,115,Carrollwood Day,Tampa,FL,South Florida
Caleb Smith,DL,6-4.5,265,3,0.8703,936,,105,33,Parker,Birmingham,AL,Washington
Lebron Hill,WR,6-4,180,3,0.8703,936,,135,19,Morton,Hammond,IN,Vanderbilt
Tavian McNair,WR,6-2,180,3,0.8703,936,,135,72,Corona Centennial,Corona,CA,UNLV
Jamin Brown,IOL,6-4,285,3,0.8703,936,,67,33,Southside Gadsden,Gadsden,AL,Duke
Santonyo Isaac,WR,5-11.5,165,3,0.8700,945,,138,116,Tampa Bay Tech,Tampa,FL,Eastern Michigan
Willie Fletcher,EDGE,6-3,225,3,0.8700,945,,80,17,Martin Luther King,Detroit,MI,
Xavier Ford,RB,5-9.5,210,3,0.8700,945,,70,34,Leesville,Leesville,LA,Minnesota
Jeremiah Cain,WR,6-2,175,3,0.8700,945,,138,25,Oswego,Oswego,IL,Northern Iowa
Reggie Jackson,WR,6-3,190,3,0.8700,945,,138,35,Spain Park,Birmingham,AL,
Maurice Gleaton Jr.,WR,5-10,160,3,0.8700,945,,138,107,Langston Hughes,Fairburn,GA,Georgia
Jonah Smith,WR,6-0,175,3,0.8700,945,,138,74,Santa Margarita Catholic,Rancho Santa Margarita,CA,UCLA
Brodrick Malone,WR,6-5,200,3,0.8700,945,,138,139,Humble Atascocita,Humble,TX,New Mexico State
TJ Burkhalter,LB,6-1,220,3,0.8700,945,,103,139,Klein Forest,Houston,TX,Texas State
Jackson Carpenter,ATH,6-2,185,3,0.8700,945,,53,9,Southwest,Lincoln,NE,Nebraska
Jermiel Atkins,OT,6-8,290,3,0.8700,945,,67,36,Trotwood-Madison,Dayton,OH,Kentucky
Sean Robinson,ATH,6-3,205,3,0.8700,945,,53,139,Cibolo Steele,Cibolo,TX,Texas Tech
Xavier Ford,RB,5-9.5,210,3,0.8700,945,,70,34,Leesville,Leesville,LA,Minnesota
Jeremiah Cain,WR,6-2,175,3,0.8700,945,,138,25,Oswego,Oswego,IL,Northern Iowa
Reggie Jackson,WR,6-3,190,3,0.8700,945,,138,35,Spain Park,Birmingham,AL,
Maurice Gleaton Jr.,WR,5-10,160,3,0.8700,945,,138,107,Langston Hughes,Fairburn,GA,Georgia
Noah Sanders,RB,5-11,170,3,0.8700,945,,70,17,Wylie E. Groves,Franklin,MI,Toledo
Tylik Mitchell,RB,5-11,183,3,0.8700,945,,70,22,Southern Nash,Bailey,NC,Temple
Brandon Wilson,S,6-0,180,3,0.8700,945,,82,9,Shawnee Mission West,Overland Park,KS,Southeast Missouri State
Ethan Stecker,ATH,6-4,200,3,0.8700,945,,53,11,Spirit Lake,Spirit Lake,IA,Iowa State
Jaquail Smith,RB,5-11,175,3,0.8700,945,,70,116,Jones,Orlando,FL,Sacramento State
Blake Hogshooter,WR,6-4,190,3,0.8700,945,,138,17,Bixby,Bixby,OK,Houston
LaCorian Hodge,LB,6-1,225,3,0.8700,945,,103,139,Arlington Seguin,Arlington,TX,NC State
Jaron Thomas,RB,6-1,195,3,0.8699,968,,74,20,Concord Community,Elkhart,IN,Purdue
Taijh Overton,S,6-2,190,3,0.8697,969,,83,36,Williamson,Mobile,AL,Arkansas
Kelan Butler,EDGE,6-3,230,3,0.8697,969,,81,109,Jefferson,Jefferson,GA,Georgia State
Travares Daniels II,LB,6-1,200,3,0.8697,969,,106,119,St. Thomas Aquinas,Fort Lauderdale,FL,Maryland
Ben Alefaio-Lilii,S,6-1,190,3,0.8697,969,,83,75,Orange Lutheran,Orange,CA,Arizona State
Juelz Baptiste,OT,6-4,270,3,0.8697,969,,68,35,St. Augustine,New Orleans,LA,Tulane
Danilo Guberinich,OT,6-5,280,3,0.8696,974,,69,19,Catholic Central,Novi,MI,Texas Tech
Gus Ritchey,TE,6-3.5,241,3,0.8694,975,,47,23,Cary,Pittsboro,NC,NC State
Justin Thurman,RB,5-10.5,184,3,0.8694,975,,75,120,Tampa Jesuit,Tampa,FL,Kansas
Scotty Fox Jr.,QB,6-2,210,3,0.8694,975,,55,37,Mentor,Mentor,OH,West Virginia
MJ Preston,CB,5-11.5,187,3,0.8694,975,,86,120,IMG Academy,Bradenton,FL,Ole Miss
Sekou Smith Jr.,S,6-0.5,160,3,0.8694,975,,85,120,Miami Central,Miami,FL,Mississippi State
Evan Haynes,WR,6-3,200,3,0.8694,975,,146,110,Fellowship Christian School,Roswell,GA,North Carolina
Gabe Daniels,WR,6-1,180,3,0.8694,975,,146,110,Greater Atlanta Christian School,Norcross,GA,Syracuse
CJ Crite,LB,6-1,195,3,0.8694,975,,107,110,Lincoln County,Lincolnton,GA,Cincinnati
Kiandrea Barker,RB,5-11,183,3,0.8694,975,,75,8,Newport,Newport,AR,Middle Tennessee
Gavin Blanchard,IOL,6-3,290,3,0.8694,975,,69,120,Wiregrass Ranch,Zephyrhills,FL,Clemson
Miron Gurman,DL,6-6,255,3,0.8692,985,,107,6,Spencerport,Spencerport,NY,Rutgers
Brandon Rose,S,5-11,185,3,0.8689,986,,86,24,Mallard Creek,Charlotte,NC,Coastal Carolina
Bud Coombs,RB,5-10,185,3,0.8689,987,,77,33,DeMatha Catholic,Hyattsville,MD,Maryland
AJ Rice,LB,6-1,240,3,0.8689,987,,108,37,Madison Academy,Madison,AL,Mississippi State
Leo Almanza Jr.,CB,6-1,175,3,0.8689,987,,87,144,Byron Nelson,Trophy Club,TX,Baylor
Jayden Clark,IOL,6-5,305,3,0.8689,987,,70,38,Northmont,Clayton,OH,Kentucky
Samuel Cohen,DL,6-3,245,3,0.8689,987,,108,29,Huguenot,Richmond,VA,Liberty
Erik Gayle,EDGE,6-3,215,3,0.8689,987,,82,38,Withrow,Cincinnati,OH,Illinois
Draden Fullbright,CB,5-10.5,160,3,0.8689,987,,87,144,North Crowley,Fort Worth,TX,Oklahoma State
Xavier Thompson,CB,6-0.5,170,3,0.8689,987,,87,124,Pine Forest,Pensacola,FL,Memphis
Kadear Dembele,DL,6-3,285,3,0.8689,987,,108,7,West Haven,West Haven,CT,Wake Forest
Taani Makasini,LB,6-2,190,3,0.8689,987,,108,10,Timpview,Provo,UT,BYU
Ramonz Adams Jr.,CB,6-1,160,3,0.8689,987,,87,144,Bastrop,Bastrop,TX,Washington
Ryver Peppers,RB,5-11,180,3,0.8689,987,,77,16,Fort Osage,Independence,MO,Iowa State
Jordan Gibbs,CB,6-2,170,3,0.8689,987,,87,7,Longwood,Middle Island,NY,Syracuse
Tray Kinkle,RB,5-10.5,185,3,0.8689,987,,77,19,Holly Springs,Holly Springs,MS,South Florida
Nathan McNeil,RB,5-11,195,3,0.8689,987,,77,124,Wiregrass Ranch,Zephyrhills,FL,Iowa
Leo Almanza Jr.,CB,6-1,175,3,0.8689,987,,87,144,Byron Nelson,Trophy Club,TX,Baylor
Jayden Clark,IOL,6-5,305,3,0.8689,987,,70,38,Northmont,Clayton,OH,Kentucky
Spencer Dowland,OT,6-6,290,3,0.8689,987,,70,37,Athens,Athens,AL,Mississippi State
Erik Gayle,EDGE,6-3,215,3,0.8689,987,,82,38,Withrow,Cincinnati,OH,Illinois
Kadear Dembele,DL,6-3,285,3,0.8689,987,,108,7,West Haven,West Haven,CT,Wake Forest
Serious Stinyard,CB,5-11,180,3,0.8689,987,,87,124,Gaither,Tampa,FL,Kansas State
Joshua Patterson,S,5-11.5,165,3,0.8686,NA,,87,127,Ed White,Jacksonville,FL,Iowa State
Max Redmon,S,6-1,185,3,0.8686,NA,,87,127,Cardinal Newman,West Palm Beach,FL,Florida State
Cayden Daniels,CB,5-11.5,170,3,0.8686,NA,,94,114,Crisp County,Cordele,GA,Vanderbilt
Caleb Matelau,LB,6-1,215,3,0.8686,NA,,111,127,Manatee,Palmetto,FL,Louisville
Bear Tenney,TE,6-5.5,255,3,0.8686,NA,,48,11,Lone Peak,American Fork,UT,Utah
Ulavai Fetuli,ATH,6-5,240,3,0.8686,NA,,57,77,La Habra,La Habra,CA,BYU
Byrd Ficklin,QB,6-1,185,3,0.8683,NA,,56,18,Muskogee,Muskogee,OK,Utah
Lebron Bond,WR,5-9,160,3,0.8683,NA,,150,30,Maury,Norfolk,VA,Indiana
Mason Ellens,ATH,6-0,175,3,0.8683,NA,,58,26,Glenbard West,Glen Ellyn,IL,Iowa State
Grant Houser,TE,6-5,230,3,0.8683,NA,,49,40,Wapakoneta,Wapakoneta,OH,Louisville
Donovan Robinson Jr.,LB,6-3,210,3,0.8683,NA,,112,26,Loyola Academy,Wilmette,IL,Washington
Isaiah Reese,LB,6-3,200,3,0.8683,NA,,112,1,Phillips Exeter Academy,Exeter,NH,Virginia
Mason Mayne,DL,6-3,275,3,0.8683,NA,,110,20,Lawton,Lawton,MI,Northwestern
Jaishaun Offutt,IOL,6-4,315,3,0.8683,NA,,71,30,Handley,Winchester,VA,Wake Forest
Jamar Malone,QB,6-2,205,3,0.8683,NA,,56,78,Warren,Downey,CA,Sacramento State
Mark Handy,IOL,6-5.5,310,3,0.8682,NA,,72,3,La Cueva,Albuquerque,NM,Minnesota
Jovan Clark,LB,6-0,195,3,0.8681,NA,,114,28,Morgan Park,Chicago,IL,Washington State
T'Andre Waverly,ATH,6-4,225,3,0.8681,NA,,59,5,Kamiak,Mukilteo,WA,Oregon State
Elliott Schaper,LB,6-3,210,3,0.8681,NA,,114,147,Austin Westlake,Austin,TX,Duke
JuJu Walls,EDGE,6-2.5,200,3,0.8681,NA,,83,79,Pittsburg,Pittsburg,CA,UCLA
Abu Tarawallie,DL,6-3,275,3,0.8681,NA,,111,5,Heritage Christian Academy,Osseo,MN,Minnesota
Jade Card,ATH,6-2.5,200,3,0.8681,NA,,59,130,Miami Norland,Miami,FL,Florida Atlantic
Chance Ables,WR,6-3,177,3,0.8681,NA,,151,147,Plano East,Plano,TX,Arizona State
Trey Blue,IOL,6-5,310,3,0.8681,NA,,73,25,Cary,Cary,NC,North Carolina
Tyler Kielmeyer,TE,6-7,235,3,0.8681,NA,,50,41,Westerville South,Westerville,OH,Northwestern
Bryson Williams,RB,6-2,200,3,0.8681,NA,,81,21,Orchard Lake St. Mary's,Orchard Lake,MI,Michigan State
Evan Young,S,6-0,180,3,0.8681,NA,,89,147,Lufkin,Lufkin,TX,Michigan State
Kam Cullins,DL,6-4,268,3,0.8681,NA,,111,115,North Cobb,Kennesaw,GA,Liberty
Joeseph Skipworth,TE,6-5,220,3,0.8681,NA,,50,130,Pace,Milton,FL,Mississippi State
Sean Poret,IOL,6-5,270,3,0.8681,NA,,73,115,Riverwood,Atlanta,GA,Florida State
Simona Fuailetolo,OT,6-6,290,3,0.8681,NA,,71,12,Desert HIlls,St. George,UT,Oklahoma State
Jaylen Bell,CB,5-11,170,3,0.8678,NA,,95,117,Grayson,Loganville,GA,Indiana
Joseph Albright,S,5-10,160,3,0.8678,NA,,90,150,Spring Westfield,Houston,TX,TCU
Tomir Bransford,RB,5-11,185,3,0.8678,NA,,82,117,Westlake,Atlanta,GA,
Jonnie Carter,S,6-1,190,3,0.8678,NA,,90,132,Flanagan,Hollywood,FL,Eastern Michigan
Demon June,RB,5-11,225,3,0.8678,NA,,82,26,Jacksonville,Jacksonville,NC,North Carolina
Kenedy Uzoma,ATH,6-5,203,3,0.8678,NA,,61,34,St. John's Catholic,Buckeystown,MD,North Carolina
Daniel Bray,RB,5-9,165,3,0.8675,NA,,84,151,North Crowley,Fort Worth,TX,Utah
Caden Gordon,CB,6-1,170,3,0.8675,NA,,96,133,Santaluces Community,Lake Worth,FL,NC State
Blake Thiry,TE,6-4,216,3,0.8675,NA,,52,9,Prairie Du Chien,Prairie Du Chien,WI,Indiana
Terris Dudley,ATH,6-3,205,3,0.8672,NA,,62,42,Hilliard Bradley,Hilliard,OH,NC State
Max Fonoimoana,LB,6-3,220,3,0.8672,NA,,116,8,Kahuku,Kahuku,HI,Utah
CJ Bell Jr.,CB,6-1,170,3,0.8672,NA,,97,8,,,,Iowa
Zack Harden,S,6-2,190,3,0.8672,NA,,92,119,Newton,Covington,GA,Minnesota
Des Straughton,S,6-1,192,3,0.8672,NA,,92,22,Roseville,Roseville,MI,Illinois
Edward Griffin,QB,6-1,205,3,0.8672,NA,,58,152,Coppell,Coppell,TX,Baylor
Richmond Ugochukwu,LB,6-0.5,205,3,0.8672,NA,,116,152,Richardson Berkner,Richardson,TX,Houston
CJ Bell Jr.,CB,6-1,170,3,0.8672,NA,,97,8,,,,Iowa
Patrick Williams,CB,5-10.5,160,3,0.8672,NA,,97,119,Rabun Gap-Nacoochee,Rabun Gap,GA,Cincinnati
Christopher Johnson,DL,6-3,240,3,0.8672,NA,,113,152,Iowa Colony,Rosharon,TX,Baylor
Zack Harden,S,6-2,190,3,0.8672,NA,,92,119,Newton,Covington,GA,Minnesota
Michael O'Connell,OT,6-7,270,3,0.8672,NA,,72,29,Glenbard West,Glen Ellyn,IL,Northwestern
Andrew Williams,OT,6-7,275,3,0.8672,NA,,72,17,Kirksville,Kirksville,MO,BYU
Harry Hassmann,WR,6-1,180,3,0.8672,NA,,152,152,Coppell,Coppell,TX,Arizona State
Armoni Weaver,CB,5-10,170,3,0.8669,NA,,99,24,Westside,Anderson,SC,West Virginia
Dillon Newton-Short,WR,6-1,195,3,0.8669,NA,,153,32,Matoaca,Chesterfield,VA,Virginia
Zach Ruffin,S,6-4,180,3,0.8669,NA,,94,20,Neshoba Central,Philadelphia,MS,Southern Miss
Daeshon Morgan,DL,6-3,265,3,0.8669,NA,,114,157,Austin Vandegrift,Austin,TX,Arizona State
Ja'Bree Bickham,CB,6-3,180,3,0.8669,NA,,99,157,McKinney,McKinney,TX,Boise State
Gavin Packer,WR,5-10,175,3,0.8667,NA,,154,6,Skyview,Vancouver,WA,Boise State
Kyle Washington,WR,5-8,165,3,0.8667,NA,,154,134,Chaminade-Madonna,Hollywood,FL,Georgia State
Harold Mack,WR,5-11,160,3,0.8667,NA,,154,21,Wayne,Fort Wayne,IN,Eastern Michigan
