Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Dallas Griffin,OG,6-4,265,3,0.8667,198,,13,26,Katy Taylor,Katy,TX,Texas
Stephen Hodge,CB,6-1,190,3,0.8667,198,,15,26,Lake Highlands,Dallas,TX,Texas A&M
Darnell Terrell,CB,6-3,200,3,0.8667,198,,15,2,Eureka,Eureka,MO,Missouri
Brian Dennison,RB,5-11,194,3,0.8667,198,,18,29,Mandarin,Jacksonville,FL,NC State
Dan Mazan,OG,6-4,295,3,0.8667,198,,13,8,Carteret,Carteret,NJ,Penn State
Sam Keller,PRO,6-4,210,3,0.8667,198,,14,29,San Ramon Valley,Danville,CA,Arizona State
Garrett Tremblay,ILB,6-3,230,3,0.8667,198,,13,29,Palm Desert,Palm Desert,CA,California
Brandon Teamer,DT,6-5,256,3,0.8667,198,,17,2,Omaha Central,Omaha,NE,Nebraska
Xavier Adibi,OLB,6-3,215,3,0.8667,198,,8,5,Phoebus,Hampton,VA,Virginia Tech
Josh Barbo,TE,6-6,252,3,0.8667,198,,11,1,Conway Springs,Conway Springs,KS,Missouri
LeRue Rumph,S,6-2,210,3,0.8667,198,,17,29,Clearwater Central Catholic,Clearwater,FL,NC State
Tolifili Liufau,DT,6-3,290,3,0.8667,198,,17,1,St. Louis,Honolulu,HI,Washington State
Alex Ghebreselassie,ATH,6-3,185,3,0.8667,198,,7,29,Bonita Vista,Chula Vista,CA,UCLA
Tyler Donovan,DUAL,6-1,185,3,0.8667,198,,7,3,Arrowhead,Hartland,WI,Wisconsin
Marquis McBeath,ILB,6-1,215,3,0.8667,198,,13,7,Moss Point,Moss Point,MS,Ole Miss
Erick Jackson,S,6-2,170,3,0.8667,198,,17,26,Duncanville,Duncanville,TX,Texas
Lance Ball,FB,5-9,221,3,0.8667,198,,4,8,Teaneck,Teaneck,NJ,Maryland
Chase Goggans,K,5-9,160,3,0.8667,198,,1,4,Coffee County Central,Manchester,TN,Florida State
Gosder Cherilus,OT,6-7,270,3,0.8667,198,,19,1,Somerville,Somerville,MA,Boston College
Ryan Brown,ILB,6-2,235,3,0.8667,198,,13,5,Berkeley,Moncks Corner,SC,South Carolina
Brian Monroe,K,6-1,184,3,0.8667,198,,1,29,Palm Beach Gardens,Palm Beach Gardens,FL,Miami
Anton Campbell,APB,6-0,183,3,0.8667,198,,2,2,Fort Zumwalt West,O'Fallon,MO,Michigan
Michael Braunstein,K,5-8,170,3,0.8667,198,,1,2,Gilbert,Gilbert,AZ,Washington
Mikal Brewer,OG,6-3,285,3,0.8667,198,,13,2,Peoria Centennial,Peoria,AZ,Stanford
Victor Sesay,TE,6-7,260,3,0.8667,198,,11,29,Ventura,Ventura,CA,Missouri
Dominique Brooks,S,6-2,200,3,0.8667,198,,17,26,North Mesquite,Mesquite,TX,Colorado
Adrian Griffin,CB,5-10,160,3,0.8667,198,,15,13,LaGrange,LaGrange,GA,Mississippi State
Devrick Hampton,SDE,6-3,275,3,0.8667,198,,14,7,Greenville Weston,Greenville,MS,Mississippi State
Tahj Bomar,ILB,6-2,210,3,0.8667,198,,13,2,Kentwood,Kent,WA,Washington
Ryan Watson,DT,6-4,283,3,0.8667,198,,17,13,John Curtis,New Orleans,LA,USC
Fred Sparkman,ILB,6-2,220,3,0.8667,198,,13,4,Columbia Central,Columbia,TN,North Carolina
Bernard Pollard,S,6-2,210,3,0.8667,198,,17,2,South Side,Fort Wayne,IN,Purdue
Brandon Mebane,DT,6-1,260,3,0.8667,198,,17,29,Crenshaw,Los Angeles,CA,California
John Rochford,OG,6-3,295,3,0.8667,198,,13,8,Mainland Reg,Linwood,NJ,Miami
Jermaine Moreira,ATH,5-11,175,3,0.8667,198,,7,29,Dwyer,Palm Beach Gardens,FL,Kansas State
Dallas Griffin,OG,6-4,265,3,0.8667,198,,13,26,Katy Taylor,Katy,TX,Texas
James Ryan,OG,6-6,280,3,0.8667,198,,13,6,Batavia,Batavia,IL,Illinois
Paul Posluszny,OLB,6-3,210,3,0.8667,198,,8,9,Hopewell,Aliquippa,PA,Penn State
Ryan Watson,DT,6-4,283,3,0.8667,198,,17,13,John Curtis,New Orleans,LA,USC
Todd Boeckman,PRO,6-5,215,3,0.8556,305,,18,15,St Henry,Saint Henry,OH,Ohio State
Marcel Frost,TE,6-5,235,3,0.8556,305,,14,15,Brush,Cleveland,OH,Ohio State
Corey Campbell,S,6-3,195,3,0.8556,305,,24,43,Spring Westfield,Houston,TX,Tennessee
Jay Ottovegio,K,6-0,190,3,0.8444,308,,14,40,St. Thomas Aquinas,Fort Lauderdale,FL,Stanford
Victor Filipe,DT,6-4,290,3,0.8333,309,,24,3,Highland,Salt Lake City,UT,Oregon
Justin Bell,TE,6-3,250,3,0.8333,309,,15,7,Mount Vernon,Alexandria,VA,Boston College
Quinton McCrary,OLB,6-2,210,3,0.8333,309,,18,10,Columbus,Columbus,MS,Memphis
Jason Evans,RB,6-1,190,3,0.8333,309,,21,18,Harrison,Kennesaw,GA,Stanford
David Price,OT,6-5,315,3,0.8333,309,,22,41,Mandarin,Jacksonville,FL,Mississippi State
Eric Moncur,WDE,6-3,230,3,0.8333,309,,13,41,Miami Carol City,Opa Locka,FL,Miami
Laurence Maroney,RB,5-11,200,3,0.8333,309,,21,5,Normandy,St. Louis,MO,Minnesota
Jeff Ferrier,K,6-2,185,3,0.8333,309,,15,43,Mission Viejo,Mission Viejo,CA,San Jose State
Lamart Barrett,WR,6-1,190,3,0.8333,309,,28,41,Miami Springs,Miami,FL,NC State
John Vaughn,K,6-1,170,3,0.8333,318,,16,9,Brentwood Academy,Brentwood,TN,Auburn
Omar McKenzie,TE,6-4,243,3,0.8333,318,,16,44,Fort Bend Dulles,Sugar Land,TX,Oklahoma State
Chris Alexander,FB,5-11,230,3,0.8333,318,,6,44,Humble,Humble,TX,Texas A&M
Tremayne Standberry,TE,6-3,255,3,0.8333,318,,16,44,Lewisville,Lewisville,TX,Oklahoma State
Montavian Collier,OLB,6-2,218,3,0.8333,318,,19,10,Opelika,Opelika,AL,Auburn
Brian White,PRO,6-5,220,3,0.8333,318,,19,44,Trabuco Hills,Mission Viejo,CA,Colorado
DeAndre Jackson,ATH,6-0,180,3,0.8333,318,,16,44,Garland,Garland,TX,Iowa State
Ken Shackleford,OT,6-5,300,3,0.8333,318,,23,19,Villa Rica,Villa Rica,GA,Georgia
Luke Knauf,OT,6-4,270,3,0.8333,318,,23,4,Stratford,Stratford,WI,Wisconsin
Jay Ramshaw,WDE,6-4,235,3,0.8333,318,,14,7,Centennial,Champaign,IL,Illinois
Derrick Morse,OG,6-4,305,3,0.8333,318,,22,44,Estero,Estero,FL,Miami
Trumaine McBride,CB,5-10,182,3,0.8333,318,,20,11,Clarksdale,Clarksdale,MS,Ole Miss
Evan Moore,ATH,6-6,236,3,0.8333,318,,16,44,Brea Olinda,Brea,CA,Stanford
Joe Flacco,PRO,6-5,200,3,0.8333,318,,19,18,Audubon,Audubon,NJ,Pittsburgh
Elijah Robinson,SDE,6-3,250,3,0.8333,318,,19,18,Camden,Camden,NJ,Tulane
David Nixon,OLB,6-3,210,3,0.8333,318,,19,44,A&M Consolidated,College Station,TX,BYU
James Lee,OG,6-5,270,3,0.8333,318,,22,44,Glades Central,Belle Glade,FL,Georgia
Justin Valentine,RB,6-2,205,3,0.8333,318,,23,17,Eastmoor Academy,Columbus,OH,Minnesota
Nicholas Stefanow,TE,6-5,215,3,0.8333,318,,16,1,Wheeling Park,Wheeling,WV,Duke
Robert Hough,TE,6-5,206,3,0.8333,318,,16,11,Provine,Jackson,MS,Ole Miss
Andre Fluellen,DT,6-4,270,3,0.8333,318,,25,19,Cartersville,Cartersville,GA,Florida State
Willie Foster,WR,5-10,170,3,0.8333,318,,29,44,Miami Central,Miami,FL,Rutgers
DeMarcus Tyler,DT,6-3,315,3,0.8333,318,,25,5,E.E. Smith,Fayetteville,NC,NC State
Terrell Thomas,S,6-2,185,3,0.8333,318,,25,44,Rancho Cucamonga,Rancho Cucamonga,CA,USC
Ryan Kalil,OG,6-4,255,3,0.8333,318,,22,44,Servite,Anaheim,CA,USC
Labrose Hedgemon,CB,5-11,180,3,0.8333,318,,20,10,Hoover,Hoover,AL,Notre Dame
Dominic Cooper,WDE,6-4,217,3,0.8333,318,,14,19,O. Perry Walker,New Orleans,LA,LSU
Andy Darkins,ILB,6-3,230,3,0.8333,318,,24,1,Lake Oswego,Lake Oswego,OR,Oregon State
Sean Douglas,K,6-1,195,3,0.8333,318,,16,4,Bellevue East,Bellevue,NE,Washington
Duane Brown,TE,6-5,250,3,0.8333,318,,16,8,Hermitage,Richmond,VA,Virginia Tech
Zachary Slates,OG,6-3,310,3,0.8333,318,,22,17,Perry,Massillon,OH,Pittsburgh
Pierre Thomas,RB,5-11,180,3,0.8333,318,,23,7,Thornton Fractional South,Lansing,IL,Illinois
Reggie Smith,ILB,6-2,236,3,0.8333,318,,24,17,Shaw,Cleveland,OH,Ohio State
Omar McKenzie,TE,6-4,243,3,0.8333,318,,16,44,Fort Bend Dulles,Sugar Land,TX,Oklahoma State
Chris Alexander,FB,5-11,230,3,0.8333,318,,6,44,Humble,Humble,TX,Texas A&M
Brian White,PRO,6-5,220,3,0.8333,318,,19,44,Trabuco Hills,Mission Viejo,CA,Colorado
Desmond Reed,CB,5-10,175,3,0.8333,318,,20,44,Temple City,Temple City,CA,USC
Luke Knauf,OT,6-4,270,3,0.8333,318,,23,4,Stratford,Stratford,WI,Wisconsin
Jay Ramshaw,WDE,6-4,235,3,0.8333,318,,14,7,Centennial,Champaign,IL,Illinois
Trumaine McBride,CB,5-10,182,3,0.8333,318,,20,11,Clarksdale,Clarksdale,MS,Ole Miss
Evan Moore,ATH,6-6,236,3,0.8333,318,,16,44,Brea Olinda,Brea,CA,Stanford
Elijah Robinson,SDE,6-3,250,3,0.8333,318,,19,18,Camden,Camden,NJ,Tulane
Tashard Choice,RB,6-1,200,3,0.8333,318,,23,19,Lovejoy,Hampton,GA,Oklahoma
Ryan Kilpatrick,WDE,6-4,220,3,0.8333,318,,14,44,All Saints Episcopal,Fort Worth,TX,Arizona
Jonathan Jackson,WR,6-1,175,3,0.8333,318,,29,11,West Philadelphia Catholic,Philadelphia,PA,Penn State
Tate Pittman,DT,6-6,285,3,0.8333,318,,25,44,Odessa Permian,Odessa,TX,Texas A&M
Ryan Mitch,PRO,6-3,200,3,0.8333,318,,19,6,DeMatha Catholic,Hyattsville,MD,Maryland
Titus Brothers,CB,5-11,190,3,0.8333,318,,20,44,Converse Judson,Converse,TX,Nebraska
Derrick Harper,WR,6-2,181,3,0.8333,318,,29,18,Montclair,Montclair,NJ,South Carolina
Cliff Davis,PRO,6-5,205,3,0.8333,318,,19,11,Eupora,Eupora,MS,Alabama
Brenton Bolden,APB,6-0,190,3,0.8333,318,,6,44,Clear Creek,League City,TX,Arizona
Kambrium Buckner,WDE,6-3,250,3,0.8333,318,,14,7,Morgan Park,Chicago,IL,Illinois
Joey Thomas,TE,6-6,205,3,0.8333,318,,16,44,Austin Westlake,Austin,TX,Texas A&M
Mike Pollak,OG,6-5,275,3,0.8333,318,,22,5,Corona del Sol,Tempe,AZ,Arizona State
Marion Dukes,OT,6-4,290,3,0.8333,318,,23,7,Pickens,Pickens,SC,Clemson
Justin Valentine,RB,6-2,205,3,0.8333,318,,23,17,Eastmoor Academy,Columbus,OH,Minnesota
Robert Hough,TE,6-5,206,3,0.8333,318,,16,11,Provine,Jackson,MS,Ole Miss
Andre Fluellen,DT,6-4,270,3,0.8333,318,,25,19,Cartersville,Cartersville,GA,Florida State
DeMarcus Tyler,DT,6-3,315,3,0.8333,318,,25,5,E.E. Smith,Fayetteville,NC,NC State
Terrell Thomas,S,6-2,185,3,0.8333,318,,25,44,Rancho Cucamonga,Rancho Cucamonga,CA,USC
Ryan Kalil,OG,6-4,255,3,0.8333,318,,22,44,Servite,Anaheim,CA,USC
Andy Darkins,ILB,6-3,230,3,0.8333,318,,24,1,Lake Oswego,Lake Oswego,OR,Oregon State
Sean Douglas,K,6-1,195,3,0.8333,318,,16,4,Bellevue East,Bellevue,NE,Washington
Duane Brown,TE,6-5,250,3,0.8333,318,,16,8,Hermitage,Richmond,VA,Virginia Tech
Pierre Thomas,RB,5-11,180,3,0.8333,318,,23,7,Thornton Fractional South,Lansing,IL,Illinois
Dajuan Warren,DUAL,6-3,185,3,0.8333,318,,10,9,Southfield,Southfield,MI,Illinois
Joe Dailey,DUAL,6-0,202,3,0.8333,318,,10,18,St. Peter's Prep,Jersey City,NJ,Nebraska
Mike Walker,WR,6-3,185,3,0.8333,318,,29,44,Edgewater,Orlando,FL,UCF
Tom Anevski,OT,6-5,265,3,0.8333,318,,23,17,Cincinnati Elder,Cincinnati,OH,Boston College
Chris Jefferson,WR,6-2,170,3,0.8333,318,,29,5,Freedom,Morganton,NC,Clemson
Jonathan Goff,OLB,6-2,215,3,0.8333,318,,19,3,St. John's Prep,Danvers,MA,Vanderbilt
Conrad Bolston,DT,6-4,265,3,0.8333,318,,25,3,St. John's College,Washington,DC,Maryland
Martin Rucker,TE,6-5,205,3,0.8333,318,,16,6,Benton,St. Joseph,MO,Missouri
Kirk Elder,OG,6-4,295,3,0.8333,318,,22,44,Klein Oak,Spring,TX,Texas A&M
Thomas Marshall,DT,6-6,310,3,0.8333,318,,25,44,Bishop Dunne,Dallas,TX,Texas
Nick Larkin,SDE,6-5,245,3,0.8333,318,,19,17,St. Xavier,Cincinnati,OH,Boston College
D.J. Norris,TE,6-3,240,3,0.8333,318,,16,44,Pace,Milton,FL,Florida State
Will Oliver,OG,6-4,265,3,0.8333,318,,22,44,Lindale,Lindale,TX,TCU
Kyle DeVan,OT,6-3,275,3,0.8333,318,,23,44,Vacaville,Vacaville,CA,Oregon State
Clifton Dickson,DT,6-5,285,3,0.8333,318,,25,44,Miami Northwestern,Miami,FL,Florida State
Tommy Devereaux,ATH,6-1,165,3,0.8333,318,,16,44,Duncanville,Duncanville,TX,Oklahoma State
Steve Craver,S,6-2,195,3,0.8333,318,,25,44,Bell,Hurst,TX,Nebraska
Reggie Smith,ILB,6-2,236,3,0.8333,318,,24,17,Shaw,Cleveland,OH,Ohio State
Tremayne Standberry,TE,6-3,255,3,0.8333,318,,16,44,Lewisville,Lewisville,TX,Oklahoma State
DeAndre Jackson,ATH,6-0,180,3,0.8333,318,,16,44,Garland,Garland,TX,Iowa State
Derrick Morse,OG,6-4,305,3,0.8333,318,,22,44,Estero,Estero,FL,Miami
Evan Moore,ATH,6-6,236,3,0.8333,318,,16,44,Brea Olinda,Brea,CA,Stanford
Elijah Robinson,SDE,6-3,250,3,0.8333,318,,19,18,Camden,Camden,NJ,Tulane
Tashard Choice,RB,6-1,200,3,0.8333,318,,23,19,Lovejoy,Hampton,GA,Oklahoma
Glenn Cook,ILB,6-1,218,3,0.8333,318,,24,44,Chaminade-Madonna,Hollywood,FL,Miami
Jonathan Jackson,WR,6-1,175,3,0.8333,318,,29,11,West Philadelphia Catholic,Philadelphia,PA,Penn State
Tate Pittman,DT,6-6,285,3,0.8333,318,,25,44,Odessa Permian,Odessa,TX,Texas A&M
Ryan Mitch,PRO,6-3,200,3,0.8333,318,,19,6,DeMatha Catholic,Hyattsville,MD,Maryland
Bruce Davis,SDE,6-4,225,3,0.8333,318,,19,44,Clear Creek,League City,TX,UCLA
Joey Thomas,TE,6-6,205,3,0.8333,318,,16,44,Austin Westlake,Austin,TX,Texas A&M
Louis Rankin,ATH,6-1,190,3,0.8333,318,,16,44,Lincoln,Stockton,CA,Washington
Kolby Smith,APB,6-1,195,3,0.8333,318,,6,44,Rickards,Tallahassee,FL,Louisville
Fili Moala,DT,6-6,295,3,0.8333,318,,25,44,Anaheim Western,Anaheim,CA,USC
Ernest Jones,OLB,6-3,210,3,0.8333,318,,19,5,Vance County,Henderson,NC,NC State
Quintin Daniels,WR,6-1,175,3,0.8333,318,,29,44,Loyola,Los Angeles,CA,Washington
Trey Koziol,TE,6-5,240,3,0.8333,318,,16,7,Hinsdale Central,Hinsdale,IL,Boston College
Ernest Mason,CB,6-0,180,3,0.8333,318,,20,44,Fort Worth Dunbar,Fort Worth,TX,Wisconsin
Chris McKillop,ILB,6-4,232,3,0.8333,318,,24,11,Kiski Area,Vandergrift,PA,Pittsburgh
Chase Anastasio,S,6-2,190,3,0.8333,318,,25,8,Robinson Secondary,Fairfax,VA,Notre Dame
Patrick Danahy,TE,6-5,225,3,0.8333,318,,16,44,Cardinal Mooney,Sarasota,FL,Stanford
Eric Thatcher,CB,5-11,175,3,0.8333,318,,20,17,Archbishop Moeller,Cincinnati,OH,Pittsburgh
Eric Mayes,S,5-10,175,3,0.8333,318,,25,44,Humble,Humble,TX,Texas A&M
Ty Hall,OG,6-6,280,3,0.8333,318,,22,17,Anderson,Cincinnati,OH,Boston College
Lionel Harris,S,6-2,190,3,0.8333,318,,25,44,Alvin,Alvin,TX,Colorado
Chris Yoder,OG,6-3,280,3,0.8333,318,,22,44,Kingwood,Humble,TX,Texas A&M
Jad Dean,K,5-11,190,3,0.8333,318,,16,7,Greenwood,Greenwood,SC,Clemson
Josh Muse,SDE,6-4,280,3,0.8333,318,,19,19,Denham Springs,Denham Springs,LA,Louisiana Tech
Anthony Thornhill,OLB,6-2,220,3,0.8333,318,,19,9,Detroit Central,Detroit,MI,Illinois
Geoffrey Price,K,6-3,180,3,0.8333,318,,16,44,Colleyville Heritage,Colleyville,TX,Notre Dame
KaMichael Hall,ILB,6-1,205,3,0.8333,318,,24,44,Klein Forest,Houston,TX,Georgia Tech
Justin Valentine,RB,6-2,205,3,0.8333,318,,23,17,Eastmoor Academy,Columbus,OH,Minnesota
Nicholas Stefanow,TE,6-5,215,3,0.8333,318,,16,1,Wheeling Park,Wheeling,WV,Duke
Terrell Thomas,S,6-2,185,3,0.8333,318,,25,44,Rancho Cucamonga,Rancho Cucamonga,CA,USC
Andy Darkins,ILB,6-3,230,3,0.8333,318,,24,1,Lake Oswego,Lake Oswego,OR,Oregon State
Pierre Thomas,RB,5-11,180,3,0.8333,318,,23,7,Thornton Fractional South,Lansing,IL,Illinois
Dajuan Warren,DUAL,6-3,185,3,0.8333,318,,10,9,Southfield,Southfield,MI,Illinois
Joe Dailey,DUAL,6-0,202,3,0.8333,318,,10,18,St. Peter's Prep,Jersey City,NJ,Nebraska
Mike Walker,WR,6-3,185,3,0.8333,318,,29,44,Edgewater,Orlando,FL,UCF
Chris Jefferson,WR,6-2,170,3,0.8333,318,,29,5,Freedom,Morganton,NC,Clemson
Nick Fincher,OG,6-4,270,3,0.8333,318,,22,9,Chippewa Valley,Clinton Township,MI,Purdue
Kirk Elder,OG,6-4,295,3,0.8333,318,,22,44,Klein Oak,Spring,TX,Texas A&M
Nick Larkin,SDE,6-5,245,3,0.8333,318,,19,17,St. Xavier,Cincinnati,OH,Boston College
Will Oliver,OG,6-4,265,3,0.8333,318,,22,44,Lindale,Lindale,TX,TCU
Russell Foster,OT,6-6,290,3,0.8333,318,,23,44,Bonita Vista,Chula Vista,CA,Washington State
Antwuan Giddens,WR,6-5,187,3,0.8333,318,,29,44,Venice,Los Angeles,CA,Louisville
Kenni Burns,RB,6-1,192,3,0.8333,318,,23,7,Sacred Heart Griffin,Springfield,IL,Indiana
Kyle M. Thornton,OG,6-4,300,3,0.8333,318,,22,44,St. Mark's,Dallas,TX,Texas
Steve Hogan,TE,6-5,242,3,0.8333,318,,16,44,Strake Jesuit,Houston,TX,Texas
Omar McKenzie,TE,6-4,243,3,0.8333,318,,16,44,Fort Bend Dulles,Sugar Land,TX,Oklahoma State
Desmond Reed,CB,5-10,175,3,0.8333,318,,20,44,Temple City,Temple City,CA,USC
Luke Knauf,OT,6-4,270,3,0.8333,318,,23,4,Stratford,Stratford,WI,Wisconsin
Derrick Morse,OG,6-4,305,3,0.8333,318,,22,44,Estero,Estero,FL,Miami
Tashard Choice,RB,6-1,200,3,0.8333,318,,23,19,Lovejoy,Hampton,GA,Oklahoma
Devin Stearns,WR,6-2,195,3,0.8333,318,,29,44,Junipero Serra,Gardena,CA,California
Ryan Mitch,PRO,6-3,200,3,0.8333,318,,19,6,DeMatha Catholic,Hyattsville,MD,Maryland
Terrence Wheatley,CB,5-11,175,3,0.8333,318,,20,44,Plano East,Plano,TX,Colorado
Kolby Smith,APB,6-1,195,3,0.8333,318,,6,44,Rickards,Tallahassee,FL,Louisville
Trey Koziol,TE,6-5,240,3,0.8333,318,,16,7,Hinsdale Central,Hinsdale,IL,Boston College
Chris McKillop,ILB,6-4,232,3,0.8333,318,,24,11,Kiski Area,Vandergrift,PA,Pittsburgh
Ryan Havens,K,5-11,170,3,0.8333,318,,16,44,Odessa Permian,Odessa,TX,Baylor
Patrick Danahy,TE,6-5,225,3,0.8333,318,,16,44,Cardinal Mooney,Sarasota,FL,Stanford
Lionel Harris,S,6-2,190,3,0.8333,318,,25,44,Alvin,Alvin,TX,Colorado
Josh Muse,SDE,6-4,280,3,0.8333,318,,19,19,Denham Springs,Denham Springs,LA,Louisiana Tech
Anthony Thornhill,OLB,6-2,220,3,0.8333,318,,19,9,Detroit Central,Detroit,MI,Illinois
Geoffrey Price,K,6-3,180,3,0.8333,318,,16,44,Colleyville Heritage,Colleyville,TX,Notre Dame
DeAngelo Bryant,ATH,6-2,215,3,0.8333,318,,16,7,Silver Bluff,Aiken,SC,Wake Forest
Scott Derry,ILB,6-3,225,3,0.8333,318,,24,44,Pearland,Pearland,TX,Texas
Kenny Covington,SDE,6-3,265,3,0.8333,318,,19,5,Scotland County,Laurinburg,NC,NC State
KaMichael Hall,ILB,6-1,205,3,0.8333,318,,24,44,Klein Forest,Houston,TX,Georgia Tech
Danny Kaye,TE,6-7,275,3,0.8333,318,,16,4,Eisenhower,New Berlin,WI,Wisconsin
Tramaine Billie,ATH,6-1,192,3,0.8333,318,,16,7,Dreher,Columbia,SC,Clemson
Brandon Pilgrim,OT,6-5,275,3,0.8333,318,,23,19,Parkview,Lilburn,GA,Clemson
Allen Billyk,SDE,6-4,260,3,0.8333,318,,19,11,New Castle,New Castle,PA,Virginia
James Townsend,WR,6-1,180,3,0.8333,318,,29,18,Holy Cross,Delran,NJ,Iowa
Todd Blythe,WR,6-5,200,3,0.8333,318,,29,1,Indianola,Indianola,IA,Iowa State
Chris Purtz,ILB,6-1,219,3,0.8333,318,,24,44,Clovis West,Fresno,CA,California
Eddie Miller,DUAL,6-1,193,3,0.8333,318,,10,44,Animo Venice Charter,Los Angeles,CA,Louisville
Damon Jenkins,CB,5-11,175,3,0.8333,318,,20,44,De La Salle,Concord,CA,Fresno State
Gordie Sammis,OG,6-5,290,3,0.8333,318,,22,18,Immaculata,Somerville,NJ,Virginia
Jason Speredon,OT,6-5,275,3,0.8333,318,,23,4,Granger,Salt Lake City,UT,BYU
Tom Busch,ILB,5-11,230,3,0.8333,318,,24,3,Park Senior,Cottage Grove,MN,Iowa
Travis Draper,OT,6-4,270,3,0.8333,318,,23,44,Paso Robles,Paso Robles,CA,USC
Billy Harrison,SDE,6-4,230,3,0.8333,318,,19,44,Pensacola Catholic,Pensacola,FL,Tulane
Jamesly Jean,TE,6-5,220,3,0.8333,318,,16,44,Jefferson,Tampa,FL,NC State
Sam DeSa,WR,5-11,180,3,0.8333,318,,29,44,Monte Vista,Danville,CA,California
Larry Edwards,OLB,6-2,225,3,0.8333,318,,19,44,Wharton,Tampa,FL,North Carolina
Andre Fluellen,DT,6-4,270,3,0.8333,318,,25,19,Cartersville,Cartersville,GA,Florida State
Willie Foster,WR,5-10,170,3,0.8333,318,,29,44,Miami Central,Miami,FL,Rutgers
DeMarcus Tyler,DT,6-3,315,3,0.8333,318,,25,5,E.E. Smith,Fayetteville,NC,NC State
Joe Dailey,DUAL,6-0,202,3,0.8333,318,,10,18,St. Peter's Prep,Jersey City,NJ,Nebraska
Tom Anevski,OT,6-5,265,3,0.8333,318,,23,17,Cincinnati Elder,Cincinnati,OH,Boston College
Nick Larkin,SDE,6-5,245,3,0.8333,318,,19,17,St. Xavier,Cincinnati,OH,Boston College
Fernandez McDowell,S,6-3,204,3,0.8333,318,,25,19,East Jefferson,Metairie,LA,West Virginia
Tommy Devereaux,ATH,6-1,165,3,0.8333,318,,16,44,Duncanville,Duncanville,TX,Oklahoma State
Antwuan Giddens,WR,6-5,187,3,0.8333,318,,29,44,Venice,Los Angeles,CA,Louisville
Kenni Burns,RB,6-1,192,3,0.8333,318,,23,7,Sacred Heart Griffin,Springfield,IL,Indiana
David Dyches,K,6-1,185,3,0.8333,318,,16,44,Spring Westfield,Houston,TX,Nebraska
Reggie Smith,ILB,6-2,236,3,0.8333,318,,24,17,Shaw,Cleveland,OH,Ohio State
Chad Baca,TE,6-4,225,3,0.8333,318,,16,44,Colleyville Heritage,Colleyville,TX,Purdue
Omar McKenzie,TE,6-4,243,3,0.8333,318,,16,44,Fort Bend Dulles,Sugar Land,TX,Oklahoma State
Tremayne Standberry,TE,6-3,255,3,0.8333,318,,16,44,Lewisville,Lewisville,TX,Oklahoma State
DeAndre Jackson,ATH,6-0,180,3,0.8333,318,,16,44,Garland,Garland,TX,Iowa State
Jay Ramshaw,WDE,6-4,235,3,0.8333,318,,14,7,Centennial,Champaign,IL,Illinois
Elijah Robinson,SDE,6-3,250,3,0.8333,318,,19,18,Camden,Camden,NJ,Tulane
Titus Brothers,CB,5-11,190,3,0.8333,318,,20,44,Converse Judson,Converse,TX,Nebraska
Mike Pollak,OG,6-5,275,3,0.8333,318,,22,5,Corona del Sol,Tempe,AZ,Arizona State
Marion Dukes,OT,6-4,290,3,0.8333,318,,23,7,Pickens,Pickens,SC,Clemson
Marque Fountain,DT,6-2,262,3,0.8333,318,,25,44,Fort Bend Hightower,Missouri City,TX,Oklahoma State
Ernest Jones,OLB,6-3,210,3,0.8333,318,,19,5,Vance County,Henderson,NC,NC State
Trey Koziol,TE,6-5,240,3,0.8333,318,,16,7,Hinsdale Central,Hinsdale,IL,Boston College
Josh Griebahn,K,5-8,175,3,0.8333,318,,16,1,West Branch,West Branch,IA,Iowa State
Ben Mauk,PRO,6-2,180,3,0.8333,318,,19,17,Kenton,Kenton,OH,Wake Forest
Lionel Harris,S,6-2,190,3,0.8333,318,,25,44,Alvin,Alvin,TX,Colorado
Jad Dean,K,5-11,190,3,0.8333,318,,16,7,Greenwood,Greenwood,SC,Clemson
Josh Muse,SDE,6-4,280,3,0.8333,318,,19,19,Denham Springs,Denham Springs,LA,Louisiana Tech
DeAngelo Bryant,ATH,6-2,215,3,0.8333,318,,16,7,Silver Bluff,Aiken,SC,Wake Forest
Mason Crosby,K,6-2,180,3,0.8333,318,,16,44,Georgetown,Georgetown,TX,Colorado
KaMichael Hall,ILB,6-1,205,3,0.8333,318,,24,44,Klein Forest,Houston,TX,Georgia Tech
Kentrell Gransberry,WR,6-6,210,3,0.8333,318,,29,19,Woodlawn,Baton Rouge,LA,Louisiana Tech
Tramaine Billie,ATH,6-1,192,3,0.8333,318,,16,7,Dreher,Columbia,SC,Clemson
Brodie Overstreet,OT,6-6,270,3,0.8333,318,,23,2,Boyle County,Danville,KY,Wake Forest
Damon Jenkins,CB,5-11,175,3,0.8333,318,,20,44,De La Salle,Concord,CA,Fresno State
Billy Harrison,SDE,6-4,230,3,0.8333,318,,19,44,Pensacola Catholic,Pensacola,FL,Tulane
C.J. Gaddis,ATH,6-0,185,3,0.8333,318,,16,5,Hoke County,Raeford,NC,Clemson
J.J. Arrington,RB,5-10,216,3,0.8333,318,,23,44,Santa Clarita Christian School,Canyon Country,CA,California
Courtney Tennial,RB,5-10,210,3,0.8333,318,,23,6,Glenpool,Glenpool,OK,Oklahoma
