Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Raven Gray,SDE,6-3,235,4,0.8969,265,,14,13,Enterprise,Enterprise,AL,Auburn
Bryant Miller,WDE,6-3,233,4,0.8968,266,,6,38,Miami Central,Miami,FL,Auburn
Demetrius Goode,RB,5-10,190,4,0.8967,267,,30,17,Troup County,Chatham,VA,Kentucky
Jermarcus Ricks,DT,6-3,288,4,0.8963,268,,24,14,Colbert Co Sch,Leighton,AL,Auburn
Pha'Terrell Washington,S,6-0,185,4,0.8962,269,,18,11,Westlake,Waldorf,MD,Maryland
Recardo Wright,OLB,6-2,215,4,0.8960,270,,14,39,Dr. Phillips,Orlando,FL,Florida State
Patrick Robinson,CB,5-11,170,4,0.8960,271,,22,40,Gulliver Prep,Miami,FL,Florida State
Ramone Johnson,OG,6-4,305,4,0.8957,272,,19,5,Morgan Park,Chicago,IL,Tennessee
Derke Robinson,ATH,6-0,193,4,0.8951,273,,12,37,Hebron,Carrollton,TX,Arizona
Van Stumon,ILB,6-2,238,4,0.8949,274,,18,3,North Little Rock,North Little Rock,AR,Arkansas
Jeremy Maclin,WR,6-0,187,4,0.8933,275,,34,3,St. Louis University,St. Louis,MO,Missouri
Richard Murphy,APB,6-1,195,4,0.8933,275,,4,9,Rayville,Rayville,LA,American International
Jeff Lindsay,ATH,6-4,210,4,0.8933,275,,13,2,L'anse Creuse North,Macomb,MI,Purdue
Darius Gaither,S,6-0,195,4,0.8932,278,,19,9,Fairfield Central,Winnsboro,SC,Clemson
Anthony Summers,ATH,6-2,200,4,0.8928,279,,14,11,Olive Branch,Olive Branch,MS,Mississippi State
Jared White,WR,5-11,170,4,0.8911,280,,35,15,Williamson,Mobile,AL,UAB
Preston Parker,WR,6-0,175,4,0.8910,281,,36,41,Atlantic,Delray Beach,FL,Florida State
Rodney Glass,ATH,5-11,170,4,0.8910,282,,15,32,Notre Dame,Sherman Oaks,CA,Arizona State
Aaron Berry,CB,5-11,157,3,0.8900,283,,23,18,Bishop McDevitt,Harrisburg,PA,Pittsburgh
Trent Pupello,TE,6-3,245,3,0.8900,283,,16,42,Jefferson,Tampa,FL,Florida
Lee Tilley,OT,6-5,317,3,0.8900,283,,24,15,Franklin Heights,Columbus,OH,Auburn
Joseph Faifili,DT,6-2,300,3,0.8900,283,,25,2,Kahuku,Kahuku,HI,Utah
Anthony Webb,CB,6-1,190,3,0.8900,283,,23,38,South Oak Cliff,Dallas,TX,Kansas
John Graves,SDE,6-4,249,3,0.8900,283,,15,10,Meadowbrook,Richmond,VA,Virginia Tech
Cody Habben,OT,6-5,270,3,0.8900,283,,24,5,Skyline,Sammamish,WA,Washington
Jason Fox,TE,6-7,248,3,0.8900,283,,16,38,North Crowley,Fort Worth,TX,Miami
D.J. Jones,OT,6-6,300,3,0.8900,283,,24,1,Omaha Central,Omaha,NE,Nebraska
Troy Giddens,ATH,6-0,201,3,0.8889,292,,16,10,Hammond,Hammond,LA,LSU
Ryan McMahon,DT,6-3,280,3,0.8889,292,,26,18,Darlington School,Rome,GA,Florida State
John Ryan,SDE,6-5,240,3,0.8889,292,,16,16,St. Ignatius,Cleveland,OH,Notre Dame
Danny McCrady,S,6-1,205,3,0.8889,292,,20,40,Spring Westfield,Houston,TX,Arizona
Jason Pinkston,DT,6-5,273,3,0.8889,292,,26,19,Baldwin,Pittsburgh,PA,Pittsburgh
Brad Kanuch,ATH,6-0,178,3,0.8889,292,,16,19,Westmont Hilltop,Johnstown,PA,UConn
Pryce Macon,SDE,6-1,258,3,0.8889,292,,16,40,Carroll,Corpus Christi,TX,Oklahoma
Quintin Hancock,WR,6-3,182,3,0.8889,292,,37,43,St. Augustine,St. Augustine,FL,Tennessee
Aaron Smith,ATH,6-0,180,3,0.8875,300,,18,21,Gateway,Monroeville,PA,Pittsburgh
Doug Thacker,SDE,6-3,245,3,0.8873,301,,18,44,Seminole,Sanford,FL,Florida State
Jerzy Siewierski,DT,6-3,300,3,0.8867,302,,28,2,Edward C Reed,Sparks,NV,UCLA
Terry Levy,WR,6-2,199,3,0.8867,302,,38,12,Kosciusko,Kosciusko,MS,Ole Miss
Kentrell Lockett,WDE,6-5,212,3,0.8867,302,,7,11,Hahnville,Boutte,LA,Ole Miss
Marcus Udell,CB,5-11,178,3,0.8867,302,,25,45,Amos P. Godby,Tallahassee,FL,Alabama
Jacob Cutrera,ILB,6-4,224,3,0.8856,306,,19,12,Acadiana,Lafayette,LA,LSU
Brian Whitmore,SDE,6-3,240,3,0.8856,306,,19,11,Oscar Smith,Chesapeake,VA,Maryland
Mike Gee,WDE,6-1,228,3,0.8856,306,,8,10,Dwight-englewood School,Englewood,NJ,Virginia Tech
John Maddox,S,6-2,164,3,0.8856,306,,21,3,West Catholic,Grand Rapids,MI,West Virginia
Jerrod Johnson,ATH,6-6,219,3,0.8856,306,,19,42,Humble,Humble,TX,Texas A&M
Josh Chichester,ATH,6-8,205,3,0.8856,306,,19,17,Lakota West,West Chester,OH,Louisville
Mike Costanzo,OG,6-3,305,3,0.8855,312,,20,33,Monte Vista,Danville,CA,California
Deunta Williams,ATH,6-3,195,3,0.8835,313,,21,8,White Oak,Jacksonville,NC,North Carolina
Chris Duvalt,CB,5-10,159,3,0.8833,314,,26,46,Lake Gibson,Lakeland,FL,Illinois
Kareem Crowell,DT,6-5,290,3,0.8833,314,,29,46,Amos P. Godby,Tallahassee,FL,Louisville
Dedrick Epps,TE,6-4,227,3,0.8833,314,,18,12,Huguenot,Richmond,VA,Miami
Marques Wilkins,WR,6-0,182,3,0.8833,314,,39,6,MacArthur,Decatur,IL,Illinois
Kevin McNeil,SDE,6-3,240,3,0.8833,314,,20,19,Camden County,Kingsland,GA,Florida State
Menelik Holt,WR,6-3,210,3,0.8822,319,,40,34,St. Augustine,San Diego,CA,Nebraska
Zach Luckett,ATH,6-3,193,3,0.8822,319,,22,11,Holy Spirit,Absecon,NJ,Virginia Tech
Lucas Patterson,OT,6-5,290,3,0.8822,319,,27,43,Henrietta,Henrietta,TX,Texas A&M
James Henry,S,6-2,195,3,0.8822,319,,22,43,Samuel Clemens,Schertz,TX,Texas
Chane Moline,FB,6-1,240,3,0.8822,319,,5,34,Mission Viejo,Mission Viejo,CA,UCLA
DeShon Matthews,SDE,6-3,245,3,0.8822,319,,21,34,Laguna Creek,Elk Grove,CA,Washington
Lee Smith,TE,6-6,245,3,0.8822,319,,19,4,Powell,Powell,TN,Tennessee
Bryant Browning,OT,6-4,313,3,0.8822,319,,27,18,Glenville,Cleveland,OH,Ohio State
Ochuko Jenije,CB,5-11,177,3,0.8805,327,,27,48,North Florida Christian,Tallahassee,FL,Florida State
Dominique Franks,CB,6-0,178,3,0.8800,328,,28,4,Tulsa Union,Tulsa,OK,Oklahoma
Kenny Ashley,RB,5-8,210,3,0.8800,328,,31,37,Venice,Los Angeles,CA,USC
Jim Hart,OT,6-6,300,3,0.8800,328,,29,4,Pocahontas,Pocahontas,AR,Arkansas
Patrick Rigan,SDE,6-6,235,3,0.8800,328,,22,4,St Francis,Traverse City,MI,Michigan State
Jordan Pugh,CB,5-11,177,3,0.8800,328,,28,45,Plano West,Plano,TX,Texas A&M
Sean Gottschalk,SDE,6-5,252,3,0.8798,333,,23,13,Deep Run,Glen Allen,VA,Virginia
Brian Ellis,SDE,6-5,244,3,0.8789,334,,24,46,South Grand Prairie,Grand Prairie,TX,Texas
Ben Harden,OG,6-4,290,3,0.8789,334,,21,20,Perry,Perry,GA,Georgia
Bartley Webb,OT,6-7,290,3,0.8789,334,,30,5,Springdale,Springdale,AR,Notre Dame
Ricardo Crawford,DT,6-1,303,3,0.8789,334,,30,9,West Columbus,Cerro Gordo,NC,Georgia
Josh Marshall,WR,6-4,205,3,0.8789,334,,41,46,Arlington Martin,Arlington,TX,Texas
Greg McElroy,PRO,6-3,225,3,0.8789,334,,12,46,Southlake Carroll,Southlake,TX,Alabama
Kallen Wade,WDE,6-5,220,3,0.8789,334,,9,19,Withrow,Cincinnati,OH,Notre Dame
Tim Barnes,OG,6-3,308,3,0.8789,334,,21,4,Northwest,Hughesville,MO,Missouri
Matangi Tonga,DT,6-1,264,3,0.8789,334,,30,38,Aragon,San Mateo,CA,BYU
Nick Stephens,PRO,6-3,195,3,0.8789,334,,12,46,Flower Mound,Flower Mound,TX,Tennessee
Victor Thomas,OC,6-3,293,3,0.8789,334,,3,13,Olive Branch,Olive Branch,MS,Tennessee
Quintin Patilla,OLB,6-2,193,3,0.8789,334,,15,5,Carman-Ainsworth,Flint,MI,Michigan
Joe Thomas,OG,6-4,295,3,0.8780,346,,23,20,St. Edward,Lakewood,OH,Pittsburgh
Gabe Miller,ILB,6-3,220,3,0.8778,347,,20,2,Lakeridge,Lake Oswego,OR,Oregon State
Sam Bradford,PRO,6-4,200,3,0.8778,348,,14,5,Putnam City North,Oklahoma City,OK,Oklahoma
Duke Calhoun,WR,6-4,185,3,0.8778,348,,42,5,Raleigh-Egypt,Memphis,TN,Memphis
Dylan Rush,ATH,6-3,224,3,0.8778,348,,23,3,Konawaena,Kealakekua,HI,UCLA
Gavin Smith,DT,6-5,275,3,0.8778,348,,32,10,Wakefield,Raleigh,NC,NC State
Sam Bradford,PRO,6-4,200,3,0.8778,348,,14,5,Putnam City North,Oklahoma City,OK,Oklahoma
Duke Calhoun,WR,6-4,185,3,0.8778,348,,42,5,Raleigh-Egypt,Memphis,TN,Memphis
Dylan Rush,ATH,6-3,224,3,0.8778,348,,23,3,Konawaena,Kealakekua,HI,UCLA
Dekoda Watson,OLB,6-2,206,3,0.8778,348,,16,10,South Aiken,Aiken,SC,Florida State
Marcus Richmond,RB,6-2,200,3,0.8778,348,,32,2,Dobson,Mesa,AZ,Washington State
Travon Patterson,WR,5-9,160,3,0.8778,348,,42,39,Long Beach Poly,Long Beach,CA,USC
Andy Mattingly,S,6-3,217,3,0.8778,348,,23,6,Mead,Spokane,WA,Washington State
Blake Garretson,DT,6-3,277,3,0.8778,348,,32,5,Morristown East,Morristown,TN,Tennessee
Dwight Roberson,OLB,6-0,210,3,0.8778,348,,16,39,St. Bonaventure,Ventura,CA,Oregon State
Mau Nomani,OG,6-4,275,3,0.8778,348,,24,3,Tigard,Portland,OR,Oregon State
Jason Teague,CB,6-2,190,3,0.8778,348,,30,50,Carthage,Carthage,TX,LSU
McKenzie Mathews,WDE,6-2,225,3,0.8778,348,,10,4,Christian Brothers Academy,Syracuse,NY,Pittsburgh
Martez Smith,OLB,6-0,198,3,0.8778,348,,16,14,Velma Jackson,Camden,MS,Southern Miss
Marvin Johnson,S,5-10,185,3,0.8778,348,,23,39,Compton Dominguez,Compton,CA,Oregon
Anthony Jones,WR,6-1,164,3,0.8778,348,,42,50,Arlington Seguin,Arlington,TX,Oklahoma State
Brent Brewer,S,6-1,215,3,0.8778,348,,23,21,Sandy Creek,Tyrone,GA,Florida State
Daryl Robertson,DT,6-3,285,3,0.8778,348,,32,14,Liberty,Bedford,VA,Virginia Tech
Melvin Patterson,WR,6-3,205,3,0.8778,348,,42,49,Santa Fe,Alachua,FL,East Carolina
Daniel Tabon,ATH,6-3,215,3,0.8778,348,,23,5,Altus,Altus,OK,Oklahoma
Steven Singleton,OG,6-3,285,3,0.8778,348,,24,21,Buford,Buford,GA,LSU
Clint Renfro,WR,6-0,165,3,0.8778,348,,42,50,Southlake Carroll,Southlake,TX,TCU
Anthony Bowman,RB,5-10,157,3,0.8778,373,,33,6,Orchard Lake St. Mary's,Orchard Lake,MI,Iowa
E.J. Shankle,APB,5-10,180,3,0.8778,373,,5,53,Lufkin,Lufkin,TX,Texas A&M
Chase Nelson,SDE,6-4,255,3,0.8778,373,,25,7,Tulsa Union,Tulsa,OK,Tennessee
Mister Alexander,S,6-3,183,3,0.8778,373,,26,53,Aldine,Houston,TX,Florida State
Johnny White,APB,5-11,195,3,0.8778,373,,5,11,Asheville,Asheville,NC,North Carolina
Ian Wolfe,OT,6-6,270,3,0.8778,373,,32,4,Fort Collins,Fort Collins,CO,Kansas
Zachary Meagher,TE,0-6.3,248,3,0.8770,379,,20,22,Glen Este,Cincinnati,OH,Louisville
Hakeem Nicks,WR,6-1,190,3,0.8767,380,,47,12,Independence,Charlotte,NC,North Carolina
Vince Jacobs,TE,6-7,218,3,0.8767,380,,21,12,Chambers,Charlotte,NC,North Carolina
Bruce Campbell,OT,6-7,272,3,0.8767,380,,33,1,Hyde School,Woodstock,CT,Maryland
Geno Atkins,SDE,6-1,270,3,0.8767,380,,26,50,St. Thomas Aquinas,Fort Lauderdale,FL,Georgia
Jeff Miller,SDE,6-6,250,3,0.8759,384,,27,43,Westlake,Westlake Village,CA,UCLA
Michael Lemon,SDE,6-4,255,3,0.8756,385,,28,23,Stratford Academy,Macon,GA,Georgia
Zaccheus Etheridge,CB,6-0,174,3,0.8756,385,,31,16,Charles Henderson,Troy,AL,Auburn
James Cleveland,WR,6-2,180,3,0.8756,385,,48,55,Baytown Lee,Baytown,TX,Iowa
Munir Prince,RB,5-10,175,3,0.8756,385,,34,5,De Smet Jesuit,St. Louis,MO,Notre Dame
Morrice Richardson,OLB,6-2,228,3,0.8756,385,,20,23,Westlake,Atlanta,GA,Notre Dame
Anthony Leonard,OLB,6-1,223,3,0.8756,385,,20,22,McKeesport,McKeesport,PA,West Virginia
Thad Lewis,DUAL,6-1,189,3,0.8756,385,,6,51,Hialeah-Miami Lakes,Hialeah,FL,Duke
Toby Gerhart,FB,6-1,228,3,0.8756,385,,6,44,Norco,Norco,CA,Stanford
Sherrod Harris,DUAL,6-2,206,3,0.8756,385,,6,55,Arlington Bowie,Arlington,TX,Texas
Trent Williams,OG,6-5,290,3,0.8756,385,,26,55,Longview,Longview,TX,Oklahoma
Leslie Ray,DT,6-2,260,3,0.8744,395,,35,58,Greenwood,Midland,TX,Texas A&M
Dustin Lindsey,RB,6-1,215,3,0.8744,395,,35,7,Alcoa,Alcoa,TN,Tennessee
Latreal Cooper,RB,6-2,200,3,0.8744,395,,35,58,Cuero,Cuero,TX,Texas A&M
Bryan Thomas,S,6-0,186,3,0.8744,398,,27,52,Zephyrhills,Zephyrhills,FL,Florida
Shaun Draughn,ATH,6-0,192,3,0.8733,399,,25,14,Tarboro,Tarboro,NC,North Carolina
Austen Arnaud,DUAL,6-3,200,3,0.8722,400,,8,1,Ames,Ames,IA,Iowa State
Austen Arnaud,DUAL,6-3,200,3,0.8722,400,,8,1,Ames,Ames,IA,Iowa State
Baron Batch,RB,5-10,190,3,0.8722,400,,37,60,Midland,Midland,TX,Texas Tech
Taylor Potts,PRO,6-5,210,3,0.8722,400,,15,60,Abilene,Abilene,TX,Texas Tech
Sonny Tevaga,OG,6-4,364,3,0.8722,400,,27,45,Compton Dominguez,Compton,CA,UCLA
Jason Sherman,WR,6-4,195,3,0.8722,400,,49,53,First Coast,Jacksonville,FL,South Florida
Daniel Lofton,WR,6-2,187,3,0.8722,400,,49,45,Westview,San Diego,CA,California
Andy Davis,S,6-0,205,3,0.8722,400,,28,17,Briarwood Christian,Birmingham,AL,Alabama
Ra'Jon Henley,DT,6-3,250,3,0.8722,400,,36,60,Galveston Ball,Galveston,TX,Texas Tech
Chase Beeler,OG,6-4,275,3,0.8722,400,,27,8,Jenks,Jenks,OK,Iowa State
Kris Durham,WR,6-5,212,3,0.8722,400,,49,25,Calhoun,Calhoun,GA,Georgia
Tremayne Coger,CB,5-11,180,3,0.8722,400,,32,8,Columbia Central,Columbia,TN,Alabama
Kyle Sheehan,DT,6-5,260,3,0.8722,400,,36,3,Fairmont,Fairmont,MN,Purdue
Jeff R. Smith,ATH,5-10,185,3,0.8722,400,,26,1,Silver Lake Reg,Kingston,MA,Boston College
Antonio Henton,DUAL,6-2,210,3,0.8722,400,,8,25,Peach County,Fort Valley,GA,Ohio State
Terrell Reese,WR,6-4,195,3,0.8711,415,,52,63,Pflugerville Hendrickson,Pflugerville,TX,Arizona
Alex Wujciak,ILB,6-3,225,3,0.8711,415,,21,12,Seton Hall Prep,West Orange,NJ,Maryland
Jamal Medlin,OT,6-6,305,3,0.8711,415,,34,11,Orangeburg-Wilkinson,Orangeburg,SC,Clemson
Anthony Houston,ATH,6-4,200,3,0.8711,415,,27,47,Mission Bay,San Diego,CA,Washington State
Luke Stocker,TE,6-6,220,3,0.8711,415,,22,3,Madison Southern,Berea,KY,Tennessee
Mossis Madu,ATH,6-1,190,3,0.8711,415,,27,9,Norman,Norman,OK,Oklahoma
Chad Roark,OG,6-2,290,3,0.8711,415,,29,9,Ada,Ada,OK,Oklahoma
Justin Burke,PRO,6-3,193,3,0.8711,415,,16,3,Lexington Catholic,Lexington,KY,NC State
Daniel Johnson,S,6-3,195,3,0.8709,423,,29,64,Spring Woods,Houston,TX,Texas Tech
Danny McCray,S,6-1,205,3,0.8704,424,,30,65,Westside,Houston,TX,LSU
Brandon Hoey,DT,6-5,280,3,0.8700,425,,38,4,Mounds View,Saint Paul,MN,Wisconsin
Stanley Havili,FB,6-0,208,3,0.8700,425,,7,2,Cottonwood,Salt Lake City,UT,USC
Patrick Lavine,OLB,6-2,210,3,0.8692,427,,22,66,Jersey Village,Houston,TX,Oklahoma State
Darrell Davis,WR,6-4,200,3,0.8689,428,,53,55,Pasco,Dade City,FL,NC State
Ricky Stanzi,DUAL,6-4,193,3,0.8689,428,,10,23,Lake Catholic,Mentor,OH,Iowa
Zach Kendall,DT,6-4,280,3,0.8689,428,,39,6,Harrisonville,Harrisonville,MO,Kansas State
Wayne Daniels,SDE,6-3,230,3,0.8689,428,,29,67,Kilgore,Kilgore,TX,TCU
Tom Hansen,OLB,6-1,229,3,0.8689,428,,23,48,Sheldon,Sacramento,CA,Oregon State
Christian Ponder,PRO,6-2,202,3,0.8689,428,,17,67,Colleyville Heritage,Colleyville,TX,Florida State
Shaun Chapas,FB,6-2,240,3,0.8689,428,,8,55,The Bolles School,Jacksonville,FL,Georgia
Tim Rawlinson,OLB,6-1,215,3,0.8689,428,,23,18,Prattville,Prattville,AL,Florida State
Alex Rose,WR,6-2,192,3,0.8689,428,,53,55,First Coast,Jacksonville,FL,Auburn
Jason Brace,SDE,6-5,250,3,0.8678,437,,30,7,Spanaway Lake,Spanaway,WA,Colorado
Laurence Marius,CB,5-11,162,3,0.8678,437,,33,58,Key West,Key West,FL,Georgia Tech
DeAndre Morgan,CB,5-10,151,3,0.8678,437,,33,58,Suncoast,Riviera Beach,FL,NC State
Antwan Cobb,RB,6-0,200,3,0.8678,437,,39,69,Pflugerville,Pflugerville,TX,Texas
Steven Wesley,WDE,6-2,235,3,0.8678,437,,12,58,Bartow,Bartow,FL,Miami
Chris Fox,CB,5-11,191,3,0.8678,437,,33,2,Xaverian Brothers,Westwood,MA,Boston College
Tim Brown,ATH,5-7,146,3,0.8678,437,,29,58,Miami Northwestern,Miami,FL,Rutgers
D'Marcus Lang,ATH,6-3,200,3,0.8678,437,,29,69,Scurry-Rosser,Scurry,TX,Kansas
Keith Toston,ATH,6-1,195,3,0.8678,437,,29,69,Angleton,Angleton,TX,Oklahoma State
Chris Olson,OT,6-5,280,3,0.8678,437,,35,69,Highland Park,Dallas,TX,Texas Tech
Quinton Carter,ATH,6-1,185,3,0.8678,437,,29,3,Cheyenne,North Las Vegas,NV,Oklahoma
Sergio Brown,S,6-1,184,3,0.8678,437,,31,7,Proviso East,Maywood,IL,Notre Dame
Earl Mitchell,FB,6-3,251,3,0.8678,437,,9,69,North Shore,Houston,TX,Arizona
Jashaad Gaines,S,6-0,202,3,0.8678,437,,31,3,Las Vegas,Las Vegas,NV,Notre Dame
Jason Brace,SDE,6-5,250,3,0.8678,437,,30,7,Spanaway Lake,Spanaway,WA,Colorado
Laurence Marius,CB,5-11,162,3,0.8678,437,,33,58,Key West,Key West,FL,Georgia Tech
Steven Wesley,WDE,6-2,235,3,0.8678,437,,12,58,Bartow,Bartow,FL,Miami
Sergio Brown,S,6-1,184,3,0.8678,437,,31,7,Proviso East,Maywood,IL,Notre Dame
R.J. Stanford,APB,6-0,180,3,0.8678,437,,7,49,Chino Hills,Chino,CA,Utah
Wesley Lyons,WR,6-6,203,3,0.8678,437,,55,23,Woodland Hills,Pittsburgh,PA,West Virginia
J.T. Diederichs,APB,6-2,235,3,0.8667,457,,8,3,Dixie,St. George,UT,Washington State
Misi Tupe,ILB,6-1,235,3,0.8667,457,,22,3,Dixie,St. George,UT,Texas A&M
Lowell Robinson,S,6-0,195,3,0.8667,457,,33,5,Orchard Park,Orchard Park,NY,Pittsburgh
Alterraun Verner,CB,5-10,187,3,0.8667,457,,37,50,Mayfair,Bellflower,CA,UCLA
Alex Dekle,DT,6-1,262,3,0.8667,457,,40,27,Statesboro,Statesboro,GA,Mississippi State
Chaz Washington,DT,6-3,305,3,0.8667,457,,40,13,Destrehan,Destrehan,LA,Miami
Garret Green,DUAL,6-2,190,3,0.8659,463,,11,51,Notre Dame,Sherman Oaks,CA,USC
Ernest Smith,WR,6-4,200,3,0.8656,464,,57,75,John Tyler,Tyler,TX,Baylor
Orie Lemon,ATH,6-2,230,3,0.8656,464,,33,75,Houston Yates,Houston,TX,Oklahoma State
Kevin Alexander,OLB,6-3,218,3,0.8656,464,,25,62,Union County,Lake Butler,FL,Clemson
Dan Loheyde,ILB,6-0,200,3,0.8656,464,,23,24,Gateway,Monroeville,PA,Pittsburgh
Ryan Lindsey,WR,5-8,171,3,0.8656,464,,57,13,Don Bosco Prep,Ramsey,NJ,Boston College
Torris Magee,WR,6-2,186,3,0.8656,464,,57,15,Oak Grove,Hattiesburg,MS,Southern Miss
Thomas Claiborne,DT,6-3,310,3,0.8656,464,,42,3,Wellesley Sr,Wellesley Hills,MA,Boston College
Cody Williams,SDE,6-4,235,3,0.8656,464,,31,75,Longview,Longview,TX,Texas A&M
Brent Vinson,ATH,6-2,180,3,0.8649,472,,34,15,Phoebus,Hampton,VA,Tennessee
Justin Prueitt,OT,6-4,268,3,0.8644,473,,36,52,Buchanan,Clovis,CA,California
Daven Jones,WR,6-0,185,3,0.8644,473,,60,24,Glenville,Cleveland,OH,Wisconsin
Jake Sharp,APB,5-10,173,3,0.8644,473,,9,1,Salina Central,Salina,KS,Kansas
Trent Perkins,OT,6-6,285,3,0.8644,473,,36,78,Alice,Alice,TX,Oklahoma State
Jeff Minemyer,TE,6-6,245,3,0.8644,473,,23,25,Bishop Carroll,Ebensburg,PA,Rutgers
Shay Hodge,ATH,6-2,174,3,0.8644,473,,35,16,Morton,Morton,MS,Ole Miss
Tavares Brown,SDE,6-0,250,3,0.8644,473,,32,15,Richmond,Rockingham,NC,North Carolina
Marquez Herrod,WDE,6-3,220,3,0.8644,473,,14,52,San Pasqual,Escondido,CA,Colorado
LaBronski Hutchins,OLB,6-3,177,3,0.8644,473,,26,19,Benjamin Russell,Alexander City,AL,Alabama
Ricky Gary,CB,5-8,165,3,0.8633,482,,38,63,Pahokee,Pahokee,FL,Pittsburgh
Kenny Brown,WR,6-3,197,3,0.8633,482,,61,11,Putnam City,Oklahoma City,OK,Texas A&M
Clark Gaston,FB,6-3,238,3,0.8633,482,,10,9,Ooltewah,Ooltewah,TN,South Carolina
Hunter Lawrence,K,6-0,180,3,0.8633,482,,2,79,Boerne,Boerne,TX,Texas
DeMaurier Thompson,S,6-1,176,3,0.8633,482,,34,79,W.T. White,Dallas,TX,Texas A&M
Evan Royster,RB,6-1,228,3,0.8622,487,,40,16,Westfield,Chantilly,VA,Penn State
Brandon Jones,CB,5-8,175,3,0.8622,487,,39,8,O'Dea,Seattle,WA,California
Skylar Jessen,RB,5-11,196,3,0.8622,487,,40,8,Mead,Spokane,WA,Washington State
Jamar Wall,ATH,5-10,180,3,0.8622,487,,36,81,Plainview,Plainview,TX,Texas Tech
Kevin Perez,OG,6-3,273,3,0.8622,487,,31,64,Miami Killian,Miami,FL,Georgia
Levirt Griffin,SDE,6-4,235,3,0.8622,487,,33,54,Modesto,Modesto,CA,Stanford
Andrew Norman,WR,6-2,175,3,0.8622,487,,62,6,Springdale,Springdale,AR,Arkansas
Gerald Munns,ILB,6-4,230,3,0.8622,487,,24,3,Hamilton,Chandler,AZ,Arizona State
Carlton Mitchell,WR,6-3,188,3,0.8622,487,,62,64,Gaither,Tampa,FL,South Florida
DelaShaun Dean,ATH,6-3,184,3,0.8622,487,,36,54,Fairfield,Fairfield,CA,Arizona
Zaccheus Etheridge,CB,6-0,174,3,0.8615,497,,40,20,Charles Henderson,Troy,AL,Auburn
Vontae Davis,CB,6-0,184,3,0.8611,498,,41,1,Dunbar,Washington,DC,Illinois
Sean McWhirter,SDE,6-4,245,3,0.8611,498,,34,5,Orono Senior,Long Lake,MN,Minnesota
Seaver Brown,OG,6-5,306,3,0.8611,498,,32,66,Clearwater,Clearwater,FL,South Carolina
John Reese,TE,6-4,220,3,0.8611,498,,24,56,Upland,Upland,CA,Oregon State
Vontae Davis,CB,6-0,184,3,0.8611,498,,41,1,Dunbar,Washington,DC,Illinois
Seaver Brown,OG,6-5,306,3,0.8611,498,,32,66,Clearwater,Clearwater,FL,South Carolina
Latarrius Thomas,WR,6-1,191,3,0.8611,498,,64,66,New Smyrna Beach,New Smyrna Beach,FL,Louisville
Audi Augustin,WDE,6-3,230,3,0.8611,498,,15,66,Northeast,Fort Lauderdale,FL,NC State
Phillip Burley,ATH,6-5,205,3,0.8611,498,,38,82,Scurry-Rosser,Scurry,TX,SMU
Jamarr Robinson,ILB,6-3,230,3,0.8611,498,,25,56,Fairfield,Fairfield,CA,Arizona State
Garrett Edwards,S,6-2,192,3,0.8611,498,,35,8,Downers Grove South,Downers Grove,IL,Illinois
Mark Herzlich,ILB,6-4,246,3,0.8611,498,,25,26,Conestoga,Berwyn,PA,Boston College
Jovani Chappel,CB,5-9,171,3,0.8611,498,,41,25,Trotwood-Madison,Dayton,OH,Pittsburgh
Osahon Tongo,ILB,6-3,223,3,0.8611,498,,25,8,Naperville North,Naperville,IL,Georgia Tech
Tamarcus Porter,ATH,6-0,171,3,0.8607,512,,39,69,Pahokee,Pahokee,FL,Pittsburgh
Troy Pascley,WR,6-2,182,3,0.8600,513,,66,26,Alliance,Alliance,OH,Louisville
Logan Buchanan,OLB,6-2,205,3,0.8600,513,,27,16,Davie County,Mocksville,NC,North Carolina
Alex Ibiloye,CB,5-11,170,3,0.8600,513,,43,84,South Garland,Garland,TX,TCU
Sean Estelle,SDE,6-3,245,3,0.8600,513,,35,84,Fort Bend Marshall,Missouri City,TX,Texas Tech
Seddrick Holloway,FB,5-10,235,3,0.8600,513,,11,70,Tallahassee Lincoln,Tallahassee,FL,Florida State
Eric Mensik,TE,6-5,231,3,0.8600,513,,25,84,Terry,Rosenberg,TX,Oklahoma
William Ball,TE,6-3,230,3,0.8600,513,,25,84,Austin Westlake,Austin,TX,Duke
LaMarcus Bond,ATH,5-9,174,3,0.8600,513,,40,16,Hertford County,Ahoskie,NC,NC State
Cassius Vaughn,ATH,6-1,185,3,0.8600,513,,40,10,Memphis East,Memphis,TN,Ole Miss
Chris Neild,TE,6-3,285,3,0.8600,513,,25,27,Stroudsburg,Stroudsburg,PA,West Virginia
James Lark,PRO,6-2,200,3,0.8600,513,,18,5,Pine View,St. George,UT,BYU
Preston Brown,APB,5-9,180,3,0.8600,513,,10,10,Antioch,Antioch,TN,Oklahoma State
Matt Szymanski,K,6-1,189,3,0.8600,513,,3,84,A&M Consolidated,College Station,TX,Texas A&M
Ryan McFoy,S,6-2,190,3,0.8600,513,,37,59,Chino,Chino,CA,Arizona State
Tyler Moeller,S,6-0,210,3,0.8600,513,,37,26,Colerain,Cincinnati,OH,Ohio State
Greg Webster,ILB,6-1,217,3,0.8589,528,,28,28,Woodland Hills,Pittsburgh,PA,Pittsburgh
