Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Nick Allen,OT,6-5,250,3,0.7993,NA,,138,24,Desert Ridge,Mesa,AZ,
Manny Morgan,RB,5-8,180,3,0.7993,NA,,115,260,Naples,Naples,FL,Akron
Justin Holman,DUAL,6-4,201,3,0.7992,NA,,46,160,Stephenson,Stone Mountain,GA,UCF
Jihad Vercher,DUAL,6-1,190,3,0.7992,NA,,46,200,Salesian,Los Angeles,CA,Sacramento State
Austin Doan,OG,6-4,270,3,0.7989,NA,,110,43,Romeo,Romeo,MI,Central Michigan
Colin McGuire,K,5-11,170,3,0.7989,NA,,14,296,Round Rock Westwood,Austin,TX,Fresno State
Darren Hambrick,ILB,6-2,210,3,0.7986,NA,,80,265,Hernando,Brooksville,FL,Nebraska-Kearney
Justin Sweet,CB,5-10,180,3,0.7986,NA,,145,9,Bishop Gorman,Las Vegas,NV,Colorado State
Mark Wilson,WDE,6-4,215,3,0.7986,NA,,86,45,Phoebus,Hampton,VA,Cincinnati
X'Zavier Preston,ILB,5-10,220,3,0.7985,NA,,81,64,Evangel Christian Academy,Shreveport,LA,
Chris Duffy,ATH,5-11,195,3,0.7985,NA,,139,53,Porter Ridge,Indian Trail,NC,Charlotte
Tevin Horton,RB,5-10,190,3,0.7983,NA,,117,65,John Curtis,New Orleans,LA,Louisiana-Monroe
Stanley Higgins,OLB,6-3,210,3,0.7983,NA,,144,34,Starkville,Starkville,MS,
Fred Lawrence,CB,5-9,165,3,0.7983,NA,,146,297,Cooper,Abilene,TX,
Tony Bonadies,OC,6-4,300,3,0.7983,NA,,29,45,Leonia,Leonia,NJ,
Caleb Kimbro,DUAL,6-1,195,3,0.7983,NA,,48,297,Buda Hays,Buda,TX,New Mexico
Carl Lee,WR,6-2,189,3,0.7983,NA,,251,60,McGill Toolen,Mobile,AL,Arkansas State
Cinwon Whitehead,CB,5-9,175,3,0.7983,NA,,146,161,Washington,Atlanta,GA,
Michael Holloway,APB,5-10,180,3,0.7983,NA,,50,161,Arabia Mountain,Lithonia,GA,
Folorunso Fatukasi,DT,6-4,280,3,0.7983,NA,,108,20,Beach Channel,Rockaway Park,NY,UConn
C.J. Duncan,ATH,6-0,180,3,0.7983,NA,,140,60,St James School,Montgomery,AL,Vanderbilt
Kalib Woods,WR,6-3,190,3,0.7983,NA,,251,266,Duncan U. Fletcher,Neptune Beach,FL,Florida Atlantic
Jacob Martinez,DUAL,5-11,170,3,0.7983,NA,,48,266,Bozeman School,Panama City,FL,Buffalo
Josh Cox,S,6-0,190,3,0.7981,NA,,137,44,De La Salle Collegiate,Warren,MI,Central Michigan
Johnny Ward,CB,6-0,165,3,0.7981,NA,,148,163,Colquitt County,Moultrie,GA,South Florida
Xavier Smith,S,6-1,180,3,0.7981,NA,,138,54,Wakefield,Raleigh,NC,East Carolina
Bruce Hector,DT,6-2,270,3,0.7981,NA,,109,268,Robinson,Tampa,FL,South Florida
Zach Grant,WR,6-0,170,3,0.7981,NA,,253,46,Paul VI,Haddonfield,NJ,
Breon Borders,CB,6-1,160,3,0.7978,NA,,149,55,Statesville,Statesville,NC,Duke
Jordan Page,OT,6-5,300,3,0.7978,NA,,142,47,The Pennington School,Pennington,NJ,UMass
Thomas Lucas,S,6-1,170,3,0.7978,NA,,139,40,Paint Branch,Burtonsville,MD,UConn
Dezwan Polk-Campbell,WDE,6-4,193,3,0.7978,NA,,87,95,Whetstone,Columbus,OH,Purdue
Connor Rafferty,OT,6-4,275,3,0.7978,NA,,142,269,Robinson,Tampa,FL,Samford
Eric Bell,WDE,6-3,245,3,0.7978,NA,,87,66,West St. John,Edgard,LA,Tulane
Antonio Guerad,SDE,6-4,250,3,0.7978,NA,,97,269,Tampa Bay Tech,Tampa,FL,UCF
Brad Smith,WDE,6-4,220,3,0.7978,NA,,87,269,Tampa Jesuit,Tampa,FL,Lehigh
Brian Womac,ILB,6-3,225,3,0.7978,NA,,82,299,Memorial,Houston,TX,Rice
A.J. Coplon,CB,5-11,168,3,0.7978,NA,,149,55,Havelock,Havelock,NC,East Carolina
Dayton Valentine,TE,6-3,240,3,0.7978,NA,,83,7,Baldwin,Baldwin City,KS,Kansas State
Chasen Andersen,ILB,6-0,220,3,0.7978,NA,,82,24,Logan,Logan,UT,Wisconsin
Cameron Stapleton,TE,6-4,215,3,0.7975,NA,,84,21,Poly Prep,Brooklyn,NY,UConn
Jamal Lucas,ILB,6-0,210,3,0.7975,NA,,84,62,Hoover,Hoover,AL,Southern Miss
Mike Williams,DT,6-5,280,3,0.7975,NA,,110,41,Archbishop Spalding,Severn,MD,
Dalton Vondra,TE,6-5,260,3,0.7972,NA,,85,300,Kennedale,Kennedale,TX,
Shane Rafter,OT,6-5,285,3,0.7972,NA,,144,48,Moorestown,Moorestown,NJ,Temple
William Barns,OC,6-3,255,3,0.7972,NA,,30,300,Highland Park,Dallas,TX,SMU
LaBront Scott,WDE,6-2,228,3,0.7969,NA,,90,12,Mayfield,Mayfield,KY,Murray State
Bivins Caraway,DUAL,6-0,200,3,0.7969,NA,,50,302,Longview,Longview,TX,Louisiana-Monroe
Emerald Faletuipapai,OT,6-6,365,3,0.7969,NA,,145,201,Junipero Serra,Gardena,CA,Houston
Taylor Edwards,OG,6-4,285,3,0.7969,NA,,111,35,Water Valley,Water Valley,MS,Troy
Jaylen Dunlap,CB,6-2,170,3,0.7969,NA,,151,52,Crete-Monee,Crete,IL,Illinois
Marquis Little,OLB,6-3,215,3,0.7969,NA,,145,9,Manchester,Manchester,CT,Boston College
Hakeem Deggs,ATH,5-8,165,2,0.7967,NA,,141,67,Plaquemine,Plaquemine,LA,Northern Colorado
Nick Byrne,TE,6-4,220,2,0.7967,NA,,86,12,Har-Ber,Springdale,AR,Louisiana
T.J. McCollum,S,6-2,190,2,0.7967,NA,,140,63,Clay-Chalkville,Pinson,AL,UAB
Patrick Dougherty,WDE,6-5,260,2,0.7967,NA,,91,96,Aurora,Aurora,OH,Indiana
Aaron Black,TE,6-5,235,2,0.7967,NA,,86,164,East Paulding,Dallas,GA,Furman
Anthony Lauro,APB,5-10,190,2,0.7967,NA,,51,272,Manatee,Bradenton,FL,Akron
Aaron Batten,TE,6-4,220,2,0.7967,NA,,86,272,Dade Christian School,Hialeah,FL,Syracuse
Kenderson Obas,DT,6-2,265,2,0.7967,NA,,111,272,Dr. Phillips,Orlando,FL,Middle Tennessee
Gerald Wright,OG,6-5,275,2,0.7967,NA,,112,275,Miami Northwestern,Miami,FL,Marshall
Darrien Boone,DUAL,6-4,190,2,0.7964,NA,,51,53,Chicago Vocational Center,Chicago,IL,Central Michigan
Jordan Budwig,OG,6-3,290,2,0.7961,NA,,113,276,University School,Fort Lauderdale,FL,FIU
Jonathan Moxey,CB,5-9,170,2,0.7959,NA,,152,277,Dwyer,Palm Beach Gardens,FL,Boise State
Everett Anderson,SDE,6-3,238,2,0.7959,NA,,98,303,C.E. King,Houston,TX,Louisiana-Monroe
Zach Quinn,ILB,6-4,215,2,0.7959,NA,,85,97,Aurora,Aurora,OH,Toledo
Parry Nickerson,CB,5-10,170,2,0.7959,NA,,152,68,West Jefferson,Harvey,LA,Tulane
Kelsey Douglas,S,5-11,180,2,0.7959,NA,,141,303,Fort Bend Hightower,Missouri City,TX,Southern Miss
Davarez Bryant,SDE,6-4,230,2,0.7959,NA,,98,277,New Smyrna Beach,New Smyrna Beach,FL,Florida State
Jalyn Judkins,WR,6-2,207,2,0.7959,NA,,254,303,Angleton,Angleton,TX,Texas A&M
JonDarius Gardner,DT,6-4,280,2,0.7959,NA,,112,277,Pine Forest,Pensacola,FL,
Joel Bouagnon,RB,6-2,225,2,0.7959,NA,,118,54,Aurora Christian Schools,Aurora,IL,Northern Illinois
Brandon Fuller,OLB,6-1,220,2,0.7959,NA,,146,64,Clay-Chalkville,Pinson,AL,UAB
Julius McCall,APB,5-10,170,2,0.7959,NA,,52,64,Chelsea,Chelsea,AL,Troy
Lincoln Stewart,OLB,5-11,223,2,0.7959,NA,,146,277,DeLand,DeLand,FL,Wofford
Cory Crawford,WR,5-10,170,2,0.7959,NA,,254,277,Palmetto,Palmetto,FL,
Tiquan Lang,CB,5-9,170,2,0.7958,NA,,154,165,Lowndes,Valdosta,GA,Marshall
Solomon Loud,WR,6-1,175,2,0.7956,NA,,256,282,Plantation,Fort Lauderdale,FL,
Justin Green,WR,6-3,180,2,0.7956,NA,,256,66,Florence,Florence,AL,UAB
Ryan George,WDE,6-2,245,2,0.7956,NA,,92,166,Stephenson,Stone Mountain,GA,Georgia Southern
Xavier Swinton,S,6-1,180,2,0.7956,NA,,142,282,American Heritage Boca/Delray,Delray Beach,FL,Miami (OH)
Josh Tapscott,APB,5-8,183,2,0.7953,NA,,53,46,Kettle Run,Nokesville,VA,Wyoming
Garrett Kaufman,ILB,6-2,210,2,0.7953,NA,,86,13,Bentonville,Bentonville,AR,Arkansas State
Zach Crouch,TE,6-5,245,2,0.7953,NA,,89,45,Grand Rapids Christian,Grand Rapids,MI,Central Michigan
Breyun Owens,OG,6-3,295,2,0.7952,NA,,114,306,South Grand Prairie,Grand Prairie,TX,UTSA
Thomas Tucker,WR,5-10,170,2,0.7952,NA,,258,202,Long Beach Poly,Long Beach,CA,San Jose State
Luke Davis,OLB,6-2,208,2,0.7952,NA,,148,67,Hewitt-Trussville,Trussville,AL,Ole Miss
Darrion Locke,DT,6-2,320,2,0.7950,NA,,113,42,Winston Churchill,Potomac,MD,
Phillip Carter,WR,6-1,200,2,0.7947,NA,,259,203,Folsom,Folsom,CA,Duke
Malik Mitchell,WR,6-4,180,2,0.7947,NA,,259,167,Milton,Alpharetta,GA,Northern Illinois
Elvis Dennah,S,6-4,200,2,0.7947,NA,,143,43,Annapolis Area Christian,Annapolis,MD,Maryland
Larry Williams,OG,6-4,280,2,0.7944,NA,,115,57,Emsley A Laney,Wilmington,NC,East Carolina
Truman Gutapfel,DT,6-3,250,2,0.7944,NA,,114,98,William Henry Harrison,Harrison,OH,Boston College
Rylee Gautavai,OLB,6-1,205,2,0.7944,NA,,149,25,Bountiful,Bountiful,UT,BYU
Dylan Chmura,TE,6-6,230,2,0.7941,NA,,90,14,Waukesha West,Waukesha,WI,Michigan State
Brandon Bossard,PRO,6-2,200,2,0.7939,NA,,82,49,Methacton,Norristown,PA,Eastern Michigan
Richard Allen,CB,5-10,175,2,0.7939,NA,,155,69,John Curtis,New Orleans,LA,Tulane
David Gross,OG,6-4,279,2,0.7936,NA,,116,68,Trinity Presbyterian School,Montgomery,AL,Troy
Paul Elvira,WR,5-11,175,2,0.7936,NA,,261,25,Marcos De Niza,Tempe,AZ,Arizona
John Johnson,S,6-1,180,2,0.7936,NA,,144,44,Northwestern,Hyattsville,MD,Boston College
Chrishard Buhl,OLB,6-2,195,2,0.7933,NA,,150,307,Waco Midway,Waco,TX,Houston Christian
Marcus Goodson,RB,5-10,185,2,0.7933,NA,,119,307,Klein Collins,Spring,TX,
Brock Macaulay,TE,6-6,225,2,0.7933,NA,,91,99,West Holmes,Millersburg,OH,Kent State
Grant Niemiec,FB,6-0,220,2,0.7933,NA,,7,46,Orchard Lake St. Mary's,Orchard Lake,MI,Miami (OH)
Nick Whitton,OG,6-3,270,2,0.7933,NA,,117,204,Villa Park,Villa Park,CA,
Mason Bryant,ATH,5-11,170,2,0.7933,NA,,142,204,Monrovia,Monrovia,CA,Pennsylvania
Brian Brown,ATH,6-2,200,2,0.7933,NA,,142,47,Hermitage,Richmond,VA,Richmond
Philip Hay,ATH,5-11,175,2,0.7933,NA,,142,14,Parkers Chapel,El Dorado,AR,Harvard
Marquez Lanton,WR,6-2,175,2,0.7933,NA,,262,38,Memphis Academy of Health Sciences,Memphis,TN,
Andra Smith,DT,6-4,285,2,0.7933,NA,,115,38,Whitehaven,Memphis,TN,UAB
Darius Redmond,OLB,6-1,205,2,0.7933,NA,,150,284,Miami Northwestern,Miami,FL,Kent State
Eddie Stockett,PRO,6-4,215,2,0.7933,NA,,83,50,McKeesport,McKeesport,PA,
Jacob Chaffin,DT,6-3,260,2,0.7933,NA,,116,69,Spain Park,Birmingham,AL,South Alabama
Brandon Bergeron,PRO,6-3,195,2,0.7933,NA,,83,70,St. Thomas More,Lafayette,LA,
Draper Riley,TE,6-3,260,2,0.7933,NA,,92,70,West Jefferson,Harvey,LA,Southern Miss
Andrew Curtis,ILB,6-2,210,2,0.7933,NA,,87,26,Brophy College Preparatory,Phoenix,AZ,Florida Atlantic
Alanta Toussant,OT,6-6,267,2,0.7933,NA,,146,206,Narbonne,Harbor City,CA,
Charles Mack,S,6-1,180,2,0.7933,NA,,145,168,Wesleyan School,Norcross,GA,Richmond
Brett Sheehan,PRO,6-2,200,2,0.7933,NA,,83,168,Collins Hill,Suwanee,GA,South Alabama
D.J. Juste,ATH,6-1,180,2,0.7933,NA,,145,285,Port St. Lucie,Port St. Lucie,FL,Florida Atlantic
Jack Ford,OT,6-6,275,2,0.7933,NA,,146,47,Cadillac Senior,Cadillac,MI,Central Michigan
Armond Hawkins Jr.,CB,5-10,175,2,0.7933,NA,,156,206,Rancho Cucamonga,Rancho Cucamonga,CA,Idaho
Elroy Masters,WR,6-2,205,2,0.7933,NA,,263,26,Sunrise Mountain,Peoria,AZ,Colorado State
Tyler Haddock,DT,6-0,285,2,0.7931,NA,,117,51,Montour,McKees Rocks,PA,Temple
Joshua Okonye,CB,6-0,182,2,0.7931,NA,,157,309,George Ranch,Rosenberg,TX,Wake Forest
Quay Mann,RB,5-9,174,2,0.7928,NA,,120,58,Northern Nash,Rocky Mount,NC,Duke
Patric Hannon,RB,6-1,205,2,0.7928,NA,,120,100,Brush,Cleveland,OH,Bowling Green
Ricky Davis,PRO,6-3,190,2,0.7928,NA,,86,100,Bishop Fenwick,Cincinnati,OH,Youngstown State
Shane McCarley,PRO,6-0,195,2,0.7928,NA,,86,310,Manvel,Manvel,TX,Old Dominion
John Lisella,OG,6-4,237,2,0.7928,NA,,118,13,Columbine,Littleton,CO,Colorado
Isaac Tanner,ILB,6-1,225,2,0.7928,NA,,88,286,Freedom,Tampa,FL,Western Kentucky
Caleb Alves,WR,6-3,175,2,0.7928,NA,,264,286,Palm Bay Senior,Melbourne,FL,South Alabama
Anthony Smith,CB,6-0,185,2,0.7928,NA,,158,52,,,,Penn State
Marchie Murdock,WR,6-1,165,2,0.7926,NA,,265,311,Mansfield Legacy,Mansfield,TX,Illinois
Kalif Phillips,APB,5-10,180,2,0.7926,NA,,54,59,A.L. Brown,Kannapolis,NC,Charlotte
Michael Adkins,RB,5-11,195,2,0.7926,NA,,122,208,Helix,La Mesa,CA,Colorado
Mason Morgan,TE,6-6,232,2,0.7926,NA,,93,102,Sycamore,Cincinnati,OH,Ohio
Lavonte Robinson,ILB,5-11,225,2,0.7926,NA,,89,102,St. Edward,Lakewood,OH,Eastern Michigan
Damian Nicholson,ATH,5-11,175,2,0.7926,NA,,146,48,Osbourn Park,Manassas,VA,
Quentin Tezeno,CB,5-11,170,2,0.7926,NA,,159,311,West Orange-Stark,Orange,TX,UTEP
David Smith,OLB,6-2,195,2,0.7926,NA,,152,48,Warwick,Newport News,VA,Navy
Jarek Hilgers,ATH,6-0,205,2,0.7926,NA,,146,28,Desert Vista,Phoenix,AZ,
Roman Buchanan,S,6-2,200,2,0.7926,NA,,146,70,Daleville,Daleville,AL,South Alabama
Jamari Staples,WR,6-3,185,2,0.7926,NA,,265,70,Clay Co,Ashland,AL,UAB
Ty Griffin,ATH,6-1,180,2,0.7926,NA,,146,170,McEachern,Powder Springs,GA,Georgia Tech
Emmitt Su'a-Kalio,SDE,6-4,250,2,0.7926,NA,,100,4,Kanana Fou,Pago Pago,AS,Washington State
David Patterson,OT,6-5,295,2,0.7926,NA,,148,208,Woodbridge,Irvine,CA,Fresno State
Ryheem Dixon,S,5-11.5,195,2,0.7926,NA,,146,70,Flomaton,Flomaton,AL,UAB
Jevius Terry,CB,5-9,160,2,0.7926,NA,,159,170,Eagle's Landing,McDonough,GA,Troy
Edward Rolle,ATH,6-3,190,2,0.7926,NA,,146,288,Miami Carol City,Opa Locka,FL,Western Michigan
Robert Stanley,OLB,6-3,230,2,0.7926,NA,,152,10,Bishop Gorman,Las Vegas,NV,Fresno State
Denzel Johnson,S,6-1,190,2,0.7926,NA,,146,311,Gainesville,Gainesville,TX,TCU
Bryan Ajumobi,WR,6-2,185,2,0.7922,NA,,267,314,South Grand Prairie,Grand Prairie,TX,Iowa State
Peter Godber,OG,6-4,290,2,0.7922,NA,,119,45,St. Andrew's Episcopal,Potomac,MD,Rice
Jason Stewart,OG,6-4,335,2,0.7922,NA,,119,72,Warren Easton,New Orleans,LA,Tulane
Scooby Wright,ILB,6-0,225,2,0.7922,NA,,90,210,Cardinal Newman,Santa Rosa,CA,Arizona
Ryan Severson,RB,5-11,186,2,0.7922,NA,,123,210,Valley Christian,San Jose,CA,Colorado
Keelan Ewaliko,DUAL,5-11,175,2,0.7922,NA,,52,12,Henry Perrine Baldwin,Wailuku,HI,Hawaii
Connor Wingo-Reeves,ILB,6-3,220,2,0.7919,NA,,91,50,Monacan,Richmond,VA,Virginia
Justin Lawler,SDE,6-5,230,2,0.7919,NA,,101,315,Pottsboro,Pottsboro,TX,SMU
Ed Autry,RB,5-11,190,2,0.7919,NA,,124,73,Spanish Fort,Spanish Fort,AL,UAB
Randon Knotts,WR,6-1,187,2,0.7919,NA,,268,316,Austin LBJ,Austin,TX,Fresno State
Jackson Hoskins,OT,6-4,299,2,0.7919,NA,,149,316,Dripping Springs,Dripping Springs,TX,Texas State
Roman Clay,RB,5-11,205,2,0.7919,NA,,125,53,Lancaster Catholic,Lancaster,PA,Kent State
Leonard Davis,S,6-2,210,2,0.7919,NA,,149,73,East St. John,Reserve,LA,Tulane
Wesley Bullock,APB,5-7,155,2,0.7919,NA,,55,289,Plant,Tampa,FL,Old Dominion
James Ooten,WR,6-3,180,2,0.7919,NA,,268,212,Citrus Hill,Perris,CA,New Mexico State
Akia Booker,WR,6-0,175,2,0.7917,NA,,270,30,Byrnes,Duncan,SC,
Tate Leavitt,OT,6-7,280,2,0.7917,NA,,150,104,Sheridan,Thornville,OH,Ohio
Daniel Davis,WDE,6-3,230,2,0.7917,NA,,93,48,Grand Blanc Community,Grand Blanc,MI,Toledo
Josh Bass,OC,6-5,302,2,0.7915,NA,,31,49,Harper Creek,Battle Creek,MI,Western Michigan
Quinton Patterson,ILB,6-0,234,2,0.7914,NA,,92,60,Crest,Shelby,NC,NC State
Michael Steinhauer,DT,6-2,260,2,0.7914,NA,,118,50,Chelsea,Chelsea,MI,Central Michigan
Cameron Gardner,OT,6-5,270,2,0.7914,NA,,151,60,Southern Nash,Bailey,NC,Wake Forest
Tevaris McCormick,WR,5-9,175,2,0.7914,NA,,271,36,Biloxi,Biloxi,MS,South Alabama
Brad Butler,PRO,6-2,205,2,0.7911,NA,,88,172,Darlington School,Rome,GA,Wofford
Austin Wolf,WR,6-4,195,2,0.7911,NA,,272,105,Lebanon,Lebanon,OH,Akron
Peter Ngobidi,OLB,6-2,200,2,0.7911,NA,,154,9,Catholic Memorial,West Roxbury,MA,UMass
Robert Garcia,OG,6-3,260,2,0.7911,NA,,121,290,Tampa Jesuit,Tampa,FL,Iowa State
Kai Nacua,DUAL,6-1,195,2,0.7911,NA,,53,11,Liberty,Henderson,NV,BYU
Drew Morgan,ATH,6-0,182,2,0.7908,NA,,150,15,Greenwood,Greenwood,AR,Arkansas
Rashaad Lee,RB,5-7,180,2,0.7906,NA,,126,291,Pine Forest,Pensacola,FL,
Dre Fuller,ATH,5-10,170,2,0.7906,NA,,151,318,Mansfield Timberview,Arlington,TX,Nevada
Malcolm Ashley,OG,6-4,280,2,0.7903,NA,,122,62,Havelock,Havelock,NC,East Carolina
Myron Turner,S,6-0,175,2,0.7903,NA,,150,319,DeSoto,DeSoto,TX,Utah State
Tommy Tupa,PRO,6-3,185,2,0.7900,NA,,89,106,Brecksville-Broadview Heights,Broadview Heights,OH,Miami (OH)
Dominique Lavalais,ILB,5-11,225,2,0.7900,NA,,93,74,Alexandria,Alexandria,LA,
Larry Bush,ILB,6-0,231,2,0.7900,NA,,93,320,Aldine Nimitz,Houston,TX,
Marklyn England,DT,6-0,272,2,0.7900,NA,,119,74,West Monroe,West Monroe,LA,
Noland Sharpe,OG,6-2,260,2,0.7900,NA,,123,74,Destrehan,Destrehan,LA,
Kent Shelby,WR,6-2,175,2,0.7900,NA,,273,74,Archbishop Shaw,Marrero,LA,
Davis Howell,WR,6-2,185,2,0.7900,NA,,273,40,Christian Academy of Knoxville,Knoxville,TN,Chattanooga
Titus Failauga,WDE,6-4,245,2,0.7900,NA,,94,13,Mid-pacific Institute-elem,Honolulu,HI,Oregon State
Devondre Powell,CB,5-9,180,2,0.7900,NA,,161,292,Miami Jackson,Miami,FL,South Carolina State
Anthony Saenz,ILB,6-0,227,2,0.7900,NA,,93,213,Kaiser,Fontana,CA,UC Davis
Isa Lowe,WR,6-0,175,2,0.7900,NA,,273,173,Ware County,Waycross,GA,
Will Whitley,WR,6-2,185,2,0.7900,NA,,273,40,Memphis University School,Memphis,TN,
Malik Shegog,CB,5-10,165,2,0.7900,NA,,161,54,Aliquippa,Aliquippa,PA,Duquesne
Dorian Jenkins,WR,5-11,170,2,0.7900,NA,,273,51,Broad Run,Ashburn,VA,
Anthony Miller,WR,5-10,160,2,0.7900,NA,,273,40,Christian Brothers,Memphis,TN,
Khalid Kornegay,WR,6-3,185,2,0.7900,NA,,273,22,Tulsa Union,Tulsa,OK,
Zach Smierciak,OLB,6-2,213,2,0.7900,NA,,155,106,Aurora,Aurora,OH,Miami (OH)
James Elliott,DT,6-3,240,2,0.7900,NA,,119,40,Christ Presbyterian Academy,Nashville,TN,Furman
Trevor Sandridge,RB,5-10,190,2,0.7900,NA,,127,74,Gadsden City,Gadsden,AL,
Demetrius Johnson,CB,6-1,170,2,0.7900,NA,,161,40,Westwood,Memphis,TN,
Simeyon Robinson,DT,6-2,257,2,0.7900,NA,,119,51,First Colonial,Virginia Beach,VA,
Falon Lee,RB,5-10,184,2,0.7900,NA,,127,292,Baker County,Glen St. Mary,FL,Miami (OH)
Marcus Dixon,RB,5-9,210,2,0.7900,NA,,127,292,Warner Christian Academy,Daytona Beach,FL,
Tim Coleman,SDE,6-3,245,2,0.7897,NA,,102,14,J.K. Mullen,Denver,CO,Colorado
Kamrin Solomon,WR,6-0,170,2,0.7894,NA,,280,295,Mandarin,Jacksonville,FL,
Jerlarius Watkins,APB,5-11,205,2,0.7894,NA,,56,295,Seminole,Sanford,FL,
Reggie Bell,DUAL,6-4,180,2,0.7894,NA,,54,214,Dorsey,Los Angeles,CA,Eastern Michigan
Quinlan Carroll,OLB,6-2,220,2,0.7894,NA,,156,78,Belle Chasse,Belle Chasse,LA,Tulane
Devante Duclos,OLB,6-0,216,2,0.7894,NA,,156,295,Miami Central,Miami,FL,Western Kentucky
Dorian Brown,RB,5-11,180,2,0.7893,NA,,130,55,Baldwin,Pittsburgh,PA,Ohio
Zach White,CB,5-10,165,2,0.7893,NA,,164,321,Kimball,Dallas,TX,Houston
Germod Williams,S,5-11,175,2,0.7893,NA,,151,321,Oak Ridge,Conroe,TX,Texas State
Graysen Schantz,WDE,6-3,230,2,0.7893,NA,,95,321,Lake Dallas,Lake Dallas,TX,Rice
Aaron Banks,S,6-3,185,2,0.7893,NA,,151,55,Simeon,Chicago,IL,Bowling Green
Patrick Baldenegro,TE,6-5,210,2,0.7893,NA,,94,29,Chandler,Chandler,AZ,
Tony Pittman,RB,5-11,200,2,0.7893,NA,,130,53,Phoebus,Hampton,VA,Marshall
Jalan Coleman,OLB,6-2,215,2,0.7893,NA,,158,75,Daphne,Daphne,AL,UAB
Ahmad Richards,CB,6-0,164,2,0.7893,NA,,164,298,Dunbar,Fort Myers,FL,
Lawrence Montegut,OLB,6-1,210,2,0.7893,NA,,158,321,La Marque,La Marque,TX,UTEP
Jordan Gibbs,WDE,6-2,220,2,0.7893,NA,,95,298,Miami Killian,Miami,FL,FIU
Ualesi Sale,WDE,6-3,225,2,0.7893,NA,,95,14,Aiea,Aiea,HI,Hawaii
Aron Taylor,WR,6-1,195,2,0.7893,NA,,281,321,Warren,San Antonio,TX,UTSA
Eric Rivers,WR,5-9,170,2,0.7893,NA,,281,321,Arlington Bowie,Arlington,TX,
Taylor Young,ILB,5-10,225,2,0.7893,NA,,96,321,DeSoto,DeSoto,TX,Baylor
Jarveon Williams,CB,5-10,185,2,0.7893,NA,,164,321,Converse Judson,Converse,TX,UTSA
Cameron Tom,OG,6-4,265,2,0.7893,NA,,124,79,Baton Rouge Catholic,Baton Rouge,LA,Southern Miss
Fred Lauina,OG,6-3,260,2,0.7893,NA,,124,5,Tafuna,Pago Pago,AS,Oregon State
Trent Holmes,APB,5-7,173,2,0.7889,NA,,57,329,Cy Woods,Cypress,TX,Air Force
Austin Valdez,DUAL,6-1,206,2,0.7889,NA,,55,108,Sylvania Southview,Sylvania,OH,Bowling Green
T.J. Fleeton,PRO,6-2,215,2,0.7889,NA,,90,76,Daphne,Daphne,AL,
Tyler Jones,PRO,6-2,195,2,0.7889,NA,,90,330,Stephenville,Stephenville,TX,Texas State
Dontrell Nelson,ATH,6-2,165,2,0.7889,NA,,152,37,Olive Branch,Olive Branch,MS,Memphis
Jamar Summers,WR,6-0,175,2,0.7889,NA,,283,49,Orange,Orange,NJ,UConn
Nathan Bossory,TE,6-3,215,2,0.7889,NA,,95,51,Chelsea,Manchester,MI,Air Force
John Gardner,WR,6-4,200,2,0.7889,NA,,283,56,Simeon,Chicago,IL,Southern Illinois
Riley Arvanitis,FB,6-0,245,2,0.7889,NA,,8,29,Lake Central,Saint John,IN,
Kyle Williams,OLB,6-1,220,2,0.7889,NA,,160,174,Parkview,Lilburn,GA,Air Force
Zachry Newman,CB,6-2,175,2,0.7889,NA,,167,330,Houston Madison,Missouri City,TX,
Tim McVey,ATH,5-9,185,2,0.7889,NA,,152,109,St. Ignatius,Cleveland,OH,Air Force
Justice Liggins,WR,6-1,192,2,0.7889,NA,,283,330,John Tyler,Tyler,TX,Stephen F. Austin
Luke Helms,ILB,6-2,225,2,0.7889,NA,,97,300,Amos P. Godby,Tallahassee,FL,Florida A&M
Charlie Eteaki,RB,6-0,195,2,0.7889,NA,,132,215,Servite,Anaheim,CA,
Emilio Nadelman,K,5-6,165,2,0.7886,NA,,15,301,Miami Central,Miami,FL,South Florida
Hunter Niswander,K,6-5,210,2,0.7886,NA,,15,110,Woodridge,Peninsula,OH,Northwestern
Kenneth Olugbode,OLB,6-0,200,2,0.7885,NA,,161,216,Bellarmine Prep,San Jose,CA,Colorado
Doroland Dorceus,RB,5-10,185,2,0.7885,NA,,133,333,Spring High,Spring,TX,Memphis
D'Montre Wade,RB,6-0,180,2,0.7883,NA,,134,45,Brentwood Academy,Brentwood,TN,Murray State
Jacob Logan,ATH,5-10,180,2,0.7883,NA,,154,334,Coppell,Coppell,TX,
Dante Mayes,DUAL,6-2,190,2,0.7883,NA,,56,217,Freedom,Oakley,CA,Nevada
Terence Waugh,OLB,6-2,225,2,0.7883,NA,,162,175,Henry County,McDonough,GA,Kent State
Larry Mathews,DT,6-3,260,2,0.7883,NA,,122,175,Taylor County,Butler,GA,
Tae Martin,S,6-0,185,2,0.7883,NA,,153,45,Siegel,Murfreesboro,TN,UT Martin
Kolton Shindelar,TE,6-5,230,2,0.7883,NA,,96,24,Liberty,Liberty,MO,Tulsa
Brian Mills,S,6-0,198,2,0.7883,NA,,153,302,East Ridge,Clermont,FL,Iowa State
