Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Davin Joseph,OG,6-4,290,4,0.8972,265,,12,39,Hallandale,Hallandale,FL,Oklahoma
Biren Ealy,WR,6-4,200,3,0.8667,266,,23,40,Cy Falls,Houston,TX,Arizona
Lucas Jackson,ILB,6-1,220,3,0.8667,266,,15,14,West Monroe,West Monroe,LA,Arkansas
Matt Herian,TE,6-5,220,3,0.8667,266,,20,3,Pierce,Pierce,NE,Nebraska
Dustin Fry,OG,6-3,305,3,0.8667,266,,13,7,Summerville,Summerville,SC,Clemson
Kasey Studdard,OG,6-2,260,3,0.8667,266,,13,3,Highlands Ranch,Littleton,CO,Texas
Robert Chai,OG,6-4,270,3,0.8667,266,,13,39,Newport Harbor,Newport Beach,CA,UCLA
Mike Jefferson,WR,6-3,205,3,0.8667,266,,23,40,El Paso Parkland,El Paso,TX,Arizona
Aryhel Freeman,DUAL,6-2,200,3,0.8667,266,,12,17,Tri-Cities,Atlanta,GA,South Carolina
Doug Morris,SDE,6-4,250,3,0.8667,266,,13,40,Woodham,Pensacola,FL,Auburn
Marcus Wimbush,S,5-11,195,3,0.8667,266,,14,1,Washington Math Science Tech Pcs,Washington,DC,Maryland
Ryan O'Hara,DUAL,6-6,193,3,0.8667,266,,12,39,John Muir,Pasadena,CA,Arizona
Frederick Collins,RB,6-0,180,3,0.8667,266,,19,39,La Quinta,La Quinta,CA,San Diego State
Wayne Chambers,ILB,6-3,235,3,0.8667,266,,15,4,Grandview,Grandview,MO,Oklahoma
Lawrence Pinson,ILB,6-2,246,3,0.8667,266,,15,4,Jenks,Jenks,OK,Oklahoma State
Anthony Arline,S,6-2,175,3,0.8667,266,,14,40,San Antonio Madison,San Antonio,TX,Baylor
Jay Kirkland,OG,6-4,300,3,0.8667,266,,13,7,New Albany,New Albany,MS,Ole Miss
Thaddaeus Washington,ILB,5-11,240,3,0.8667,266,,15,14,John Ehret,Marrero,LA,Colorado
Andre Bailey,S,6-3,190,3,0.8667,266,,14,4,Mcclintock,Tempe,AZ,Arizona State
Scott Raridon,OT,6-7,275,3,0.8667,266,,26,1,Mason City,Mason City,IA,Notre Dame
Mike Williams,WR,6-5,200,3,0.8667,266,,23,40,Plant,Tampa,FL,USC
Tyler Littlehales,WR,6-4,205,3,0.8667,266,,23,3,Boulder,Boulder,CO,Colorado
Randy Boxilll,OT,6-3,318,3,0.8667,266,,26,40,Santaluces Community,Lake Worth,FL,Rutgers
Steve Buches,TE,6-4,220,3,0.8667,266,,20,12,Central Catholic,Pittsburgh,PA,Pittsburgh
Curt Dukes,DUAL,6-2,210,3,0.8667,266,,12,10,Newton-conover,Newton,NC,Nebraska
LaRon Harris,DT,6-3,305,3,0.8667,266,,28,4,Kingsbury,Memphis,TN,Tennessee
Ibrahim Halsey,RB,5-11,190,3,0.8667,266,,19,5,Elizabeth,Elizabeth,NJ,Illinois
Tony Taylor,OLB,6-2,215,3,0.8667,266,,17,17,Oconee County,Watkinsville,GA,Georgia
Jason Alford,DT,6-4,265,3,0.8667,266,,28,5,Orange,Orange,NJ,Penn State
Alonzo Manuel,SDE,6-3,240,3,0.8667,266,,13,14,Jennings,Jennings,LA,LSU
B.J. Fields,CB,5-11,180,3,0.8667,266,,21,17,Camden County,Kingsland,GA,Georgia
David Ligon,SDE,6-5,275,3,0.8667,266,,13,4,Christian Brothers,Memphis,TN,Tennessee
Damien Collins,WR,6-1,187,3,0.8667,266,,23,40,Bryan Adams,Dallas,TX,Oklahoma State
Abner Estrada,OG,6-4,275,3,0.8667,266,,13,40,Turner,Carrollton,TX,Oklahoma
Justin Medlock,K,6-0,180,3,0.8667,266,,7,39,Mission San Jose,Fremont,CA,UCLA
Earl Anderson,DT,6-3,270,3,0.8667,266,,28,40,San Marcos,San Marcos,TX,TCU
Biren Ealy,WR,6-4,200,3,0.8667,266,,23,40,Cy Falls,Houston,TX,Arizona
Dustin Fry,OG,6-3,305,3,0.8667,266,,13,7,Summerville,Summerville,SC,Clemson
Kasey Studdard,OG,6-2,260,3,0.8667,266,,13,3,Highlands Ranch,Littleton,CO,Texas
Aryhel Freeman,DUAL,6-2,200,3,0.8667,266,,12,17,Tri-Cities,Atlanta,GA,South Carolina
Marcus Wimbush,S,5-11,195,3,0.8667,266,,14,1,Washington Math Science Tech Pcs,Washington,DC,Maryland
Ryan O'Hara,DUAL,6-6,193,3,0.8667,266,,12,39,John Muir,Pasadena,CA,Arizona
Frederick Collins,RB,6-0,180,3,0.8667,266,,19,39,La Quinta,La Quinta,CA,San Diego State
Wayne Chambers,ILB,6-3,235,3,0.8667,266,,15,4,Grandview,Grandview,MO,Oklahoma
Jay Kirkland,OG,6-4,300,3,0.8667,266,,13,7,New Albany,New Albany,MS,Ole Miss
Andre Bailey,S,6-3,190,3,0.8667,266,,14,4,Mcclintock,Tempe,AZ,Arizona State
Tyler Littlehales,WR,6-4,205,3,0.8667,266,,23,3,Boulder,Boulder,CO,Colorado
Randy Boxilll,OT,6-3,318,3,0.8667,266,,26,40,Santaluces Community,Lake Worth,FL,Rutgers
Steve Buches,TE,6-4,220,3,0.8667,266,,20,12,Central Catholic,Pittsburgh,PA,Pittsburgh
Brandon Meriweather,S,5-11,198,3,0.8667,266,,14,40,Apopka,Apopka,FL,Miami
Cyruss Garrett,OLB,6-3,220,3,0.8667,266,,17,5,Romeoville,Romeoville,IL,Illinois
Xavier Burgess,ILB,6-2,220,3,0.8667,266,,15,39,Grant Union,Sacramento,CA,UCLA
Santonio Holmes,WR,5-11,178,3,0.8667,266,,23,40,Glades Central,Belle Glade,FL,Ohio State
Shawne Merriman,WDE,6-4,225,3,0.8667,266,,13,2,Frederick Douglass,Upper Marlboro,MD,Maryland
Lorne Sam,ATH,6-3,180,3,0.8667,266,,19,17,Buford,Buford,GA,Florida State
Josh Hannum,WR,6-0,170,3,0.8667,266,,23,12,Strath Haven,Wallingford,PA,Penn State
Lyle Sendlein,DT,6-4,270,3,0.8667,266,,28,4,Chaparral,Scottsdale,AZ,Texas
Chansi Stuckey,ATH,6-0,170,3,0.8667,266,,19,17,Northside,Warner Robins,GA,Clemson
Stevie Hicks,RB,6-2,215,3,0.8667,266,,19,3,Creighton Prep,Omaha,NE,Iowa State
Tom Malone,K,5-11,175,3,0.8667,266,,7,39,Temescal Canyon,Lake Elsinore,CA,USC
Fletcher Session,OLB,6-0,210,3,0.8667,266,,17,40,John Tyler,Tyler,TX,Texas Tech
Nathaniel Clayton,OT,6-4,315,3,0.8667,266,,26,2,Baltimore City College,Baltimore,MD,Maryland
Courtney Lewis,APB,5-11,175,3,0.8667,266,,6,40,Houston Madison,Houston,TX,Texas A&M
Randy Hill,RB,6-1,200,3,0.8667,266,,19,4,Mcclintock,Tempe,AZ,Arizona State
Brandon Merriweather,S,6-1,175,3,0.8667,266,,14,40,Apopka,Apopka,FL,Miami
Brian Patrick,DT,6-5,270,3,0.8667,266,,28,40,Sam Rayburn,Pasadena,TX,Texas A&M
Troy Williamson,WR,6-2,200,3,0.8667,266,,23,7,Silver Bluff,Aiken,SC,South Carolina
J.R. Zwierzynski,FB,6-3,220,3,0.8667,266,,3,5,Joliet Catholic Academy,Joliet,IL,Penn State
James McCoy,OT,6-4,285,3,0.8667,266,,26,7,Moss Point,Moss Point,MS,Ole Miss
Andrew Wicker,SDE,6-4,260,3,0.8667,266,,13,14,Silliman Institute,Clinton,LA,Ole Miss
Darnell Jenkins,WR,5-10,172,3,0.8667,266,,23,40,Miami Central,Miami,FL,Miami
Calvin Thibodeaux,SDE,6-1,240,3,0.8667,266,,13,40,Westbury,Houston,TX,Oklahoma
Larry Harrison,DT,6-3,290,3,0.8667,266,,28,6,Martin Luther King,Detroit,MI,Michigan
Joe Garcia,CB,6-0,180,3,0.8667,266,,21,39,Los Alamitos,Los Alamitos,CA,UCLA
Taylor Schuster,OT,6-5,255,3,0.8667,266,,26,40,Sharyland,Mission,TX,Texas A&M
Anthony Wollschlager,OT,6-6,295,3,0.8667,266,,26,40,St. Thomas Aquinas,Fort Lauderdale,FL,Miami
Brandon Fails,DT,6-3,295,3,0.8667,266,,28,40,Colleyville Heritage,Colleyville,TX,Texas A&M
Ashton Watson,CB,5-11,160,3,0.8667,266,,21,15,Wayne,Dayton,OH,Michigan State
Mark LeFlore,WR,6-0,185,3,0.8667,266,,23,3,Omaha Central,Omaha,NE,Nebraska
Mel Bryant,TE,6-6,215,3,0.8667,266,,20,2,Muncie Central,Muncie,IN,Illinois
Jeremy Van Alstyne,ILB,6-4,235,3,0.8667,266,,15,2,Center Grove,Greenwood,IN,Michigan
Jeff Francoeur,S,6-4,205,3,0.8667,266,,14,17,Parkview,Lilburn,GA,Clemson
Ibrahim Halsey,RB,5-11,190,3,0.8667,266,,19,5,Elizabeth,Elizabeth,NJ,Illinois
Tony Taylor,OLB,6-2,215,3,0.8667,266,,17,17,Oconee County,Watkinsville,GA,Georgia
Jason Alford,DT,6-4,265,3,0.8667,266,,28,5,Orange,Orange,NJ,Penn State
Earl Anderson,DT,6-3,270,3,0.8667,266,,28,40,San Marcos,San Marcos,TX,TCU
Matt Herian,TE,6-5,220,3,0.8667,266,,20,3,Pierce,Pierce,NE,Nebraska
Kasey Studdard,OG,6-2,260,3,0.8667,266,,13,3,Highlands Ranch,Littleton,CO,Texas
Marcus Wimbush,S,5-11,195,3,0.8667,266,,14,1,Washington Math Science Tech Pcs,Washington,DC,Maryland
Wayne Chambers,ILB,6-3,235,3,0.8667,266,,15,4,Grandview,Grandview,MO,Oklahoma
Scott Raridon,OT,6-7,275,3,0.8667,266,,26,1,Mason City,Mason City,IA,Notre Dame
Mike Williams,WR,6-5,200,3,0.8667,266,,23,40,Plant,Tampa,FL,USC
Curt Dukes,DUAL,6-2,210,3,0.8667,266,,12,10,Newton-conover,Newton,NC,Nebraska
Josh Hannum,WR,6-0,170,3,0.8667,266,,23,12,Strath Haven,Wallingford,PA,Penn State
Carl Tuitavuki,DT,6-4,320,3,0.8667,266,,28,3,Madison Senior,Rexburg,ID,Arizona
Stevie Hicks,RB,6-2,215,3,0.8667,266,,19,3,Creighton Prep,Omaha,NE,Iowa State
Lance Evans,S,6-5,185,3,0.8667,266,,14,5,Eastern Regional,Voorhees,NJ,Virginia
Courtney Lewis,APB,5-11,175,3,0.8667,266,,6,40,Houston Madison,Houston,TX,Texas A&M
Brandon Merriweather,S,6-1,175,3,0.8667,266,,14,40,Apopka,Apopka,FL,Miami
Kevin Murphy,TE,6-6,230,3,0.8667,266,,20,6,Forest Hills Central,Grand Rapids,MI,Michigan
Brian Patrick,DT,6-5,270,3,0.8667,266,,28,40,Sam Rayburn,Pasadena,TX,Texas A&M
Darnell Jenkins,WR,5-10,172,3,0.8667,266,,23,40,Miami Central,Miami,FL,Miami
Taylor Schuster,OT,6-5,255,3,0.8667,266,,26,40,Sharyland,Mission,TX,Texas A&M
Brandon Fails,DT,6-3,295,3,0.8667,266,,28,40,Colleyville Heritage,Colleyville,TX,Texas A&M
Ashton Watson,CB,5-11,160,3,0.8667,266,,21,15,Wayne,Dayton,OH,Michigan State
Mark LeFlore,WR,6-0,185,3,0.8667,266,,23,3,Omaha Central,Omaha,NE,Nebraska
Jeff Francoeur,S,6-4,205,3,0.8667,266,,14,17,Parkview,Lilburn,GA,Clemson
Marques Binns,CB,6-0,170,3,0.8667,266,,21,39,Dorsey,Los Angeles,CA,Oregon
Cody Boyd,TE,6-8,220,3,0.8667,266,,20,2,Ferndale,Ferndale,WA,Washington State
Tristan Walker,FB,6-1,222,3,0.8667,266,,3,39,Claremont,Claremont,CA,Colorado State
Marcus Freeman,TE,6-4,240,3,0.8667,266,,20,2,Cretin Derham Hall,Saint Paul,MN,Notre Dame
Wali Lundy,RB,6-0,195,3,0.8667,266,,19,5,Holy Cross,Delran,NJ,Virginia
Chris Doyle,OG,6-2,285,3,0.8667,266,,13,39,Mater Dei,Santa Ana,CA,USC
Ajenavi Eziemfe,FB,6-2,215,3,0.8667,266,,3,14,Edna Karr,New Orleans,LA,Georgia Tech
Robert Merrill,RB,5-11,200,3,0.8667,266,,19,40,Taft,San Antonio,TX,TCU
Chris Frome,WDE,6-5,240,3,0.8667,266,,13,39,Hart,Newhall,CA,Notre Dame
John Derraney,K,6-3,180,3,0.8667,266,,7,17,Fayette County,Fayetteville,GA,NC State
Irvin Brisker,TE,6-8,265,3,0.8667,266,,20,17,Rockdale County,Conyers,GA,Clemson
Ibrahim Halsey,RB,5-11,190,3,0.8667,266,,19,5,Elizabeth,Elizabeth,NJ,Illinois
Adrian Campbell,DT,6-6,255,3,0.8489,384,,37,57,Richardson Berkner,Richardson,TX,Arkansas
Nick Mangold,OG,6-4,270,3,0.8333,385,,25,20,Kettering Fairmont,Dayton,OH,Ohio State
Oscar Lua,ILB,6-2,240,3,0.8333,385,,21,52,Indio,Indio,CA,USC
Nic Schmitt,K,6-3,230,3,0.8333,385,,10,11,Salem,Salem,VA,Virginia Tech
Joel Filani,WR,6-3,205,3,0.8333,385,,36,9,Paradise Valley,Phoenix,AZ,Texas Tech
Bryan Brown,ATH,5-10,185,3,0.8333,385,,25,11,Corinth,Corinth,MS,Ole Miss
David Wooldridge,K,6-3,200,3,0.8333,385,,10,12,Davie County,Mocksville,NC,North Carolina
Cole Chason,K,6-0,155,3,0.8333,385,,10,30,Norcross,Norcross,GA,Clemson
Ruben Mayes,FB,6-2,240,3,0.8333,385,,7,7,Ridgeway,Memphis,TN,Tennessee
Brodrick Bunkley,DT,6-3,260,3,0.8333,385,,38,51,Chamberlain,Tampa,FL,Florida State
Pierre Rembert,RB,6-1,200,3,0.8333,385,,28,2,Cudahy,Cudahy,WI,Michigan
Nate Livings,OT,6-5,315,3,0.8333,385,,33,23,Washington-Marion,Lake Charles,LA,LSU
Brandon Hancock,FB,6-1,235,3,0.8333,385,,7,52,Clovis West,Fresno,CA,USC
Aaron Gipson,CB,5-9,170,3,0.8333,385,,29,52,Etiwanda,Rancho Cucamonga,CA,Oregon
Clifton Ryan,SDE,6-3,255,3,0.8333,385,,22,10,Arthur Hill,Saginaw,MI,Michigan State
Jeremy Kapinos,K,6-1,215,3,0.8333,385,,10,11,West Springfield,Springfield,VA,Penn State
Nick Cannon,DUAL,6-3,198,3,0.8333,385,,15,23,Hahnville,Boutte,LA,Tulane
Nick Mangold,OG,6-4,270,3,0.8333,385,,25,20,Kettering Fairmont,Dayton,OH,Ohio State
David Wooldridge,K,6-3,200,3,0.8333,385,,10,12,Davie County,Mocksville,NC,North Carolina
Brandon Hancock,FB,6-1,235,3,0.8333,385,,7,52,Clovis West,Fresno,CA,USC
Marlon Brisco,WDE,6-4,225,3,0.8333,385,,15,52,Morningside,Inglewood,CA,Arizona
Samson Satele,OG,6-4,285,3,0.8333,385,,25,4,Kailua,Kailua,HI,Hawaii
Zach Zwilling,TE,6-6,250,3,0.8333,385,,29,5,Fort Zumwalt East,St. Peters,MO,Missouri
Brian Bennett,OLB,6-1,210,3,0.8333,385,,20,10,Holy Cross,Delran,NJ,Pittsburgh
Adam Podlesh,K,6-0,195,3,0.8333,385,,10,5,Pittsford-mendon,Pittsford,NY,Maryland
Nick Johnson,SDE,6-4,247,3,0.8333,385,,22,9,Chandler,Chandler,AZ,Arizona State
Chris Wilson,FB,6-1,235,3,0.8333,385,,7,4,Catonsville,Catonsville,MD,Penn State
James Washington,OLB,6-2,205,3,0.8333,385,,20,52,Oxnard Union,Oxnard,CA,Baylor
Clifton Ryan,SDE,6-3,255,3,0.8333,385,,22,10,Arthur Hill,Saginaw,MI,Michigan State
Nick Cannon,DUAL,6-3,198,3,0.8333,385,,15,23,Hahnville,Boutte,LA,Tulane
Allen Webb,DUAL,6-3,190,3,0.8333,414,,16,7,Chatfield,Littleton,CO,Indiana
Barry Cofield,SDE,6-5,250,3,0.8333,414,,24,21,Cleveland Heights,Cleveland,OH,Northwestern
Alex Kotzur,OT,6-5,280,3,0.8333,414,,34,60,Houston St. Thomas,Houston,TX,Texas A&M
Leroy White,OLB,6-1,220,3,0.8333,414,,23,60,South Garland,Garland,TX,Tulsa
Paul Phillip,SDE,6-3,265,3,0.8333,414,,24,57,San Bernardino,San Bernardino,CA,Arizona
John Scott,RB,6-0,185,3,0.8333,414,,30,21,Zanesville,Zanesville,OH,West Virginia
Willie Andrews,CB,5-10,180,3,0.8333,414,,30,60,Longview,Longview,TX,Baylor
Joel Statham,DUAL,6-3,195,3,0.8333,414,,16,31,Murray County,Chatsworth,GA,Maryland
I-Perfection Harris,CB,5-10,165,3,0.8333,414,,30,6,Poly Prep,Brooklyn,NY,Georgia Tech
J.C. Ronnfeldt,OG,6-3,300,3,0.8333,414,,27,5,Decatur,Federal Way,WA,Oregon State
Dedric Poole,APB,5-9,184,3,0.8333,414,,9,4,Little Rock Central,Little Rock,AR,Arkansas
Ian Firestone,WR,6-1,191,3,0.8333,414,,37,14,Wilson,Reading,PA,North Carolina
Derron Ware,S,6-4,205,3,0.8333,414,,25,57,Dorsey,Los Angeles,CA,Michigan State
Andy Matakis,ILB,6-3,220,3,0.8333,414,,22,60,Flour Bluff,Corpus Christi,TX,Texas A&M
Paris Hodges,OT,6-7,330,3,0.8333,414,,34,57,Vanden,Fairfield,CA,LSU
Jon Cochran,OT,6-6,290,3,0.8333,414,,34,2,West Des Moines Valley,West Des Moines,IA,Stanford
Ken Darby,RB,5-11,195,3,0.8333,414,,30,7,Sr Butler Sch,Huntsville,AL,Alabama
Erick Phillips,APB,5-10,205,3,0.8333,414,,9,21,Hilliard Davidson,Hilliard,OH,West Virginia
Glenn Jackson,OLB,6-1,210,3,0.8333,414,,23,60,Turner,Carrollton,TX,Oklahoma State
Anthony Barnett,APB,5-10,180,3,0.8333,414,,9,60,Dallas Carter,Dallas,TX,SMU
Dan Veenstra,OG,6-5,285,3,0.8333,414,,27,54,Largo,Largo,FL,UCF
Dontavius Wilcox,APB,6-0,200,3,0.8333,414,,9,54,Rockledge,Southwest Brevard Cnty,FL,UCF
John Hall,OT,6-6,280,3,0.8333,414,,34,31,Murray County,Chatsworth,GA,South Carolina
D'Brickashaw Ferguson,OG,6-5,250,3,0.8333,414,,27,6,Freeport,Freeport,NY,Virginia
Billy Don Malone,PRO,6-2,185,3,0.8333,414,,15,60,North Lamar,Paris,TX,Tulane
Brandon Douglas,ATH,6-2,180,3,0.8333,414,,27,60,Mesquite,Mesquite,TX,Texas Tech
Enrique Cook,WR,6-1,185,3,0.8333,414,,37,7,Mount Carmel,Mount Carmel,IL,Wisconsin
Ronald Morton,WR,6-1,180,3,0.8333,414,,37,11,Hamilton West-watson,Trenton,NJ,Virginia
Tom Berishaj,OG,6-5,299,3,0.8333,414,,27,11,Adlai Stevenson,Sterling Heights,MI,Michigan
Aaron Rouse,S,6-4,190,3,0.8333,414,,25,13,First Colonial,Virginia Beach,VA,Virginia Tech
Jamayel Phillips,OT,6-6,320,3,0.8333,414,,34,25,Winnfield Senior,Winnfield,LA,Nebraska
Jimmy Williams,S,6-3,195,3,0.8333,414,,25,13,Hampton,Hampton,VA,Virginia Tech
Micah Sweats,S,6-1,190,3,0.8333,414,,25,60,Jersey Village,Houston,TX,Texas Tech
Antonio Reynolds,OLB,6-4,215,3,0.8333,414,,23,21,Buchtel,Akron,OH,Miami
Zach Rupp,SDE,6-5,235,3,0.8333,414,,24,5,Dixie,St. George,UT,New Mexico
Bartley Miller,OT,6-5,275,3,0.8333,414,,34,31,Marist School,Atlanta,GA,Georgia
J.J. Hair,TE,6-7,235,3,0.8333,414,,30,57,Capistrano Valley,Mission Viejo,CA,UCLA
Allen Webb,DUAL,6-3,190,3,0.8333,414,,16,7,Chatfield,Littleton,CO,Indiana
Barry Cofield,SDE,6-5,250,3,0.8333,414,,24,21,Cleveland Heights,Cleveland,OH,Northwestern
Alex Kotzur,OT,6-5,280,3,0.8333,414,,34,60,Houston St. Thomas,Houston,TX,Texas A&M
Paul Phillip,SDE,6-3,265,3,0.8333,414,,24,57,San Bernardino,San Bernardino,CA,Arizona
John Scott,RB,6-0,185,3,0.8333,414,,30,21,Zanesville,Zanesville,OH,West Virginia
Joel Statham,DUAL,6-3,195,3,0.8333,414,,16,31,Murray County,Chatsworth,GA,Maryland
I-Perfection Harris,CB,5-10,165,3,0.8333,414,,30,6,Poly Prep,Brooklyn,NY,Georgia Tech
J.C. Ronnfeldt,OG,6-3,300,3,0.8333,414,,27,5,Decatur,Federal Way,WA,Oregon State
Ian Firestone,WR,6-1,191,3,0.8333,414,,37,14,Wilson,Reading,PA,North Carolina
Thomas Wright,S,6-0,183,3,0.8333,414,,25,60,Sweeny,Brownsville,TX,Oklahoma State
Maurice Humphrey,S,6-1,182,3,0.8333,414,,25,2,Berlin,Berlin,CT,Penn State
Michael DePriest,WR,6-0,173,3,0.8333,414,,37,60,Keller Fossil Ridge,Keller,TX,TCU
Wayman Casey,SDE,6-6,235,3,0.8333,414,,24,4,Northside,Fort Smith,AR,Tulsa
Nephi Penerosa,OG,6-5,300,3,0.8333,414,,27,57,St. Mary's,Stockton,CA,San Diego State
O.C. Collins,S,6-0,175,3,0.8333,414,,25,31,Dacula,Dacula,GA,Memphis
Thad Hedgpeth,OG,6-4,292,3,0.8333,414,,27,13,Lumberton Senior,Lumberton,NC,Kansas State
Brandon Flanigan,OT,6-5,278,3,0.8333,414,,34,25,Haughton,Haughton,LA,Texas A&M
Ra'Shawn Mosley,APB,5-11,175,3,0.8333,414,,9,60,Southwest,San Antonio,TX,Arizona
Brian Smith,WDE,6-3,220,3,0.8333,414,,16,60,Denton Ryan,Denton,TX,Missouri
Daunte Fields,WR,6-1,155,3,0.8333,414,,37,54,Cardinal Newman,West Palm Beach,FL,North Carolina
Lawrence Vickers,FB,6-1,218,3,0.8333,414,,10,60,Forest Brook,Houston,TX,Colorado
Braden Campbell,SDE,6-5,255,3,0.8333,414,,24,14,Slippery Rock Area,Slippery Rock,PA,Virginia
J.D. Runnels,FB,6-1,230,3,0.8333,414,,10,5,Carl Albert,Oklahoma City,OK,Oklahoma
Shang Moore,ATH,6-2,190,3,0.8333,414,,27,60,Worthing,Houston,TX,Houston
Aries Nelson,DUAL,6-3,200,3,0.8333,414,,16,13,East Side,Cleveland,MS,Mississippi State
Derron Ware,S,6-4,205,3,0.8333,414,,25,57,Dorsey,Los Angeles,CA,Michigan State
Andy Matakis,ILB,6-3,220,3,0.8333,414,,22,60,Flour Bluff,Corpus Christi,TX,Texas A&M
Jon Cochran,OT,6-6,290,3,0.8333,414,,34,2,West Des Moines Valley,West Des Moines,IA,Stanford
Erick Phillips,APB,5-10,205,3,0.8333,414,,9,21,Hilliard Davidson,Hilliard,OH,West Virginia
Anthony Barnett,APB,5-10,180,3,0.8333,414,,9,60,Dallas Carter,Dallas,TX,SMU
D'Brickashaw Ferguson,OG,6-5,250,3,0.8333,414,,27,6,Freeport,Freeport,NY,Virginia
Billy Don Malone,PRO,6-2,185,3,0.8333,414,,15,60,North Lamar,Paris,TX,Tulane
Enrique Cook,WR,6-1,185,3,0.8333,414,,37,7,Mount Carmel,Mount Carmel,IL,Wisconsin
Ronald Morton,WR,6-1,180,3,0.8333,414,,37,11,Hamilton West-watson,Trenton,NJ,Virginia
Tom Berishaj,OG,6-5,299,3,0.8333,414,,27,11,Adlai Stevenson,Sterling Heights,MI,Michigan
Jamayel Phillips,OT,6-6,320,3,0.8333,414,,34,25,Winnfield Senior,Winnfield,LA,Nebraska
Jimmy Williams,S,6-3,195,3,0.8333,414,,25,13,Hampton,Hampton,VA,Virginia Tech
Antonio Reynolds,OLB,6-4,215,3,0.8333,414,,23,21,Buchtel,Akron,OH,Miami
Lequalan McDonald,OT,6-6,325,3,0.8333,414,,34,60,Waco,Waco,TX,Baylor
Akeem Jackson,S,6-1,180,3,0.8333,414,,25,11,Elizabeth,Elizabeth,NJ,West Virginia
Loren Wade,RB,6-0,214,3,0.8333,414,,30,57,Junipero Serra,Gardena,CA,Arizona State
Grant Brigham,WR,6-1,170,3,0.8333,414,,37,7,Mountain Brook,Birmingham,AL,Vanderbilt
Willie Davis,S,6-3,190,3,0.8333,414,,25,13,Emsley A Laney,Wilmington,NC,Virginia
Reggie Holmes,WDE,6-2,235,3,0.8333,414,,16,5,Bowie,Bowie,MD,Maryland
Gerett Burl,CB,5-9,170,3,0.8333,414,,30,7,Libertyville,Libertyville,IL,Colorado
Kendall High,DT,6-6,260,3,0.8333,414,,39,13,West Rowan,Mount Ulla,NC,North Carolina
Jake Carney,S,6-0,180,3,0.8333,414,,25,3,Lexington Catholic,Lexington,KY,Notre Dame
David Ochoa,OG,6-5,255,3,0.8333,414,,27,60,Pasadena Dobie,Houston,TX,Kansas
Kyle Cook,OT,6-4,280,3,0.8333,414,,34,11,Dakota,Macomb,MI,Michigan State
Allen Webb,DUAL,6-3,190,3,0.8333,414,,16,7,Chatfield,Littleton,CO,Indiana
Barry Cofield,SDE,6-5,250,3,0.8333,414,,24,21,Cleveland Heights,Cleveland,OH,Northwestern
Paul Phillip,SDE,6-3,265,3,0.8333,414,,24,57,San Bernardino,San Bernardino,CA,Arizona
John Scott,RB,6-0,185,3,0.8333,414,,30,21,Zanesville,Zanesville,OH,West Virginia
Willie Andrews,CB,5-10,180,3,0.8333,414,,30,60,Longview,Longview,TX,Baylor
Joel Statham,DUAL,6-3,195,3,0.8333,414,,16,31,Murray County,Chatsworth,GA,Maryland
I-Perfection Harris,CB,5-10,165,3,0.8333,414,,30,6,Poly Prep,Brooklyn,NY,Georgia Tech
Maurice Humphrey,S,6-1,182,3,0.8333,414,,25,2,Berlin,Berlin,CT,Penn State
O.C. Collins,S,6-0,175,3,0.8333,414,,25,31,Dacula,Dacula,GA,Memphis
Thad Hedgpeth,OG,6-4,292,3,0.8333,414,,27,13,Lumberton Senior,Lumberton,NC,Kansas State
Lamar Veney,SDE,6-5,260,3,0.8333,414,,24,13,Stuarts Draft,Stuarts Draft,VA,Virginia Tech
Daunte Fields,WR,6-1,155,3,0.8333,414,,37,54,Cardinal Newman,West Palm Beach,FL,North Carolina
J.D. Runnels,FB,6-1,230,3,0.8333,414,,10,5,Carl Albert,Oklahoma City,OK,Oklahoma
Shang Moore,ATH,6-2,190,3,0.8333,414,,27,60,Worthing,Houston,TX,Houston
Aries Nelson,DUAL,6-3,200,3,0.8333,414,,16,13,East Side,Cleveland,MS,Mississippi State
Jaren Hayes,APB,5-9,180,3,0.8333,414,,9,14,Cedar Crest,Lebanon,PA,Michigan State
Jimtavis Walker,APB,5-10,195,3,0.8333,414,,9,31,Statesboro,Statesboro,GA,Florida
Jamie Beeghley,PRO,6-3,195,3,0.8333,414,,15,60,Midland Christian,Midland,TX,Oklahoma State
Jimmy Morris,OLB,6-0,205,3,0.8333,414,,23,60,Dallas Skyline,Dallas,TX,Iowa State
John Parada,OT,6-7,305,3,0.8333,414,,34,57,Alta Loma,Rancho Cucamonga,CA,Arizona
Manuel Ramirez,OG,6-4,315,3,0.8333,414,,27,60,Fort Bend Willowridge,Houston,TX,Texas Tech
Maurice Avery,DUAL,6-1,190,3,0.8333,414,,16,31,McNair,Atlanta,GA,Memphis
Ray Williams,WR,6-2,170,3,0.8333,414,,37,11,Scotch Plains Fanwood,Scotch Plains,NJ,Purdue
Darnell Smith,ILB,6-3,220,3,0.8333,414,,22,60,Taft,San Antonio,TX,Oklahoma State
Larry Birdine,WDE,6-4,230,3,0.8333,414,,16,5,Eisenhower,Lawton,OK,Oklahoma
Justin Laird,K,6-2,180,3,0.8333,414,,17,60,Baytown Lee,Baytown,TX,Houston
Erick Phillips,APB,5-10,205,3,0.8333,414,,9,21,Hilliard Davidson,Hilliard,OH,West Virginia
